source_record_id,product_id,sku,product_name,brand,unit_price,currency_code,is_active,created_at,updated_at
SRC_PRODUCT_B001_000000344,P000344,RV-000344,Eco Bottle 0344,Lumina,330.14,GBP,Y,2025-05-26 04:26:28,2025-07-20 04:26:28
SRC_PRODUCT_B001_000000345,P000345,RV-000345,Classic Watch 0345,Meridian,960.60,GBP,Y,2024-04-07 08:01:04,2024-04-07 08:01:04
SRC_PRODUCT_B001_000000346,P000346,RV-000346,Premium Headphones 0346,Northstar,885.12,GBP,Y,2025-12-21 17:37:30,2026-03-11 17:37:30
SRC_PRODUCT_B001_000000347,P000347,RV-000347,Modern Kettle 0347,Meridian,378.30,GBP,Y,2023-05-18 22:25:23,2023-08-12 22:25:23
SRC_PRODUCT_B001_000000348,P000348,RV-000348,Essential Headphones 0348,Meridian,17.69,GBP,Y,2025-07-19 00:15:44,2025-08-01 00:15:44
SRC_PRODUCT_B001_000000349,P000349,RV-000349,Smart Camera 0349,Orbis,330.50,GBP,Y,2024-04-14 14:50:19,2024-05-07 14:50:19
SRC_PRODUCT_B001_000000350,P000350,RV-000350,Premium Shirt 0350,Velora,647.09,GBP,Y,2023-05-16 23:03:51,2023-07-20 23:03:51
SRC_PRODUCT_B001_000000351,P000351,RV-000351,Premium Lamp 0351,Northstar,679.22,GBP,Y,2026-06-28 07:06:54,2026-08-03 07:06:54
SRC_PRODUCT_B001_000000352,P000352,RV-000352,Compact Lamp 0352,Northstar,467.04,GBP,Y,2023-01-15 04:01:02,2023-03-24 04:01:02
SRC_PRODUCT_B001_000000353,P000353,RV-000353,Essential Keyboard 0353,Northstar,765.22,GBP,Y,2024-01-06 03:13:12,2024-01-13 03:13:12
SRC_PRODUCT_B001_000000354,P000354,RV-000354,Smart Serum 0354,Orbis,888.25,GBP,Y,2023-10-17 12:16:38,2023-12-23 12:16:38
SRC_PRODUCT_B001_000000355,P000355,RV-000355,Compact Camera 0355,Orbis,4.16,GBP,Y,2025-04-19 15:37:54,2025-04-25 15:37:54
SRC_PRODUCT_B001_000000356,P000356,RV-000356,Essential Jacket 0356,Velora,153.71,GBP,Y,2025-06-18 04:31:24,2025-08-26 04:31:24
SRC_PRODUCT_B001_000000357,P000357,RV-000357,Compact Blanket 0357,Orbis,113.10,GBP,Y,2024-10-06 22:47:42,2024-10-16 22:47:42
SRC_PRODUCT_B001_000000358,P000358,RV-000358,Smart Shirt 0358,Velora,18.35,GBP,Y,2024-07-21 15:58:47,2024-10-11 15:58:47
SRC_PRODUCT_B001_000000359,P000359,RV-000359,Smart Speaker 0359,Lumina,179.43,GBP,True,2024-06-27 10:45:49,2024-09-07 10:45:49
SRC_PRODUCT_B001_000000360,P000360,RV-000360,Pro Bottle 0360,Orbis,653.43,GBP,N,2024-10-11 07:54:15,2024-10-24 07:54:15
SRC_PRODUCT_B001_000000361,P000361,RV-000361,Smart Kettle 0361,Kestrel,484.97,GBP,Y,2025-07-28 01:53:10,2025-08-29 01:53:10
SRC_PRODUCT_B001_000000362,P000362,RV-000362,Classic Speaker 0362,Northstar,163.77,GBP,Y,2023-02-28 17:49:35,2023-04-18 17:49:35
SRC_PRODUCT_B001_000000363,P000363,RV-000363,Eco Bottle 0363,Northstar,895.85,GBP,Y,2023-06-18 05:33:29,2023-08-07 05:33:29
SRC_PRODUCT_B001_000000364,P000364,RV-000364,Premium Backpack 0364,Velora,355.55,GBP,Y,2023-12-14 21:42:00,2023-12-17 21:42:00
SRC_PRODUCT_B001_000000365,P000365,RV-000365,Compact Jacket 0365,Axiom,660.57,GBP,Y,2025-12-11 22:37:18,2025-12-16 22:37:18
SRC_PRODUCT_B001_000000366,P000366,RV-000366,Classic Keyboard 0366,Northstar,820.44,GBP,Y,2024-03-22 06:26:13,2024-05-12 06:26:13
SRC_PRODUCT_B001_000000367,P000367,RV-000367,Everyday Trainer 0367,Lumina,258.90,GBP,Y,2023-01-25 08:10:30,2023-04-09 08:10:30
SRC_PRODUCT_B001_000000368,P000368,RV-000368,Smart Mixer 0368,Meridian,521.61,GBP,True,2023-11-06 09:27:18,2023-12-15 09:27:18
SRC_PRODUCT_B001_000000369,P000369,RV-000369,Classic Camera 0369,Lumina,498.02,GBP,Y,2025-03-25 22:36:45,2025-04-14 22:36:45
SRC_PRODUCT_B001_000000370,P000370,RV-000370,Premium Trainer 0370,Meridian,451.19,GBP,Y,2025-07-04 07:03:37,2025-08-13 07:03:37
SRC_PRODUCT_B001_000000371,P000371,RV-000371,Modern Keyboard 0371,Velora,522.32,GBP,Y,2024-02-11 08:51:52,2024-02-22 08:51:52
SRC_PRODUCT_B001_000000372,P000372,RV-000372,Premium Keyboard 0372,Northstar,877.54,GBP,Y,2026-02-28 10:14:50,2026-05-17 10:14:50
SRC_PRODUCT_B001_000000373,P000373,RV-000373,Eco Watch 0373,Axiom,727.36,GBP,Y,2025-02-05 21:05:37,2025-04-17 21:05:37
SRC_PRODUCT_B001_000000374,P000374,RV-000374,Essential Shirt 0374,Northstar,919.88,GBP,Y,2023-12-06 18:23:43,2023-12-09 18:23:43
SRC_PRODUCT_B001_000000375,P000375,RV-000375,Pro Kettle 0375,Velora,452.88,GBP,Y,2025-04-29 11:50:50,2025-05-28 11:50:50
SRC_PRODUCT_B001_000000376,P000376,RV-000376,Premium Speaker 0376,Velora,781.32,GBP,N,2024-04-02 15:00:27,2024-06-05 15:00:27
SRC_PRODUCT_B001_000000377,P000377,RV-000377,Classic Speaker 0377,Axiom,670.22,GBP,Y,2023-04-14 03:46:54,2023-05-14 03:46:54
SRC_PRODUCT_B001_000000378,P000378,RV-000378,Pro Watch 0378,Kestrel,808.21,GBP,Y,2023-10-20 06:36:02,2023-12-22 06:36:02
SRC_PRODUCT_B001_000000379,P000379,RV-000379,Smart Shirt 0379,Northstar,851.38,GBP,Y,2025-01-26 09:05:29,2025-02-24 09:05:29
SRC_PRODUCT_B001_000000380,P000380,RV-000380,Everyday Shirt 0380,Axiom,815.42,GBP,Y,2024-09-11 09:29:23,2024-10-17 09:29:23
SRC_PRODUCT_B001_000000381,P000381,RV-000381,Eco Jacket 0381,Axiom,463.62,GBP,N,2024-02-10 01:06:38,2024-02-25 01:06:38
SRC_PRODUCT_B001_000000382,P000382,RV-000382,Everyday Camera 0382,Cinder,912.69,GBP,Y,2024-07-24 14:44:44,2024-09-13 14:44:44
SRC_PRODUCT_B001_000000383,P000383,RV-000383,Modern Kettle 0383,Orbis,167.46,GBP,Y,2026-02-25 00:40:23,2026-05-19 00:40:23
SRC_PRODUCT_B001_000000384,P000384,RV-000384,Ultra Mixer 0384,Cinder,293.81,GBP,Y,2025-08-14 06:48:20,2025-10-05 06:48:20
SRC_PRODUCT_B001_000000385,P000385,RV-000385,Classic Lamp 0385,Northstar,76.53,GBP,Y,2023-12-17 11:53:14,2024-02-26 11:53:14
SRC_PRODUCT_B001_000000386,P000386,RV-000386,Ultra Backpack 0386,Kestrel,366.46,GBP,Y,2025-06-22 02:54:54,2025-08-16 02:54:54
SRC_PRODUCT_B001_000000387,P000387,RV-000387,Compact Bottle 0387,Northstar,954.34,GBP,Y,2024-01-06 14:09:12,2024-02-12 14:09:12
SRC_PRODUCT_B001_000000388,P000388,RV-000388,Ultra Mixer 0388,Orbis,732.34,GBP,Y,2024-06-08 08:15:34,2024-07-13 08:15:34
SRC_PRODUCT_B001_000000389,P000389,RV-000389,Essential Camera 0389,Meridian,103.43,GBP,Y,2026-07-27 02:04:06,2026-09-14 02:04:06
SRC_PRODUCT_B001_000000390,P000390,RV-000390,Compact Watch 0390,Meridian,737.16,GBP,Y,2023-03-13 03:02:43,2023-04-02 03:02:43
SRC_PRODUCT_B001_000000391,P000391,RV-000391,Smart Kettle 0391,Northstar,482.43,GBP,Y,2024-11-18 17:37:28,2024-11-30 17:37:28
SRC_PRODUCT_B001_000000392,P000392,RV-000392,Modern Serum 0392,Cinder,68.10,GBP,Y,2026-03-17 00:15:35,2026-03-30 00:15:35
SRC_PRODUCT_B001_000000393,P000393,RV-000393,Modern Serum 0393,Cinder,4.80,GBP,Y,2024-07-23 16:40:45,2024-07-27 16:40:45
SRC_PRODUCT_B001_000000394,P000394,RV-000394,Premium Watch 0394,Cinder,219.92,GBP,Y,2026-05-09 11:39:06,2026-07-14 11:39:06
SRC_PRODUCT_B001_000000395,P000395,RV-000395,Pro Backpack 0395,Cinder,127.61,GBP,Y,2024-10-15 20:32:03,2024-11-07 20:32:03
SRC_PRODUCT_B001_000000396,P000396,RV-000396,Classic Watch 0396,Velora,334.12,GBP,Y,2023-12-30 16:24:02,2024-01-07 16:24:02
SRC_PRODUCT_B001_000000397,P000397,RV-000397,Compact Mixer 0397,Velora,370.03,GBP,Y,2025-03-03 06:39:13,2025-03-11 06:39:13
SRC_PRODUCT_B001_000000398,P000398,RV-000398,Essential Camera 0398,Northstar,958.19,GBP,Y,2025-01-31 21:53:30,2025-03-10 21:53:30
SRC_PRODUCT_B001_000000399,P000399,RV-000399,Premium Watch 0399,Velora,205.83,GBP,Y,2026-04-23 10:18:26,2026-07-16 10:18:26
SRC_PRODUCT_B001_000000400,P000400,RV-000400,Classic Watch 0400,Northstar,228.65,GBP,Y,2024-01-31 21:25:28,2024-03-04 21:25:28
SRC_PRODUCT_B001_000000401,P000401,RV-000401,Smart Jacket 0401,Axiom,258.70,GBP,Y,2023-04-25 22:40:39,2023-06-29 22:40:39
SRC_PRODUCT_B001_000000402,P000402,RV-000402,Smart Camera 0402,Kestrel,876.58,GBP,Y,2024-08-19 16:33:05,2024-11-10 16:33:05
SRC_PRODUCT_B001_000000403,P000403,RV-000403,Eco Lamp 0403,Northstar,763.31,GBP,Y,2025-10-02 06:53:48,2025-11-12 06:53:48
SRC_PRODUCT_B001_000000404,P000404,RV-000404,Pro Watch 0404,Kestrel,371.76,GBP,Y,2026-02-13 21:10:12,2026-03-26 21:10:12
SRC_PRODUCT_B001_000000405,P000405,RV-000405,Eco Keyboard 0405,Orbis,713.59,GBP,Y,2024-01-18 17:10:26,2024-03-05 17:10:26
SRC_PRODUCT_B001_000000406,P000406,RV-000406,Eco Watch 0406,Orbis,952.77,GBP,Y,2024-05-09 22:51:43,2024-06-14 22:51:43
SRC_PRODUCT_B001_000000407,P000407,RV-000407,Compact Backpack 0407,Orbis,811.75,GBP,Y,2025-08-23 02:17:09,2025-11-06 02:17:09
SRC_PRODUCT_B001_000000408,P000408,RV-000408,Compact Jacket 0408,Lumina,51.42,GBP,Y,2024-09-03 00:31:11,2024-11-27 00:31:11
SRC_PRODUCT_B001_000000409,P000409,RV-000409,Pro Backpack 0409,Axiom,90.56,GBP,Y,2024-11-16 00:59:08,2025-02-08 00:59:08
SRC_PRODUCT_B001_000000410,P000410,RV-000410,Essential Serum 0410,Orbis,587.90,GBP,Y,2025-07-22 16:58:35,2025-08-24 16:58:35
SRC_PRODUCT_B001_000000411,P000411,RV-000411,Smart Camera 0411,Velora,571.96,GBP,Y,2024-02-20 08:38:36,2024-04-02 08:38:36
SRC_PRODUCT_B001_000000412,P000412,RV-000412,Modern Trainer 0412,Orbis,622.78,GBP,Y,2026-01-22 06:31:41,2026-04-12 06:31:41
SRC_PRODUCT_B001_000000413,P000413,RV-000413,Pro Speaker 0413,Axiom,73.43,GBP,N,2023-06-21 18:00:54,2023-07-08 18:00:54
SRC_PRODUCT_B001_000000414,P000414,RV-000414,Essential Shirt 0414,Axiom,143.28,GBP,Y,2024-01-03 23:13:09,2024-02-27 23:13:09
SRC_PRODUCT_B001_000000415,P000415,RV-000415,Compact Blanket 0415,Cinder,931.99,GBP,Y,2026-04-20 18:19:31,2026-05-27 18:19:31
SRC_PRODUCT_B001_000000416,P000416,RV-000416,Essential Bottle 0416,Northstar,852.86,GBP,Y,2023-07-01 00:07:49,2023-07-22 00:07:49
SRC_PRODUCT_B001_000000417,P000417,RV-000417,Everyday Keyboard 0417,Lumina,891.60,GBP,Y,2026-07-21 12:40:46,2026-10-12 12:40:46
SRC_PRODUCT_B001_000000418,P000418,RV-000418,Modern Lamp 0418,Lumina,888.05,GBP,Y,2024-03-16 00:40:40,2024-04-29 00:40:40
SRC_PRODUCT_B001_000000419,P000419,RV-000419,Smart Shirt 0419,Kestrel,714.77,GBP,Y,2023-10-04 14:53:33,2023-12-13 14:53:33
SRC_PRODUCT_B001_000000420,P000420,RV-000420,Essential Speaker 0420,Northstar,986.94,GBP,Y,2026-02-26 14:56:52,2026-04-13 14:56:52
SRC_PRODUCT_B001_000000421,P000421,RV-000421,Eco Camera 0421,Velora,312.16,GBP,Y,2025-07-02 17:14:05,2025-09-22 17:14:05
SRC_PRODUCT_B001_000000422,P000422,RV-000422,Ultra Kettle 0422,Velora,94.28,GBP,Y,2024-09-17 03:26:09,2024-10-10 03:26:09
SRC_PRODUCT_B001_000000423,P000423,RV-000423,Classic Headphones 0423,Kestrel,631.43,GBP,Y,2025-06-11 15:13:15,2025-07-17 15:13:15
SRC_PRODUCT_B001_000000424,P000424,RV-000424,Smart Speaker 0424,Velora,734.86,GBP,Y,2024-11-08 09:02:30,2025-01-12 09:02:30
SRC_PRODUCT_B001_000000425,P000425,RV-000425,Premium Bottle 0425,Meridian,164.69,GBP,Y,2025-04-26 14:21:52,2025-06-23 14:21:52
SRC_PRODUCT_B001_000000426,P000426,RV-000426,Eco Watch 0426,Velora,124.34,GBP,True,2026-01-29 11:51:35,2026-04-04 11:51:35
SRC_PRODUCT_B001_000000427,P000427,RV-000427,Premium Serum 0427,Cinder,587.65,GBP,Y,2023-07-02 07:12:49,2023-08-22 07:12:49
SRC_PRODUCT_B001_000000428,P000428,RV-000428,Premium Keyboard 0428,Kestrel,781.32,GBP,Y,2025-04-09 20:48:11,2025-06-13 20:48:11
SRC_PRODUCT_B001_000000429,P000429,RV-000429,Pro Mixer 0429,Northstar,952.54,GBP,Y,2024-11-15 23:16:55,2024-12-05 23:16:55
SRC_PRODUCT_B001_000000430,P000430,RV-000430,Compact Mixer 0430,Axiom,28.59,GBP,Y,2025-09-24 12:06:15,2025-09-25 12:06:15
SRC_PRODUCT_B001_000000431,P000431,RV-000431,Classic Jacket 0431,Cinder,50.67,GBP,Y,2023-10-25 16:04:55,2023-11-15 16:04:55
SRC_PRODUCT_B001_000000432,P000432,RV-000432,Essential Headphones 0432,Lumina,899.68,GBP,Y,2023-08-09 11:20:30,2023-11-03 11:20:30
SRC_PRODUCT_B001_000000433,P000433,RV-000433,Smart Trainer 0433,Axiom,753.02,GBP,Y,2026-07-02 04:56:47,2026-08-11 04:56:47
SRC_PRODUCT_B001_000000434,P000434,RV-000434,Modern Mixer 0434,Cinder,649.52,GBP,Y,2025-07-06 18:32:43,2025-09-10 18:32:43
SRC_PRODUCT_B001_000000435,P000435,RV-000435,Ultra Headphones 0435,Axiom,845.91,GBP,Y,2025-01-28 20:53:08,2025-01-31 20:53:08
SRC_PRODUCT_B001_000000436,P000436,RV-000436,Everyday Serum 0436,Cinder,44.40,GBP,Y,2023-03-06 00:15:46,2023-04-01 00:15:46
SRC_PRODUCT_B001_000000437,P000437,RV-000437,Everyday Headphones 0437,Velora,599.24,GBP,Y,2024-09-29 21:58:19,2024-11-06 21:58:19
SRC_PRODUCT_B001_000000438,P000438,RV-000438,Modern Blanket 0438,Northstar,824.17,GBP,Y,2023-12-05 12:43:19,2024-02-12 12:43:19
SRC_PRODUCT_B001_000000439,P000439,RV-000439,Classic Speaker 0439,Meridian,461.61,GBP,Y,2025-02-18 12:02:12,2025-02-22 12:02:12
SRC_PRODUCT_B001_000000440,P000440,RV-000440,Pro Backpack 0440,Orbis,46.52,GBP,Y,2023-03-16 18:35:54,2023-03-24 18:35:54
SRC_PRODUCT_B001_000000441,P000441,RV-000441,Essential Shirt 0441,Velora,889.59,GBP,Y,2024-05-29 13:55:55,2024-07-05 13:55:55
SRC_PRODUCT_B001_000000442,P000442,RV-000442,Premium Lamp 0442,Orbis,548.39,GBP,Y,2026-06-28 07:14:17,2026-07-22 07:14:17
SRC_PRODUCT_B001_000000443,P000443,RV-000443,Essential Serum 0443,Northstar,253.71,GBP,Y,2025-05-07 21:23:48,2025-06-09 21:23:48
SRC_PRODUCT_B001_000000444,P000444,RV-000444,Pro Lamp 0444,Orbis,354.91,GBP,Y,2025-02-04 10:21:09,2025-05-01 10:21:09
SRC_PRODUCT_B001_000000445,P000445,RV-000445,Premium Headphones 0445,Axiom,297.82,GBP,Y,2023-02-28 23:51:00,2023-03-22 23:51:00
SRC_PRODUCT_B001_000000446,P000446,RV-000446,Essential Trainer 0446,Axiom,69.54,GBP,Y,2023-08-11 06:50:07,2023-08-29 06:50:07
SRC_PRODUCT_B001_000000447,P000447,RV-000447,Essential Lamp 0447,Velora,913.83,GBP,Y,2024-01-27 08:17:55,2024-01-30 08:17:55
SRC_PRODUCT_B001_000000448,P000448,RV-000448,Modern Lamp 0448,Northstar,91.70,GBP,N,2024-11-30 22:44:45,2025-02-27 22:44:45
SRC_PRODUCT_B001_000000449,P000449,RV-000449,Ultra Kettle 0449,Orbis,134.90,GBP,Y,2025-07-19 14:37:00,2025-08-17 14:37:00
SRC_PRODUCT_B001_000000450,P000450,RV-000450,Essential Jacket 0450,Meridian,952.95,GBP,Y,2025-04-29 13:35:55,2025-06-19 13:35:55
SRC_PRODUCT_B001_000000451,P000451,RV-000451,Classic Headphones 0451,Kestrel,918.44,GBP,Y,2025-06-02 20:26:40,2025-06-02 20:26:40
SRC_PRODUCT_B001_000000452,P000452,RV-000452,Everyday Keyboard 0452,Northstar,526.63,GBP,Y,2023-09-21 04:49:18,2023-10-20 04:49:18
SRC_PRODUCT_B001_000000453,P000453,RV-000453,Essential Backpack 0453,Lumina,246.44,GBP,Y,2023-04-29 21:33:39,2023-06-02 21:33:39
SRC_PRODUCT_B001_000000454,P000454,RV-000454,Compact Trainer 0454,Axiom,225.98,GBP,Y,2025-04-28 16:36:32,2025-07-10 16:36:32
SRC_PRODUCT_B001_000000455,P000455,RV-000455,Compact Jacket 0455,Lumina,245.94,GBP,Y,2026-03-28 07:53:34,2026-04-15 07:53:34
SRC_PRODUCT_B001_000000456,P000456,RV-000456,Eco Keyboard 0456,Axiom,530.09,GBP,Y,2025-04-23 17:02:04,2025-07-21 17:02:04
SRC_PRODUCT_B001_000000457,P000457,RV-000457,Premium Shirt 0457,Kestrel,676.70,GBP,Y,2026-02-08 01:00:07,2026-02-21 01:00:07
SRC_PRODUCT_B001_000000458,P000458,RV-000458,Pro Keyboard 0458,Lumina,761.83,GBP,Y,2024-07-08 02:14:53,2024-07-12 02:14:53
SRC_PRODUCT_B001_000000459,P000459,RV-000459,Classic Blanket 0459,Meridian,658.32,GBP,Y,2026-01-16 22:40:34,2026-04-15 22:40:34
SRC_PRODUCT_B001_000000460,P000460,RV-000460,Compact Bottle 0460,Meridian,329.81,GBP,Y,2025-07-14 17:15:42,2025-08-14 17:15:42
SRC_PRODUCT_B001_000000461,P000461,RV-000461,Everyday Bottle 0461,Cinder,591.24,GBP,Y,2023-04-19 07:05:54,2023-07-15 07:05:54
SRC_PRODUCT_B001_000000462,P000462,RV-000462,Everyday Mixer 0462,Northstar,938.44,GBP,Y,2025-05-19 12:42:14,2025-08-04 12:42:14
SRC_PRODUCT_B001_000000463,P000463,RV-000463,Modern Mixer 0463,Orbis,604.47,GBP,Y,2025-02-16 23:34:42,2025-04-21 23:34:42
SRC_PRODUCT_B001_000000464,P000464,RV-000464,Everyday Backpack 0464,Axiom,166.26,GBP,Y,2026-01-24 20:19:33,2026-03-21 20:19:33
SRC_PRODUCT_B001_000000465,P000465,RV-000465,Smart Backpack 0465,Cinder,584.44,GBP,Y,2024-05-04 07:32:21,2024-05-04 07:32:21
SRC_PRODUCT_B001_000000466,P000466,RV-000466,Compact Serum 0466,Orbis,313.47,GBP,Y,2023-09-03 19:23:18,2023-11-27 19:23:18
SRC_PRODUCT_B001_000000467,P000467,RV-000467,Eco Mixer 0467,Cinder,954.97,GBP,Y,2025-10-17 08:39:40,2025-10-23 08:39:40
SRC_PRODUCT_B001_000000468,P000468,RV-000468,Compact Jacket 0468,Meridian,731.37,GBP,Y,2026-04-23 07:47:03,2026-05-10 07:47:03
SRC_PRODUCT_B001_000000469,P000469,RV-000469,Ultra Mixer 0469,Kestrel,406.72,GBP,Y,2024-09-30 17:39:32,2024-10-19 17:39:32
SRC_PRODUCT_B001_000000470,P000470,RV-000470,Smart Headphones 0470,Kestrel,871.28,GBP,Y,2025-06-15 16:38:12,2025-07-20 16:38:12
SRC_PRODUCT_B001_000000471,P000471,RV-000471,Classic Keyboard 0471,Orbis,708.48,GBP,Y,2026-04-13 20:19:17,2026-05-18 20:19:17
SRC_PRODUCT_B001_000000472,P000472,RV-000472,Premium Bottle 0472,Kestrel,741.80,GBP,Y,2025-02-12 02:10:50,2025-04-26 02:10:50
SRC_PRODUCT_B001_000000473,P000473,RV-000473,Premium Speaker 0473,Orbis,334.95,GBP,Y,2024-12-04 03:40:36,2025-01-11 03:40:36
SRC_PRODUCT_B001_000000474,P000474,RV-000474,Compact Speaker 0474,Velora,518.37,GBP,N,2025-02-06 14:07:52,2025-04-28 14:07:52
SRC_PRODUCT_B001_000000475,P000475,RV-000475,Classic Kettle 0475,Velora,813.23,GBP,Y,2024-10-12 01:07:27,2024-12-02 01:07:27
SRC_PRODUCT_B001_000000476,P000476,RV-000476,Premium Serum 0476,Kestrel,391.21,GBP,Y,2023-02-06 15:44:12,2023-03-20 15:44:12
SRC_PRODUCT_B001_000000477,P000477,RV-000477,Smart Blanket 0477,Axiom,974.92,GBP,Y,2024-08-17 11:58:07,2024-09-20 11:58:07
SRC_PRODUCT_B001_000000478,P000478,RV-000478,Essential Blanket 0478,Meridian,337.31,GBP,Y,2025-02-21 01:32:32,2025-03-25 01:32:32
SRC_PRODUCT_B001_000000479,P000479,RV-000479,Compact Blanket 0479,Meridian,569.22,GBP,Y,2025-03-19 11:07:46,2025-06-07 11:07:46
SRC_PRODUCT_B001_000000480,P000480,RV-000480,Essential Serum 0480,Lumina,448.60,GBP,Y,2026-04-07 12:55:50,2026-05-02 12:55:50
SRC_PRODUCT_B001_000000481,P000481,RV-000481,Compact Shirt 0481,Orbis,182.36,GBP,Y,2023-07-03 11:58:29,2023-07-18 11:58:29
SRC_PRODUCT_B001_000000482,P000482,RV-000482,Modern Trainer 0482,Orbis,207.34,GBP,Y,2025-07-13 18:19:44,2025-07-23 18:19:44
SRC_PRODUCT_B001_000000483,P000483,RV-000483,Smart Keyboard 0483,Meridian,666.72,GBP,Y,2023-10-12 18:30:21,2023-12-12 18:30:21
SRC_PRODUCT_B001_000000484,P000484,RV-000484,Everyday Lamp 0484,Orbis,308.33,GBP,Y,2023-11-02 00:25:04,2024-01-07 00:25:04
SRC_PRODUCT_B001_000000485,P000485,RV-000485,Pro Trainer 0485,Kestrel,173.92,GBP,Y,2026-01-13 02:04:09,2026-02-10 02:04:09
SRC_PRODUCT_B001_000000486,P000486,RV-000486,Eco Lamp 0486,Velora,221.88,GBP,Y,2025-07-23 18:02:15,2025-08-18 18:02:15
SRC_PRODUCT_B001_000000487,P000487,RV-000487,Compact Kettle 0487,Axiom,17.27,GBP,Y,2023-04-18 10:37:05,2023-05-02 10:37:05
SRC_PRODUCT_B001_000000488,P000488,RV-000488,Modern Camera 0488,Axiom,437.63,GBP,Y,2025-01-27 12:33:48,2025-03-06 12:33:48
SRC_PRODUCT_B001_000000489,P000489,RV-000489,Ultra Camera 0489,Orbis,326.10,GBP,Y,2026-02-04 14:14:46,2026-03-19 14:14:46
SRC_PRODUCT_B001_000000490,P000490,RV-000490,Everyday Lamp 0490,Meridian,592.29,GBP,Y,2023-09-17 02:40:18,2023-09-29 02:40:18
SRC_PRODUCT_B001_000000491,P000491,RV-000491,Modern Trainer 0491,Orbis,911.50,GBP,Y,2023-03-24 07:01:42,2023-05-27 07:01:42
SRC_PRODUCT_B001_000000492,P000492,RV-000492,Everyday Speaker 0492,Axiom,576.41,GBP,Y,2024-08-09 07:50:06,2024-09-23 07:50:06
SRC_PRODUCT_B001_000000493,P000493,RV-000493,Pro Watch 0493,Meridian,552.92,GBP,Y,2026-05-04 16:46:43,2026-05-16 16:46:43
SRC_PRODUCT_B001_000000494,P000494,RV-000494,Pro Keyboard 0494,Orbis,809.01,GBP,Y,2025-01-28 04:13:18,2025-02-20 04:13:18
SRC_PRODUCT_B001_000000495,P000495,RV-000495,Essential Backpack 0495,Orbis,786.14,GBP,Y,2024-02-05 16:23:36,2024-03-16 16:23:36
SRC_PRODUCT_B001_000000496,P000496,RV-000496,Eco Jacket 0496,Axiom,846.80,GBP,Y,2023-12-12 16:50:39,2024-02-07 16:50:39
SRC_PRODUCT_B001_000000497,P000497,RV-000497,Pro Trainer 0497,Meridian,285.41,GBP,Y,2024-06-12 02:13:34,2024-07-28 02:13:34
SRC_PRODUCT_B001_000000498,P000498,RV-000498,Smart Blanket 0498,Northstar,678.28,GBP,Y,2023-05-25 04:24:23,2023-08-18 04:24:23
SRC_PRODUCT_B001_000000499,P000499,RV-000499,Classic Bottle 0499,Meridian,615.82,GBP,Y,2023-12-17 03:11:58,2023-12-20 03:11:58
SRC_PRODUCT_B001_000000500,P000500,RV-000500,Smart Headphones 0500,Axiom,48.55,GBP,Y,2023-11-08 05:50:37,2023-11-28 05:50:37
DEF_PRODUCT_PRICE_B001_001,P_BAD_B001_001,BAD-SKU-B001-001,Pro Shirt 0001,Lumina,-19.99,GBP,Y,2025-06-10 16:56:12,2025-07-16 16:56:12
DEF_PRODUCT_PRICE_B001_002,P_BAD_B001_002,BAD-SKU-B001-002,Pro Lamp 0002,Axiom,NOT_AVAILABLE,GBP,Y,2025-06-06 18:15:29,2025-06-16 18:15:29
