source_record_id,return_id,order_id,customer_id,return_timestamp,return_status,return_reason,total_refund_amount,created_at,updated_at
SRC_RETURN_B001_000011549,R000011549,O000056038,C0049406,2026-07-02 20:59:26,COMPLETED,LATE_DELIVERY,110.04,2026-07-02 20:59:26,2026-07-02 20:59:26
SRC_RETURN_B001_000011550,R000011550,O000046245,C0001179,2026-09-02 04:56:28,COMPLETED,UNWANTED,538.36,2026-09-02 04:56:28,2026-09-02 04:56:28
SRC_RETURN_B001_000011551,R000011551,O000086485,C0029301,2025-05-21 18:38:43,COMPLETED,WRONG_ITEM,1279.34,2025-05-21 18:38:43,2025-05-21 18:38:43
SRC_RETURN_B001_000011552,R000011552,O000078240,C0029249,2026-08-10 23:59:05,COMPLETED,WRONG_ITEM,484.10,2026-08-10 23:59:05,2026-08-10 23:59:05
SRC_RETURN_B001_000011553,R000011553,O000061930,C0006246,2026-06-07 11:37:48,COMPLETED,SIZE_FIT,1034.84,2026-06-07 11:37:48,2026-06-07 11:37:48
SRC_RETURN_B001_000011554,R000011554,O000014042,C0018597,2024-04-10 12:16:30,COMPLETED,LATE_DELIVERY,308.14,2024-04-10 12:16:30,2024-04-10 12:16:30
SRC_RETURN_B001_000011555,R000011555,O000059613,C0012556,2025-05-26 17:40:47,COMPLETED,DEFECTIVE,2803.06,2025-05-26 17:40:47,2025-05-26 17:40:47
SRC_RETURN_B001_000011556,R000011556,O000063195,C0024362,2024-09-04 22:02:26,COMPLETED,DAMAGED,1356.30,2024-09-04 22:02:26,2024-09-04 22:02:26
SRC_RETURN_B001_000011557,R000011557,O000083100,C0044388,2025-07-14 23:34:32,COMPLETED,UNWANTED,224.86,2025-07-14 23:34:32,2025-07-14 23:34:32
SRC_RETURN_B001_000011558,R000011558,O000031788,C0021744,2026-10-22 17:13:27,COMPLETED,SIZE_FIT,1327.37,2026-10-22 17:13:27,2026-10-22 17:13:27
SRC_RETURN_B001_000011559,R000011559,O000025183,C0043119,2026-08-06 09:21:57,COMPLETED,WRONG_ITEM,74.90,2026-08-06 09:21:57,2026-08-06 09:21:57
SRC_RETURN_B001_000011560,R000011560,O000053081,C0037368,2024-05-05 08:29:59,COMPLETED,DEFECTIVE,3758.31,2024-05-05 08:29:59,2024-05-05 08:29:59
SRC_RETURN_B001_000011561,R000011561,O000054418,C0002395,2025-03-12 11:49:31,COMPLETED,UNWANTED,751.54,2025-03-12 11:49:31,2025-03-12 11:49:31
SRC_RETURN_B001_000011562,R000011562,O000025855,C0004708,2024-07-30 10:11:00,COMPLETED,DEFECTIVE,153.13,2024-07-30 10:11:00,2024-07-30 10:11:00
SRC_RETURN_B001_000011563,R000011563,O000087134,C0044968,2026-02-12 04:03:05,COMPLETED,LATE_DELIVERY,1292.06,2026-02-12 04:03:05,2026-02-12 04:03:05
SRC_RETURN_B001_000011564,R000011564,O000073672,C0007809,2025-12-09 21:48:17,COMPLETED,DAMAGED,1115.72,2025-12-09 21:48:17,2025-12-09 21:48:17
SRC_RETURN_B001_000011565,R000011565,O000095565,C0013110,2024-11-17 10:46:05,COMPLETED,UNWANTED,1703.85,2024-11-17 10:46:05,2024-11-17 10:46:05
SRC_RETURN_B001_000011566,R000011566,O000105244,C0046339,2026-05-27 19:19:11,COMPLETED,WRONG_ITEM,794.60,2026-05-27 19:19:11,2026-05-27 19:19:11
SRC_RETURN_B001_000011567,R000011567,O000069972,C0045903,2024-02-10 17:29:24,COMPLETED,WRONG_ITEM,3811.04,2024-02-10 17:29:24,2024-02-10 17:29:24
SRC_RETURN_B001_000011568,R000011568,O000062662,C0023773,2025-08-04 19:59:18,COMPLETED,DEFECTIVE,2853.26,2025-08-04 19:59:18,2025-08-04 19:59:18
SRC_RETURN_B001_000011569,R000011569,O000012398,C0044594,2026-07-14 15:55:24,COMPLETED,WRONG_ITEM,1704.96,2026-07-14 15:55:24,2026-07-14 15:55:24
SRC_RETURN_B001_000011570,R000011570,O000013273,C0014266,2025-12-20 04:12:37,COMPLETED,DAMAGED,1049.31,2025-12-20 04:12:37,2025-12-20 04:12:37
SRC_RETURN_B001_000011571,R000011571,O000034248,C0009366,2024-11-09 17:28:03,COMPLETED,LATE_DELIVERY,1591.48,2024-11-09 17:28:03,2024-11-09 17:28:03
SRC_RETURN_B001_000011572,R000011572,O000097999,C0006694,2024-09-29 09:33:34,COMPLETED,WRONG_ITEM,2421.27,2024-09-29 09:33:34,2024-09-29 09:33:34
SRC_RETURN_B001_000011573,R000011573,O000076434,C0015013,2024-02-26 04:59:09,COMPLETED,DAMAGED,1272.94,2024-02-26 04:59:09,2024-02-26 04:59:09
SRC_RETURN_B001_000011574,R000011574,O000009924,C0036506,2025-02-05 12:26:18,COMPLETED,DEFECTIVE,344.68,2025-02-05 12:26:18,2025-02-05 12:26:18
SRC_RETURN_B001_000011575,R000011575,O000002727,C0009803,2025-04-09 08:13:30,COMPLETED,SIZE_FIT,2516.68,2025-04-09 08:13:30,2025-04-09 08:13:30
SRC_RETURN_B001_000011576,R000011576,O000031325,C0008132,2024-07-15 21:59:28,COMPLETED,SIZE_FIT,2912.64,2024-07-15 21:59:28,2024-07-15 21:59:28
SRC_RETURN_B001_000011577,R000011577,O000087393,C0020602,2026-08-04 07:40:50,COMPLETED,DAMAGED,283.74,2026-08-04 07:40:50,2026-08-04 07:40:50
SRC_RETURN_B001_000011578,R000011578,O000089207,C0013729,2026-07-15 23:29:59,COMPLETED,UNWANTED,2409.79,2026-07-15 23:29:59,2026-07-15 23:29:59
SRC_RETURN_B001_000011579,R000011579,O000044906,C0022956,2026-04-28 13:40:02,COMPLETED,DEFECTIVE,52.33,2026-04-28 13:40:02,2026-04-28 13:40:02
SRC_RETURN_B001_000011580,R000011580,O000116771,C0042045,2026-02-17 06:50:40,COMPLETED,WRONG_ITEM,659.28,2026-02-17 06:50:40,2026-02-17 06:50:40
SRC_RETURN_B001_000011581,R000011581,O000059926,C0039627,2024-09-11 04:17:20,COMPLETED,WRONG_ITEM,166.40,2024-09-11 04:17:20,2024-09-11 04:17:20
SRC_RETURN_B001_000011582,R000011582,O000031559,C0016994,2024-03-15 06:40:08,COMPLETED,DEFECTIVE,1506.76,2024-03-15 06:40:08,2024-03-15 06:40:08
SRC_RETURN_B001_000011583,R000011583,O000033251,C0009401,2024-04-12 13:42:50,COMPLETED,SIZE_FIT,1443.93,2024-04-12 13:42:50,2024-04-12 13:42:50
SRC_RETURN_B001_000011584,R000011584,O000048989,C0042396,2026-07-04 09:33:19,COMPLETED,SIZE_FIT,3675.74,2026-07-04 09:33:19,2026-07-04 09:33:19
SRC_RETURN_B001_000011585,R000011585,O000035328,C0031102,2025-05-19 08:42:52,COMPLETED,DEFECTIVE,266.26,2025-05-19 08:42:52,2025-05-19 08:42:52
SRC_RETURN_B001_000011586,R000011586,O000028813,C0007883,2026-08-21 04:23:28,COMPLETED,UNWANTED,2428.69,2026-08-21 04:23:28,2026-08-21 04:23:28
SRC_RETURN_B001_000011587,R000011587,O000018615,C0027096,2026-01-22 00:36:17,COMPLETED,WRONG_ITEM,1043.85,2026-01-22 00:36:17,2026-01-22 00:36:17
SRC_RETURN_B001_000011588,R000011588,O000108238,C0016181,2026-07-04 00:25:36,COMPLETED,UNWANTED,823.25,2026-07-04 00:25:36,2026-07-04 00:25:36
SRC_RETURN_B001_000011589,R000011589,O000023764,C0011790,2026-02-28 00:37:19,COMPLETED,DEFECTIVE,1186.13,2026-02-28 00:37:19,2026-02-28 00:37:19
SRC_RETURN_B001_000011590,R000011590,O000014264,C0031042,2026-06-10 14:20:21,COMPLETED,DAMAGED,1365.70,2026-06-10 14:20:21,2026-06-10 14:20:21
SRC_RETURN_B001_000011591,R000011591,O000085868,C0034745,2024-04-29 16:52:40,COMPLETED,LATE_DELIVERY,217.52,2024-04-29 16:52:40,2024-04-29 16:52:40
SRC_RETURN_B001_000011592,R000011592,O000004885,C0044435,2026-08-18 18:54:44,COMPLETED,DAMAGED,791.62,2026-08-18 18:54:44,2026-08-18 18:54:44
SRC_RETURN_B001_000011593,R000011593,O000043505,C0013246,2026-05-25 15:50:40,COMPLETED,DEFECTIVE,1820.07,2026-05-25 15:50:40,2026-05-25 15:50:40
SRC_RETURN_B001_000011594,R000011594,O000058229,C0044452,2025-10-07 09:19:26,COMPLETED,UNWANTED,1963.60,2025-10-07 09:19:26,2025-10-07 09:19:26
SRC_RETURN_B001_000011595,R000011595,O000016333,C0019917,2026-01-20 08:49:16,COMPLETED,WRONG_ITEM,879.90,2026-01-20 08:49:16,2026-01-20 08:49:16
SRC_RETURN_B001_000011596,R000011596,O000055844,C0012960,2026-03-28 11:53:12,COMPLETED,DEFECTIVE,854.91,2026-03-28 11:53:12,2026-03-28 11:53:12
SRC_RETURN_B001_000011597,R000011597,O000042625,C0007765,2024-12-22 01:55:26,COMPLETED,WRONG_ITEM,887.15,2024-12-22 01:55:26,2024-12-22 01:55:26
SRC_RETURN_B001_000011598,R000011598,O000061691,C0040565,2025-04-30 07:55:17,COMPLETED,DEFECTIVE,1165.93,2025-04-30 07:55:17,2025-04-30 07:55:17
SRC_RETURN_B001_000011599,R000011599,O000015142,C0043986,2024-06-27 14:04:31,COMPLETED,LATE_DELIVERY,802.66,2024-06-27 14:04:31,2024-06-27 14:04:31
SRC_RETURN_B001_000011600,R000011600,O000008457,C0026398,2024-05-31 21:20:07,COMPLETED,UNWANTED,113.14,2024-05-31 21:20:07,2024-05-31 21:20:07
SRC_RETURN_B001_000011601,R000011601,O000028862,C0002640,2024-03-27 12:34:05,COMPLETED,DAMAGED,526.82,2024-03-27 12:34:05,2024-03-27 12:34:05
SRC_RETURN_B001_000011602,R000011602,O000092080,C0041834,2024-12-09 07:57:41,COMPLETED,SIZE_FIT,370.00,2024-12-09 07:57:41,2024-12-09 07:57:41
SRC_RETURN_B001_000011603,R000011603,O000067373,C0006217,2025-02-01 09:24:04,COMPLETED,WRONG_ITEM,3268.00,2025-02-01 09:24:04,2025-02-01 09:24:04
SRC_RETURN_B001_000011604,R000011604,O000086363,C0048596,2025-02-11 01:47:45,COMPLETED,DAMAGED,578.92,2025-02-11 01:47:45,2025-02-11 01:47:45
SRC_RETURN_B001_000011605,R000011605,O000028393,C0046162,2024-07-21 11:00:37,COMPLETED,UNWANTED,800.48,2024-07-21 11:00:37,2024-07-21 11:00:37
SRC_RETURN_B001_000011606,R000011606,O000096474,C0023885,2025-05-25 04:55:44,COMPLETED,DEFECTIVE,444.04,2025-05-25 04:55:44,2025-05-25 04:55:44
SRC_RETURN_B001_000011607,R000011607,O000075305,C0023460,2025-08-20 19:55:35,COMPLETED,SIZE_FIT,2314.70,2025-08-20 19:55:35,2025-08-20 19:55:35
SRC_RETURN_B001_000011608,R000011608,O000056097,C0040593,2024-11-18 10:45:18,COMPLETED,LATE_DELIVERY,80.52,2024-11-18 10:45:18,2024-11-18 10:45:18
SRC_RETURN_B001_000011609,R000011609,O000069247,C0007790,2025-06-06 11:06:12,COMPLETED,DEFECTIVE,1027.82,2025-06-06 11:06:12,2025-06-06 11:06:12
SRC_RETURN_B001_000011610,R000011610,O000005806,C0034390,2024-01-24 01:32:49,COMPLETED,DAMAGED,1778.97,2024-01-24 01:32:49,2024-01-24 01:32:49
SRC_RETURN_B001_000011611,R000011611,O000022418,C0007422,2024-03-27 06:53:40,COMPLETED,UNWANTED,625.91,2024-03-27 06:53:40,2024-03-27 06:53:40
SRC_RETURN_B001_000011612,R000011612,O000099374,C0006535,2024-10-01 09:08:26,COMPLETED,DEFECTIVE,34.31,2024-10-01 09:08:26,2024-10-01 09:08:26
SRC_RETURN_B001_000011613,R000011613,O000043717,C0006132,2025-08-23 03:49:00,COMPLETED,DAMAGED,1065.66,2025-08-23 03:49:00,2025-08-23 03:49:00
SRC_RETURN_B001_000011614,R000011614,O000109489,C0026645,2025-12-19 15:33:43,COMPLETED,LATE_DELIVERY,3685.85,2025-12-19 15:33:43,2025-12-19 15:33:43
SRC_RETURN_B001_000011615,R000011615,O000075250,C0021848,2024-11-06 00:29:21,COMPLETED,DEFECTIVE,171.28,2024-11-06 00:29:21,2024-11-06 00:29:21
SRC_RETURN_B001_000011616,R000011616,O000005124,C0008187,2024-08-14 13:03:43,COMPLETED,DEFECTIVE,2590.60,2024-08-14 13:03:43,2024-08-14 13:03:43
SRC_RETURN_B001_000011617,R000011617,O000028891,C0004388,2024-07-28 01:48:08,COMPLETED,DEFECTIVE,1082.76,2024-07-28 01:48:08,2024-07-28 01:48:08
SRC_RETURN_B001_000011618,R000011618,O000056099,C0031581,2026-06-20 06:23:07,COMPLETED,WRONG_ITEM,125.35,2026-06-20 06:23:07,2026-06-20 06:23:07
SRC_RETURN_B001_000011619,R000011619,O000014657,C0041358,2025-02-08 00:40:43,COMPLETED,LATE_DELIVERY,737.42,2025-02-08 00:40:43,2025-02-08 00:40:43
SRC_RETURN_B001_000011620,R000011620,O000055599,C0022402,2024-01-31 11:38:19,COMPLETED,DEFECTIVE,2152.22,2024-01-31 11:38:19,2024-01-31 11:38:19
SRC_RETURN_B001_000011621,R000011621,O000075415,C0014794,2025-05-09 13:39:02,COMPLETED,WRONG_ITEM,4477.38,2025-05-09 13:39:02,2025-05-09 13:39:02
SRC_RETURN_B001_000011622,R000011622,O000053779,C0035848,2024-12-10 14:01:23,COMPLETED,WRONG_ITEM,3858.06,2024-12-10 14:01:23,2024-12-10 14:01:23
SRC_RETURN_B001_000011623,R000011623,O000108444,C0029976,2026-04-07 16:41:42,COMPLETED,UNWANTED,3088.87,2026-04-07 16:41:42,2026-04-07 16:41:42
SRC_RETURN_B001_000011624,R000011624,O000004816,C0000511,2026-04-15 04:28:14,COMPLETED,SIZE_FIT,2941.89,2026-04-15 04:28:14,2026-04-15 04:28:14
SRC_RETURN_B001_000011625,R000011625,O000095379,C0047698,2024-09-11 21:45:36,COMPLETED,UNWANTED,2561.32,2024-09-11 21:45:36,2024-09-11 21:45:36
SRC_RETURN_B001_000011626,R000011626,O000010657,C0014150,2026-03-18 04:28:56,COMPLETED,DEFECTIVE,6842.34,2026-03-18 04:28:56,2026-03-18 04:28:56
SRC_RETURN_B001_000011627,R000011627,O000112144,C0030878,2025-02-18 17:15:52,COMPLETED,LATE_DELIVERY,4119.72,2025-02-18 17:15:52,2025-02-18 17:15:52
SRC_RETURN_B001_000011628,R000011628,O000120685,C0046454,2025-08-17 00:33:50,COMPLETED,DAMAGED,609.41,2025-08-17 00:33:50,2025-08-17 00:33:50
SRC_RETURN_B001_000011629,R000011629,O000060332,C0021875,2026-07-30 01:40:39,COMPLETED,DEFECTIVE,658.07,2026-07-30 01:40:39,2026-07-30 01:40:39
SRC_RETURN_B001_000011630,R000011630,O000033912,C0006454,2025-05-03 09:44:30,COMPLETED,LATE_DELIVERY,50.22,2025-05-03 09:44:30,2025-05-03 09:44:30
SRC_RETURN_B001_000011631,R000011631,O000080947,C0006426,2026-06-17 17:07:52,COMPLETED,DEFECTIVE,503.77,2026-06-17 17:07:52,2026-06-17 17:07:52
SRC_RETURN_B001_000011632,R000011632,O000058022,C0037940,2024-12-03 21:35:53,COMPLETED,DEFECTIVE,1147.56,2024-12-03 21:35:53,2024-12-03 21:35:53
SRC_RETURN_B001_000011633,R000011633,O000010365,C0044369,2025-12-12 22:09:53,COMPLETED,WRONG_ITEM,1680.70,2025-12-12 22:09:53,2025-12-12 22:09:53
SRC_RETURN_B001_000011634,R000011634,O000067053,C0006390,2025-02-13 00:22:21,COMPLETED,DEFECTIVE,1339.33,2025-02-13 00:22:21,2025-02-13 00:22:21
SRC_RETURN_B001_000011635,R000011635,O000008731,C0001061,2025-03-05 05:44:51,COMPLETED,WRONG_ITEM,1912.36,2025-03-05 05:44:51,2025-03-05 05:44:51
SRC_RETURN_B001_000011636,R000011636,O000120562,C0028426,2026-07-20 16:03:41,COMPLETED,DEFECTIVE,977.86,2026-07-20 16:03:41,2026-07-20 16:03:41
SRC_RETURN_B001_000011637,R000011637,O000037486,C0019417,2025-10-20 15:42:38,COMPLETED,WRONG_ITEM,585.40,2025-10-20 15:42:38,2025-10-20 15:42:38
SRC_RETURN_B001_000011638,R000011638,O000052480,C0016371,2024-04-28 03:00:17,COMPLETED,SIZE_FIT,1608.47,2024-04-28 03:00:17,2024-04-28 03:00:17
SRC_RETURN_B001_000011639,R000011639,O000106158,C0022568,2024-03-26 02:00:33,COMPLETED,SIZE_FIT,550.67,2024-03-26 02:00:33,2024-03-26 02:00:33
SRC_RETURN_B001_000011640,R000011640,O000035268,C0033960,2024-08-10 18:09:31,COMPLETED,WRONG_ITEM,2051.27,2024-08-10 18:09:31,2024-08-10 18:09:31
SRC_RETURN_B001_000011641,R000011641,O000086697,C0008666,2024-05-13 10:30:23,COMPLETED,SIZE_FIT,83.70,2024-05-13 10:30:23,2024-05-13 10:30:23
SRC_RETURN_B001_000011642,R000011642,O000050565,C0017750,2026-09-22 20:44:26,COMPLETED,DAMAGED,2014.08,2026-09-22 20:44:26,2026-09-22 20:44:26
SRC_RETURN_B001_000011643,R000011643,O000092565,C0033727,2025-12-11 21:45:33,COMPLETED,UNWANTED,674.76,2025-12-11 21:45:33,2025-12-11 21:45:33
SRC_RETURN_B001_000011644,R000011644,O000120554,C0009147,2024-04-17 09:50:07,COMPLETED,DEFECTIVE,1289.72,2024-04-17 09:50:07,2024-04-17 09:50:07
SRC_RETURN_B001_000011645,R000011645,O000021744,C0016929,2024-03-26 12:02:46,COMPLETED,SIZE_FIT,705.48,2024-03-26 12:02:46,2024-03-26 12:02:46
SRC_RETURN_B001_000011646,R000011646,O000062513,C0026791,2025-04-20 10:11:27,COMPLETED,SIZE_FIT,3470.27,2025-04-20 10:11:27,2025-04-20 10:11:27
SRC_RETURN_B001_000011647,R000011647,O000029595,C0046318,2025-03-22 17:36:10,COMPLETED,DEFECTIVE,986.86,2025-03-22 17:36:10,2025-03-22 17:36:10
SRC_RETURN_B001_000011648,R000011648,O000109003,C0037015,2026-07-06 12:28:17,COMPLETED,DEFECTIVE,877.64,2026-07-06 12:28:17,2026-07-06 12:28:17
SRC_RETURN_B001_000011649,R000011649,O000097620,C0006512,2025-12-16 22:58:10,COMPLETED,WRONG_ITEM,258.16,2025-12-16 22:58:10,2025-12-16 22:58:10
SRC_RETURN_B001_000011650,R000011650,O000019571,C0007244,2026-01-15 19:09:19,COMPLETED,DEFECTIVE,839.06,2026-01-15 19:09:19,2026-01-15 19:09:19
SRC_RETURN_B001_000011651,R000011651,O000114868,C0032246,2024-06-25 06:01:00,COMPLETED,LATE_DELIVERY,1189.69,2024-06-25 06:01:00,2024-06-25 06:01:00
SRC_RETURN_B001_000011652,R000011652,O000018600,C0039474,2025-03-29 00:31:43,COMPLETED,DEFECTIVE,1617.37,2025-03-29 00:31:43,2025-03-29 00:31:43
SRC_RETURN_B001_000011653,R000011653,O000049395,C0003573,2025-11-12 13:06:09,COMPLETED,UNWANTED,3039.69,2025-11-12 13:06:09,2025-11-12 13:06:09
SRC_RETURN_B001_000011654,R000011654,O000053956,C0044579,2025-06-15 16:19:21,COMPLETED,DAMAGED,659.28,2025-06-15 16:19:21,2025-06-15 16:19:21
SRC_RETURN_B001_000011655,R000011655,O000037318,C0026783,2025-11-26 16:06:00,COMPLETED,LATE_DELIVERY,2167.97,2025-11-26 16:06:00,2025-11-26 16:06:00
SRC_RETURN_B001_000011656,R000011656,O000103552,C0032635,2025-12-26 17:28:37,COMPLETED,WRONG_ITEM,106.38,2025-12-26 17:28:37,2025-12-26 17:28:37
SRC_RETURN_B001_000011657,R000011657,O000005995,C0018479,2026-02-12 10:03:12,COMPLETED,DAMAGED,266.26,2026-02-12 10:03:12,2026-02-12 10:03:12
SRC_RETURN_B001_000011658,R000011658,O000085584,C0048538,2026-07-26 06:13:16,COMPLETED,DEFECTIVE,1589.95,2026-07-26 06:13:16,2026-07-26 06:13:16
SRC_RETURN_B001_000011659,R000011659,O000103332,C0017181,2025-11-24 05:18:35,COMPLETED,UNWANTED,918.26,2025-11-24 05:18:35,2025-11-24 05:18:35
SRC_RETURN_B001_000011660,R000011660,O000059732,C0044659,2024-10-06 04:32:33,COMPLETED,LATE_DELIVERY,194.39,2024-10-06 04:32:33,2024-10-06 04:32:33
SRC_RETURN_B001_000011661,R000011661,O000060105,C0015972,2024-11-04 07:47:08,COMPLETED,UNWANTED,1117.93,2024-11-04 07:47:08,2024-11-04 07:47:08
SRC_RETURN_B001_000011662,R000011662,O000105448,C0025858,2024-10-29 11:03:04,COMPLETED,SIZE_FIT,1402.00,2024-10-29 11:03:04,2024-10-29 11:03:04
SRC_RETURN_B001_000011663,R000011663,O000002824,C0030575,2024-02-17 13:00:20,COMPLETED,SIZE_FIT,1389.01,2024-02-17 13:00:20,2024-02-17 13:00:20
SRC_RETURN_B001_000011664,R000011664,O000017611,C0035360,2025-08-28 05:38:57,COMPLETED,DEFECTIVE,2144.05,2025-08-28 05:38:57,2025-08-28 05:38:57
SRC_RETURN_B001_000011665,R000011665,O000108902,C0001430,2025-11-15 20:16:33,COMPLETED,DAMAGED,1491.94,2025-11-15 20:16:33,2025-11-15 20:16:33
SRC_RETURN_B001_000011666,R000011666,O000092228,C0021103,2024-06-17 18:08:27,COMPLETED,UNWANTED,865.56,2024-06-17 18:08:27,2024-06-17 18:08:27
SRC_RETURN_B001_000011667,R000011667,O000085562,C0027912,2026-10-20 08:04:56,COMPLETED,DEFECTIVE,2173.95,2026-10-20 08:04:56,2026-10-20 08:04:56
SRC_RETURN_B001_000011668,R000011668,O000011993,C0002277,2024-12-31 02:29:19,COMPLETED,WRONG_ITEM,683.65,2024-12-31 02:29:19,2024-12-31 02:29:19
SRC_RETURN_B001_000011669,R000011669,O000020491,C0046968,2025-07-07 14:03:35,COMPLETED,WRONG_ITEM,1460.79,2025-07-07 14:03:35,2025-07-07 14:03:35
SRC_RETURN_B001_000011670,R000011670,O000051142,C0010432,2024-10-19 13:16:47,COMPLETED,UNWANTED,50.22,2024-10-19 13:16:47,2024-10-19 13:16:47
SRC_RETURN_B001_000011671,R000011671,O000116524,C0036567,2025-03-19 17:23:53,COMPLETED,LATE_DELIVERY,843.83,2025-03-19 17:23:53,2025-03-19 17:23:53
SRC_RETURN_B001_000011672,R000011672,O000023346,C0007180,2025-09-05 22:47:24,COMPLETED,WRONG_ITEM,850.75,2025-09-05 22:47:24,2025-09-05 22:47:24
SRC_RETURN_B001_000011673,R000011673,O000118866,C0031898,2026-10-10 22:13:09,COMPLETED,WRONG_ITEM,167.98,2026-10-10 22:13:09,2026-10-10 22:13:09
SRC_RETURN_B001_000011674,R000011674,O000036977,C0014767,2024-11-24 19:05:00,COMPLETED,DAMAGED,4054.28,2024-11-24 19:05:00,2024-11-24 19:05:00
SRC_RETURN_B001_000011675,R000011675,O000012557,C0046428,2025-10-31 19:53:24,COMPLETED,UNWANTED,1717.12,2025-10-31 19:53:24,2025-10-31 19:53:24
SRC_RETURN_B001_000011676,R000011676,O000018668,C0022773,2024-09-02 07:54:59,COMPLETED,UNWANTED,840.31,2024-09-02 07:54:59,2024-09-02 07:54:59
SRC_RETURN_B001_000011677,R000011677,O000074663,C0035475,2026-07-19 23:03:16,COMPLETED,WRONG_ITEM,891.86,2026-07-19 23:03:16,2026-07-19 23:03:16
SRC_RETURN_B001_000011678,R000011678,O000096119,C0010768,2025-06-24 06:45:12,COMPLETED,DAMAGED,370.00,2025-06-24 06:45:12,2025-06-24 06:45:12
SRC_RETURN_B001_000011679,R000011679,O000007109,C0014574,2025-09-22 05:30:47,COMPLETED,DEFECTIVE,725.78,2025-09-22 05:30:47,2025-09-22 05:30:47
SRC_RETURN_B001_000011680,R000011680,O000106809,C0016371,2025-04-18 13:17:09,COMPLETED,SIZE_FIT,994.30,2025-04-18 13:17:09,2025-04-18 13:17:09
SRC_RETURN_B001_000011681,R000011681,O000008155,C0032298,2025-07-11 22:28:44,COMPLETED,WRONG_ITEM,2091.53,2025-07-11 22:28:44,2025-07-11 22:28:44
SRC_RETURN_B001_000011682,R000011682,O000071011,C0013826,2026-04-03 08:59:16,COMPLETED,LATE_DELIVERY,3013.24,2026-04-03 08:59:16,2026-04-03 08:59:16
SRC_RETURN_B001_000011683,R000011683,O000002865,C0014546,2026-07-22 10:36:14,COMPLETED,SIZE_FIT,706.40,2026-07-22 10:36:14,2026-07-22 10:36:14
SRC_RETURN_B001_000011684,R000011684,O000079952,C0014048,2025-07-23 19:57:13,COMPLETED,DAMAGED,1093.65,2025-07-23 19:57:13,2025-07-23 19:57:13
SRC_RETURN_B001_000011685,R000011685,O000083246,C0035267,2026-02-19 20:39:21,COMPLETED,UNWANTED,2090.11,2026-02-19 20:39:21,2026-02-19 20:39:21
SRC_RETURN_B001_000011686,R000011686,O000110717,C0039133,2025-07-17 17:46:43,COMPLETED,LATE_DELIVERY,1813.17,2025-07-17 17:46:43,2025-07-17 17:46:43
SRC_RETURN_B001_000011687,R000011687,O000066548,C0007040,2024-03-01 23:51:51,COMPLETED,UNWANTED,918.26,2024-03-01 23:51:51,2024-03-01 23:51:51
SRC_RETURN_B001_000011688,R000011688,O000001031,C0011721,2025-03-31 20:58:10,COMPLETED,SIZE_FIT,2085.74,2025-03-31 20:58:10,2025-03-31 20:58:10
SRC_RETURN_B001_000011689,R000011689,O000108334,C0001140,2026-10-04 14:25:16,COMPLETED,SIZE_FIT,2069.07,2026-10-04 14:25:16,2026-10-04 14:25:16
SRC_RETURN_B001_000011690,R000011690,O000078701,C0015153,2025-11-26 00:11:11,COMPLETED,UNWANTED,2291.38,2025-11-26 00:11:11,2025-11-26 00:11:11
SRC_RETURN_B001_000011691,R000011691,O000007134,C0026122,2024-11-22 18:59:49,COMPLETED,SIZE_FIT,48.06,2024-11-22 18:59:49,2024-11-22 18:59:49
SRC_RETURN_B001_000011692,R000011692,O000013953,C0025582,2026-03-05 11:56:56,COMPLETED,DEFECTIVE,4574.16,2026-03-05 11:56:56,2026-03-05 11:56:56
SRC_RETURN_B001_000011693,R000011693,O000100185,C0004860,2025-10-15 13:11:11,COMPLETED,UNWANTED,1273.18,2025-10-15 13:11:11,2025-10-15 13:11:11
SRC_RETURN_B001_000011694,R000011694,O000060811,C0008243,2024-10-14 12:04:22,COMPLETED,WRONG_ITEM,39.64,2024-10-14 12:04:22,2024-10-14 12:04:22
SRC_RETURN_B001_000011695,R000011695,O000010068,C0017712,2025-07-10 15:26:39,COMPLETED,DAMAGED,877.64,2025-07-10 15:26:39,2025-07-10 15:26:39
SRC_RETURN_B001_000011696,R000011696,O000009627,C0015787,2024-11-16 11:05:13,COMPLETED,LATE_DELIVERY,1831.62,2024-11-16 11:05:13,2024-11-16 11:05:13
SRC_RETURN_B001_000011697,R000011697,O000094768,C0015879,2025-07-07 22:47:10,COMPLETED,UNWANTED,376.16,2025-07-07 22:47:10,2025-07-07 22:47:10
SRC_RETURN_B001_000011698,R000011698,O000066145,C0016116,2026-07-29 01:53:12,COMPLETED,DAMAGED,649.51,2026-07-29 01:53:12,2026-07-29 01:53:12
SRC_RETURN_B001_000011699,R000011699,O000083785,C0049957,2025-05-18 02:03:38,COMPLETED,LATE_DELIVERY,1107.64,2025-05-18 02:03:38,2025-05-18 02:03:38
SRC_RETURN_B001_000011700,R000011700,O000048549,C0026385,2025-08-15 14:31:34,COMPLETED,DAMAGED,1118.39,2025-08-15 14:31:34,2025-08-15 14:31:34
SRC_RETURN_B001_000011701,R000011701,O000045956,C0000440,2024-06-15 17:55:41,COMPLETED,UNWANTED,836.34,2024-06-15 17:55:41,2024-06-15 17:55:41
SRC_RETURN_B001_000011702,R000011702,O000092801,C0018664,2024-12-08 19:00:11,COMPLETED,WRONG_ITEM,907.99,2024-12-08 19:00:11,2024-12-08 19:00:11
