source_record_id,return_item_id,return_id,order_item_id,product_id,quantity,refund_amount,return_reason,created_at,updated_at
SRC_RETURN_ITEM_B001_000017545,RI0000017545,R000008465,OI0000179015,P000224,1,1085.66,UNWANTED,2026-02-01 10:28:01,2026-02-01 10:28:01
SRC_RETURN_ITEM_B001_000017546,RI0000017546,R000017159,OI0000179042,P000459,1,750.48,UNWANTED,2025-08-24 01:00:13,2025-08-24 01:00:13
SRC_RETURN_ITEM_B001_000017547,RI0000017547,R000017159,OI0000179043,P000384,1,282.06,DAMAGED,2025-08-24 01:00:13,2025-08-24 01:00:13
SRC_RETURN_ITEM_B001_000017548,RI0000017548,R000017159,OI0000179041,P000364,2,853.32,SIZE_FIT,2025-08-24 01:00:13,2025-08-24 01:00:13
SRC_RETURN_ITEM_B001_000017549,RI0000017549,R000000683,OI0000179061,P000147,1,203.40,DEFECTIVE,2025-06-16 21:09:06,2025-06-16 21:09:06
SRC_RETURN_ITEM_B001_000017550,RI0000017550,R000001409,OI0000179065,P000414,1,171.94,SIZE_FIT,2024-04-28 16:57:12,2024-04-28 16:57:12
SRC_RETURN_ITEM_B001_000017551,RI0000017551,R000001409,OI0000179068,P000480,1,484.49,SIZE_FIT,2024-04-28 16:57:12,2024-04-28 16:57:12
SRC_RETURN_ITEM_B001_000017552,RI0000017552,R000001409,OI0000179066,P000142,2,1256.14,DEFECTIVE,2024-04-28 16:57:12,2024-04-28 16:57:12
SRC_RETURN_ITEM_B001_000017553,RI0000017553,R000011304,OI0000179109,P000449,1,161.88,DAMAGED,2026-02-20 09:11:19,2026-02-20 09:11:19
SRC_RETURN_ITEM_B001_000017554,RI0000017554,R000011304,OI0000179110,P000103,1,110.96,SIZE_FIT,2026-02-20 09:11:19,2026-02-20 09:11:19
SRC_RETURN_ITEM_B001_000017555,RI0000017555,R000011594,OI0000179145,P000084,1,1169.96,SIZE_FIT,2025-10-07 09:19:26,2025-10-07 09:19:26
SRC_RETURN_ITEM_B001_000017556,RI0000017556,R000011594,OI0000179144,P000424,1,793.64,DAMAGED,2025-10-07 09:19:26,2025-10-07 09:19:26
SRC_RETURN_ITEM_B001_000017557,RI0000017557,R000007430,OI0000179164,P000409,1,108.67,WRONG_ITEM,2026-04-08 07:31:22,2026-04-08 07:31:22
SRC_RETURN_ITEM_B001_000017558,RI0000017558,R000018075,OI0000179225,P000422,1,113.14,DAMAGED,2024-02-27 23:21:09,2024-02-27 23:21:09
SRC_RETURN_ITEM_B001_000017559,RI0000017559,R000012245,OI0000179236,P000040,1,1132.68,UNWANTED,2024-12-19 21:11:18,2024-12-19 21:11:18
SRC_RETURN_ITEM_B001_000017560,RI0000017560,R000017573,OI0000179238,P000041,2,33.38,DAMAGED,2025-06-27 23:53:05,2025-06-27 23:53:05
SRC_RETURN_ITEM_B001_000017561,RI0000017561,R000014128,OI0000179247,P000254,2,2071.73,SIZE_FIT,2024-10-19 10:42:26,2024-10-19 10:42:26
SRC_RETURN_ITEM_B001_000017562,RI0000017562,R000014128,OI0000179246,P000065,1,661.12,SIZE_FIT,2024-10-19 10:42:26,2024-10-19 10:42:26
SRC_RETURN_ITEM_B001_000017563,RI0000017563,R000006792,OI0000179270,P000312,2,745.22,DAMAGED,2025-11-20 20:54:39,2025-11-20 20:54:39
SRC_RETURN_ITEM_B001_000017564,RI0000017564,R000006792,OI0000179271,P000265,1,446.63,WRONG_ITEM,2025-11-20 20:54:39,2025-11-20 20:54:39
SRC_RETURN_ITEM_B001_000017565,RI0000017565,R000001612,OI0000179272,P000356,1,184.45,DAMAGED,2025-01-26 23:50:51,2025-01-26 23:50:51
SRC_RETURN_ITEM_B001_000017566,RI0000017566,R000001612,OI0000179275,P000005,1,536.17,WRONG_ITEM,2025-01-26 23:50:51,2025-01-26 23:50:51
SRC_RETURN_ITEM_B001_000017567,RI0000017567,R000016593,OI0000179278,P000487,2,41.45,UNWANTED,2024-06-20 19:28:50,2024-06-20 19:28:50
SRC_RETURN_ITEM_B001_000017568,RI0000017568,R000016593,OI0000179279,P000054,1,72.47,UNWANTED,2024-06-20 19:28:50,2024-06-20 19:28:50
SRC_RETURN_ITEM_B001_000017569,RI0000017569,R000016593,OI0000179276,P000003,1,444.25,DEFECTIVE,2024-06-20 19:28:50,2024-06-20 19:28:50
SRC_RETURN_ITEM_B001_000017570,RI0000017570,R000017281,OI0000179306,P000226,1,800.11,DEFECTIVE,2024-09-22 23:11:58,2024-09-22 23:11:58
SRC_RETURN_ITEM_B001_000017571,RI0000017571,R000001181,OI0000179327,P000151,1,16.22,UNWANTED,2024-11-28 21:55:45,2024-11-28 21:55:45
SRC_RETURN_ITEM_B001_000017572,RI0000017572,R000006957,OI0000179334,P000226,1,800.11,WRONG_ITEM,2025-08-01 10:37:17,2025-08-01 10:37:17
SRC_RETURN_ITEM_B001_000017573,RI0000017573,R000006957,OI0000179330,P000176,1,929.53,WRONG_ITEM,2025-08-01 10:37:17,2025-08-01 10:37:17
SRC_RETURN_ITEM_B001_000017574,RI0000017574,R000006957,OI0000179331,P000213,1,969.34,LATE_DELIVERY,2025-08-01 10:37:17,2025-08-01 10:37:17
SRC_RETURN_ITEM_B001_000017575,RI0000017575,R000000129,OI0000179352,P000170,2,89.16,UNWANTED,2026-01-16 10:33:17,2026-01-16 10:33:17
SRC_RETURN_ITEM_B001_000017576,RI0000017576,R000001521,OI0000179406,P000296,1,442.38,SIZE_FIT,2024-06-30 05:27:08,2024-06-30 05:27:08
SRC_RETURN_ITEM_B001_000017577,RI0000017577,R000003654,OI0000179408,P000328,1,542.90,DAMAGED,2026-04-24 13:51:48,2026-04-24 13:51:48
SRC_RETURN_ITEM_B001_000017578,RI0000017578,R000017536,OI0000179445,P000013,1,1061.48,SIZE_FIT,2024-11-18 08:36:32,2024-11-18 08:36:32
SRC_RETURN_ITEM_B001_000017579,RI0000017579,R000017536,OI0000179446,P000372,1,1000.39,DEFECTIVE,2024-11-18 08:36:32,2024-11-18 08:36:32
SRC_RETURN_ITEM_B001_000017580,RI0000017580,R000001255,OI0000179452,P000477,1,1052.91,LATE_DELIVERY,2025-07-25 10:47:55,2025-07-25 10:47:55
SRC_RETURN_ITEM_B001_000017581,RI0000017581,R000001255,OI0000179450,P000283,1,985.51,DEFECTIVE,2025-07-25 10:47:55,2025-07-25 10:47:55
SRC_RETURN_ITEM_B001_000017582,RI0000017582,R000018939,OI0000179456,P000251,1,689.23,LATE_DELIVERY,2024-07-26 01:58:26,2024-07-26 01:58:26
SRC_RETURN_ITEM_B001_000017583,RI0000017583,R000007846,OI0000179463,P000309,1,16.72,DAMAGED,2026-04-07 16:07:54,2026-04-07 16:07:54
SRC_RETURN_ITEM_B001_000017584,RI0000017584,R000007846,OI0000179462,P000207,1,525.04,UNWANTED,2026-04-07 16:07:54,2026-04-07 16:07:54
SRC_RETURN_ITEM_B001_000017585,RI0000017585,R000007846,OI0000179464,P000389,1,117.91,DEFECTIVE,2026-04-07 16:07:54,2026-04-07 16:07:54
SRC_RETURN_ITEM_B001_000017586,RI0000017586,R000011429,OI0000179479,P000203,1,877.24,DEFECTIVE,2025-01-31 07:38:19,2025-01-31 07:38:19
SRC_RETURN_ITEM_B001_000017587,RI0000017587,R000011429,OI0000179477,P000082,1,226.42,WRONG_ITEM,2025-01-31 07:38:19,2025-01-31 07:38:19
SRC_RETURN_ITEM_B001_000017588,RI0000017588,R000011429,OI0000179478,P000027,1,756.36,UNWANTED,2025-01-31 07:38:19,2025-01-31 07:38:19
SRC_RETURN_ITEM_B001_000017589,RI0000017589,R000016041,OI0000179487,P000187,1,299.93,DAMAGED,2026-02-28 13:55:12,2026-02-28 13:55:12
SRC_RETURN_ITEM_B001_000017590,RI0000017590,R000018023,OI0000179488,P000019,1,123.82,UNWANTED,2024-11-16 08:39:11,2024-11-16 08:39:11
SRC_RETURN_ITEM_B001_000017591,RI0000017591,R000003206,OI0000179498,P000353,2,1836.53,DEFECTIVE,2025-03-25 18:53:14,2025-03-25 18:53:14
SRC_RETURN_ITEM_B001_000017592,RI0000017592,R000003206,OI0000179499,P000451,1,1102.13,DEFECTIVE,2025-03-25 18:53:14,2025-03-25 18:53:14
SRC_RETURN_ITEM_B001_000017593,RI0000017593,R000010183,OI0000179500,P000048,1,248.22,SIZE_FIT,2026-01-25 14:39:06,2026-01-25 14:39:06
SRC_RETURN_ITEM_B001_000017594,RI0000017594,R000010183,OI0000179501,P000099,1,742.25,LATE_DELIVERY,2026-01-25 14:39:06,2026-01-25 14:39:06
SRC_RETURN_ITEM_B001_000017595,RI0000017595,R000014689,OI0000179558,P000459,1,750.48,SIZE_FIT,2024-11-07 01:42:04,2024-11-07 01:42:04
SRC_RETURN_ITEM_B001_000017596,RI0000017596,R000011529,OI0000179562,P000202,2,442.92,UNWANTED,2025-09-08 04:22:29,2025-09-08 04:22:29
SRC_RETURN_ITEM_B001_000017597,RI0000017597,R000011529,OI0000179559,P000340,1,994.31,DAMAGED,2025-09-08 04:22:29,2025-09-08 04:22:29
SRC_RETURN_ITEM_B001_000017598,RI0000017598,R000012584,OI0000179565,P000251,3,2067.70,WRONG_ITEM,2024-10-24 14:55:44,2024-10-24 14:55:44
SRC_RETURN_ITEM_B001_000017599,RI0000017599,R000017513,OI0000179588,P000059,1,1142.87,WRONG_ITEM,2024-09-03 13:21:19,2024-09-03 13:21:19
SRC_RETURN_ITEM_B001_000017600,RI0000017600,R000010800,OI0000179610,P000229,1,269.27,UNWANTED,2026-08-27 10:15:01,2026-08-27 10:15:01
SRC_RETURN_ITEM_B001_000017601,RI0000017601,R000017805,OI0000179632,P000134,1,754.22,LATE_DELIVERY,2024-03-11 23:23:09,2024-03-11 23:23:09
SRC_RETURN_ITEM_B001_000017602,RI0000017602,R000017805,OI0000179628,P000121,1,958.43,LATE_DELIVERY,2024-03-11 23:23:09,2024-03-11 23:23:09
SRC_RETURN_ITEM_B001_000017603,RI0000017603,R000017805,OI0000179630,P000283,1,1159.43,WRONG_ITEM,2024-03-11 23:23:09,2024-03-11 23:23:09
SRC_RETURN_ITEM_B001_000017604,RI0000017604,R000010221,OI0000179677,P000031,1,836.18,LATE_DELIVERY,2026-03-21 12:49:38,2026-03-21 12:49:38
SRC_RETURN_ITEM_B001_000017605,RI0000017605,R000006884,OI0000179682,P000375,1,543.46,WRONG_ITEM,2025-06-10 12:57:04,2025-06-10 12:57:04
SRC_RETURN_ITEM_B001_000017606,RI0000017606,R000006884,OI0000179685,P000382,1,1095.23,DEFECTIVE,2025-06-10 12:57:04,2025-06-10 12:57:04
SRC_RETURN_ITEM_B001_000017607,RI0000017607,R000013082,OI0000179699,P000165,1,196.87,LATE_DELIVERY,2025-06-18 03:29:12,2025-06-18 03:29:12
SRC_RETURN_ITEM_B001_000017608,RI0000017608,R000002786,OI0000179704,P000210,1,1032.48,WRONG_ITEM,2025-11-16 18:51:48,2025-11-16 18:51:48
SRC_RETURN_ITEM_B001_000017609,RI0000017609,R000000350,OI0000179708,P000103,1,110.96,LATE_DELIVERY,2026-01-09 19:48:40,2026-01-09 19:48:40
SRC_RETURN_ITEM_B001_000017610,RI0000017610,R000000350,OI0000179706,P000465,1,596.12,LATE_DELIVERY,2026-01-09 19:48:40,2026-01-09 19:48:40
SRC_RETURN_ITEM_B001_000017611,RI0000017611,R000012131,OI0000179716,P000073,1,815.51,WRONG_ITEM,2024-09-06 23:05:26,2024-09-06 23:05:26
SRC_RETURN_ITEM_B001_000017612,RI0000017612,R000012131,OI0000179715,P000084,2,2105.93,DAMAGED,2024-09-06 23:05:26,2024-09-06 23:05:26
SRC_RETURN_ITEM_B001_000017613,RI0000017613,R000012131,OI0000179714,P000205,1,203.78,WRONG_ITEM,2024-09-06 23:05:26,2024-09-06 23:05:26
SRC_RETURN_ITEM_B001_000017614,RI0000017614,R000016026,OI0000179732,P000148,1,368.14,SIZE_FIT,2025-09-29 08:25:29,2025-09-29 08:25:29
SRC_RETURN_ITEM_B001_000017615,RI0000017615,R000014480,OI0000179750,P000349,1,396.60,DEFECTIVE,2024-05-02 12:15:21,2024-05-02 12:15:21
SRC_RETURN_ITEM_B001_000017616,RI0000017616,R000014480,OI0000179751,P000049,1,867.97,LATE_DELIVERY,2024-05-02 12:15:21,2024-05-02 12:15:21
SRC_RETURN_ITEM_B001_000017617,RI0000017617,R000008593,OI0000179752,P000391,1,578.92,DEFECTIVE,2025-06-15 08:06:40,2025-06-15 08:06:40
SRC_RETURN_ITEM_B001_000017618,RI0000017618,R000008593,OI0000179753,P000217,1,648.19,SIZE_FIT,2025-06-15 08:06:40,2025-06-15 08:06:40
SRC_RETURN_ITEM_B001_000017619,RI0000017619,R000001306,OI0000179755,P000065,1,695.92,WRONG_ITEM,2025-05-10 11:58:56,2025-05-10 11:58:56
SRC_RETURN_ITEM_B001_000017620,RI0000017620,R000001306,OI0000179754,P000233,1,788.12,DAMAGED,2025-05-10 11:58:56,2025-05-10 11:58:56
SRC_RETURN_ITEM_B001_000017621,RI0000017621,R000013475,OI0000179822,P000301,3,302.35,DAMAGED,2024-07-27 15:25:57,2024-07-27 15:25:57
SRC_RETURN_ITEM_B001_000017622,RI0000017622,R000018170,OI0000179909,P000114,1,710.20,DEFECTIVE,2024-04-15 04:18:17,2024-04-15 04:18:17
SRC_RETURN_ITEM_B001_000017623,RI0000017623,R000018170,OI0000179907,P000370,1,541.43,UNWANTED,2024-04-15 04:18:17,2024-04-15 04:18:17
SRC_RETURN_ITEM_B001_000017624,RI0000017624,R000018170,OI0000179908,P000422,1,113.14,DAMAGED,2024-04-15 04:18:17,2024-04-15 04:18:17
SRC_RETURN_ITEM_B001_000017625,RI0000017625,R000000915,OI0000179917,P000471,1,680.14,LATE_DELIVERY,2024-02-13 13:54:05,2024-02-13 13:54:05
SRC_RETURN_ITEM_B001_000017626,RI0000017626,R000005539,OI0000179919,P000083,1,341.35,WRONG_ITEM,2026-03-12 09:59:00,2026-03-12 09:59:00
SRC_RETURN_ITEM_B001_000017627,RI0000017627,R000016569,OI0000179948,P000180,1,79.51,DEFECTIVE,2026-09-11 08:47:27,2026-09-11 08:47:27
SRC_RETURN_ITEM_B001_000017628,RI0000017628,R000018064,OI0000179951,P000242,1,375.48,DEFECTIVE,2024-05-31 18:39:38,2024-05-31 18:39:38
SRC_RETURN_ITEM_B001_000017629,RI0000017629,R000005226,OI0000179958,P000484,1,351.49,DAMAGED,2025-08-29 15:06:30,2025-08-29 15:06:30
SRC_RETURN_ITEM_B001_000017630,RI0000017630,R000005226,OI0000179957,P000003,3,1332.76,SIZE_FIT,2025-08-29 15:06:30,2025-08-29 15:06:30
SRC_RETURN_ITEM_B001_000017631,RI0000017631,R000005226,OI0000179959,P000151,1,17.08,LATE_DELIVERY,2025-08-29 15:06:30,2025-08-29 15:06:30
SRC_RETURN_ITEM_B001_000017632,RI0000017632,R000005803,OI0000179962,P000355,1,4.99,SIZE_FIT,2025-02-01 07:53:41,2025-02-01 07:53:41
SRC_RETURN_ITEM_B001_000017633,RI0000017633,R000005838,OI0000179968,P000452,2,1263.91,DAMAGED,2025-06-19 06:44:37,2025-06-19 06:44:37
SRC_RETURN_ITEM_B001_000017634,RI0000017634,R000008485,OI0000179972,P000227,1,10.13,UNWANTED,2024-11-14 05:34:51,2024-11-14 05:34:51
SRC_RETURN_ITEM_B001_000017635,RI0000017635,R000008485,OI0000179973,P000268,1,681.35,UNWANTED,2024-11-14 05:34:51,2024-11-14 05:34:51
SRC_RETURN_ITEM_B001_000017636,RI0000017636,R000019261,OI0000179975,P000235,2,1085.71,SIZE_FIT,2025-11-24 10:17:02,2025-11-24 10:17:02
SRC_RETURN_ITEM_B001_000017637,RI0000017637,R000019261,OI0000179976,P000096,2,352.58,LATE_DELIVERY,2025-11-24 10:17:02,2025-11-24 10:17:02
SRC_RETURN_ITEM_B001_000017638,RI0000017638,R000009235,OI0000180034,P000047,2,512.36,SIZE_FIT,2026-08-13 04:29:08,2026-08-13 04:29:08
SRC_RETURN_ITEM_B001_000017639,RI0000017639,R000009520,OI0000180049,P000455,1,295.13,SIZE_FIT,2025-10-21 02:23:56,2025-10-21 02:23:56
SRC_RETURN_ITEM_B001_000017640,RI0000017640,R000006501,OI0000180066,P000445,1,357.38,SIZE_FIT,2026-05-27 14:45:18,2026-05-27 14:45:18
SRC_RETURN_ITEM_B001_000017641,RI0000017641,R000006501,OI0000180064,P000011,1,700.04,SIZE_FIT,2026-05-27 14:45:18,2026-05-27 14:45:18
SRC_RETURN_ITEM_B001_000017642,RI0000017642,R000005401,OI0000180085,P000452,1,631.96,DEFECTIVE,2025-01-21 17:35:52,2025-01-21 17:35:52
SRC_RETURN_ITEM_B001_000017643,RI0000017643,R000005401,OI0000180086,P000115,1,527.69,WRONG_ITEM,2025-01-21 17:35:52,2025-01-21 17:35:52
SRC_RETURN_ITEM_B001_000017644,RI0000017644,R000004052,OI0000180126,P000199,1,531.96,UNWANTED,2026-08-02 06:07:09,2026-08-02 06:07:09
SRC_RETURN_ITEM_B001_000017645,RI0000017645,R000004052,OI0000180125,P000363,1,1075.02,LATE_DELIVERY,2026-08-02 06:07:09,2026-08-02 06:07:09
SRC_RETURN_ITEM_B001_000017646,RI0000017646,R000012991,OI0000180151,P000332,1,252.34,UNWANTED,2025-01-02 19:09:51,2025-01-02 19:09:51
SRC_RETURN_ITEM_B001_000017647,RI0000017647,R000012103,OI0000180177,P000315,1,874.46,DAMAGED,2025-09-17 00:05:39,2025-09-17 00:05:39
SRC_RETURN_ITEM_B001_000017648,RI0000017648,R000006326,OI0000180179,P000313,1,20.92,LATE_DELIVERY,2025-08-24 16:16:48,2025-08-24 16:16:48
SRC_RETURN_ITEM_B001_000017649,RI0000017649,R000006326,OI0000180180,P000049,1,970.08,DEFECTIVE,2025-08-24 16:16:48,2025-08-24 16:16:48
SRC_RETURN_ITEM_B001_000017650,RI0000017650,R000004270,OI0000180182,P000454,1,271.18,DEFECTIVE,2026-05-19 10:47:22,2026-05-19 10:47:22
SRC_RETURN_ITEM_B001_000017651,RI0000017651,R000004270,OI0000180181,P000358,1,20.92,LATE_DELIVERY,2026-05-19 10:47:22,2026-05-19 10:47:22
SRC_RETURN_ITEM_B001_000017652,RI0000017652,R000020201,OI0000180203,P000388,1,746.99,DEFECTIVE,2025-11-30 18:39:42,2025-11-30 18:39:42
SRC_RETURN_ITEM_B001_000017653,RI0000017653,R000008229,OI0000180231,P000239,1,933.43,UNWANTED,2025-06-03 06:31:24,2025-06-03 06:31:24
SRC_RETURN_ITEM_B001_000017654,RI0000017654,R000002723,OI0000180251,P000050,1,340.81,WRONG_ITEM,2025-01-12 07:45:19,2025-01-12 07:45:19
SRC_RETURN_ITEM_B001_000017655,RI0000017655,R000002972,OI0000180253,P000396,2,761.79,DAMAGED,2025-11-24 13:55:51,2025-11-24 13:55:51
SRC_RETURN_ITEM_B001_000017656,RI0000017656,R000015808,OI0000180266,P000126,1,916.07,DEFECTIVE,2024-08-18 06:19:09,2024-08-18 06:19:09
SRC_RETURN_ITEM_B001_000017657,RI0000017657,R000015808,OI0000180263,P000500,3,174.78,UNWANTED,2024-08-18 06:19:09,2024-08-18 06:19:09
SRC_RETURN_ITEM_B001_000017658,RI0000017658,R000015808,OI0000180264,P000140,1,103.73,LATE_DELIVERY,2024-08-18 06:19:09,2024-08-18 06:19:09
SRC_RETURN_ITEM_B001_000017659,RI0000017659,R000010175,OI0000180278,P000007,1,197.78,UNWANTED,2024-08-04 05:42:53,2024-08-04 05:42:53
SRC_RETURN_ITEM_B001_000017660,RI0000017660,R000006846,OI0000180285,P000468,1,877.64,SIZE_FIT,2025-02-24 21:23:31,2025-02-24 21:23:31
SRC_RETURN_ITEM_B001_000017661,RI0000017661,R000015600,OI0000180316,P000056,1,373.66,DAMAGED,2026-01-23 05:23:06,2026-01-23 05:23:06
SRC_RETURN_ITEM_B001_000017662,RI0000017662,R000001881,OI0000180318,P000013,1,1002.50,UNWANTED,2025-03-29 07:30:49,2025-03-29 07:30:49
SRC_RETURN_ITEM_B001_000017663,RI0000017663,R000007986,OI0000180358,P000132,1,550.67,UNWANTED,2024-06-20 06:22:51,2024-06-20 06:22:51
SRC_RETURN_ITEM_B001_000017664,RI0000017664,R000011229,OI0000180381,P000088,1,523.91,UNWANTED,2024-05-21 23:02:07,2024-05-21 23:02:07
SRC_RETURN_ITEM_B001_000017665,RI0000017665,R000011229,OI0000180380,P000491,1,1093.80,DAMAGED,2024-05-21 23:02:07,2024-05-21 23:02:07
SRC_RETURN_ITEM_B001_000017666,RI0000017666,R000011229,OI0000180379,P000148,1,368.14,SIZE_FIT,2024-05-21 23:02:07,2024-05-21 23:02:07
SRC_RETURN_ITEM_B001_000017667,RI0000017667,R000018353,OI0000180418,P000491,2,1968.84,UNWANTED,2024-04-13 21:24:11,2024-04-13 21:24:11
SRC_RETURN_ITEM_B001_000017668,RI0000017668,R000018353,OI0000180419,P000122,1,964.00,DAMAGED,2024-04-13 21:24:11,2024-04-13 21:24:11
SRC_RETURN_ITEM_B001_000017669,RI0000017669,R000003461,OI0000180454,P000117,1,751.84,SIZE_FIT,2025-08-05 07:51:31,2025-08-05 07:51:31
SRC_RETURN_ITEM_B001_000017670,RI0000017670,R000016045,OI0000180495,P000212,1,1136.82,DAMAGED,2024-08-17 12:00:50,2024-08-17 12:00:50
SRC_RETURN_ITEM_B001_000017671,RI0000017671,R000016180,OI0000180503,P000059,1,1142.87,LATE_DELIVERY,2026-05-05 12:08:27,2026-05-05 12:08:27
SRC_RETURN_ITEM_B001_000017672,RI0000017672,R000016180,OI0000180501,P000398,2,1839.72,UNWANTED,2026-05-05 12:08:27,2026-05-05 12:08:27
SRC_RETURN_ITEM_B001_000017673,RI0000017673,R000018333,OI0000180508,P000008,2,384.48,SIZE_FIT,2025-06-29 16:10:35,2025-06-29 16:10:35
SRC_RETURN_ITEM_B001_000017674,RI0000017674,R000018333,OI0000180509,P000397,3,1332.11,DEFECTIVE,2025-06-29 16:10:35,2025-06-29 16:10:35
SRC_RETURN_ITEM_B001_000017675,RI0000017675,R000018333,OI0000180507,P000193,1,108.38,SIZE_FIT,2025-06-29 16:10:35,2025-06-29 16:10:35
SRC_RETURN_ITEM_B001_000017676,RI0000017676,R000017106,OI0000180515,P000111,2,142.56,UNWANTED,2025-01-10 02:13:14,2025-01-10 02:13:14
SRC_RETURN_ITEM_B001_000017677,RI0000017677,R000017106,OI0000180514,P000310,1,638.81,UNWANTED,2025-01-10 02:13:14,2025-01-10 02:13:14
SRC_RETURN_ITEM_B001_000017678,RI0000017678,R000016540,OI0000180560,P000292,1,60.07,WRONG_ITEM,2024-06-22 02:58:00,2024-06-22 02:58:00
SRC_RETURN_ITEM_B001_000017679,RI0000017679,R000016540,OI0000180561,P000012,1,42.68,SIZE_FIT,2024-06-22 02:58:00,2024-06-22 02:58:00
SRC_RETURN_ITEM_B001_000017680,RI0000017680,R000012874,OI0000180608,P000111,2,142.56,SIZE_FIT,2024-10-02 17:45:05,2024-10-02 17:45:05
SRC_RETURN_ITEM_B001_000017681,RI0000017681,R000006579,OI0000180630,P000293,1,246.19,WRONG_ITEM,2025-02-20 08:49:35,2025-02-20 08:49:35
SRC_RETURN_ITEM_B001_000017682,RI0000017682,R000006579,OI0000180629,P000345,2,2305.44,DAMAGED,2025-02-20 08:49:35,2025-02-20 08:49:35
SRC_RETURN_ITEM_B001_000017683,RI0000017683,R000020971,OI0000180636,P000137,3,783.94,LATE_DELIVERY,2026-01-23 11:28:39,2026-01-23 11:28:39
SRC_RETURN_ITEM_B001_000017684,RI0000017684,R000007997,OI0000180646,P000379,2,1838.98,SIZE_FIT,2025-09-19 15:33:58,2025-09-19 15:33:58
SRC_RETURN_ITEM_B001_000017685,RI0000017685,R000012889,OI0000180658,P000405,1,856.31,LATE_DELIVERY,2025-02-04 23:23:21,2025-02-04 23:23:21
SRC_RETURN_ITEM_B001_000017686,RI0000017686,R000012889,OI0000180659,P000485,3,626.11,DAMAGED,2025-02-04 23:23:21,2025-02-04 23:23:21
SRC_RETURN_ITEM_B001_000017687,RI0000017687,R000012889,OI0000180657,P000193,2,216.77,DAMAGED,2025-02-04 23:23:21,2025-02-04 23:23:21
SRC_RETURN_ITEM_B001_000017688,RI0000017688,R000017645,OI0000180683,P000369,1,597.62,DAMAGED,2025-11-27 04:21:10,2025-11-27 04:21:10
SRC_RETURN_ITEM_B001_000017689,RI0000017689,R000006649,OI0000180693,P000303,2,1351.32,SIZE_FIT,2026-03-28 03:46:45,2026-03-28 03:46:45
SRC_RETURN_ITEM_B001_000017690,RI0000017690,R000018249,OI0000180721,P000037,1,874.76,DEFECTIVE,2025-01-14 14:47:39,2025-01-14 14:47:39
SRC_RETURN_ITEM_B001_000017691,RI0000017691,R000018249,OI0000180722,P000376,2,1781.41,SIZE_FIT,2025-01-14 14:47:39,2025-01-14 14:47:39
SRC_RETURN_ITEM_B001_000017692,RI0000017692,R000018249,OI0000180723,P000440,1,55.82,WRONG_ITEM,2025-01-14 14:47:39,2025-01-14 14:47:39
SRC_RETURN_ITEM_B001_000017693,RI0000017693,R000000177,OI0000180763,P000132,1,550.67,SIZE_FIT,2026-08-02 23:28:18,2026-08-02 23:28:18
SRC_RETURN_ITEM_B001_000017694,RI0000017694,R000000177,OI0000180760,P000205,2,509.47,WRONG_ITEM,2026-08-02 23:28:18,2026-08-02 23:28:18
SRC_RETURN_ITEM_B001_000017695,RI0000017695,R000018158,OI0000180771,P000092,1,988.91,LATE_DELIVERY,2025-02-03 01:01:00,2025-02-03 01:01:00
SRC_RETURN_ITEM_B001_000017696,RI0000017696,R000018158,OI0000180770,P000145,1,960.59,LATE_DELIVERY,2025-02-03 01:01:00,2025-02-03 01:01:00
SRC_RETURN_ITEM_B001_000017697,RI0000017697,R000012250,OI0000180795,P000200,1,265.28,DAMAGED,2026-02-10 18:56:49,2026-02-10 18:56:49
SRC_RETURN_ITEM_B001_000017698,RI0000017698,R000012250,OI0000180794,P000465,1,596.12,DEFECTIVE,2026-02-10 18:56:49,2026-02-10 18:56:49
SRC_RETURN_ITEM_B001_000017699,RI0000017699,R000017507,OI0000180823,P000197,1,56.08,DEFECTIVE,2024-02-21 04:24:11,2024-02-21 04:24:11
SRC_RETURN_ITEM_B001_000017700,RI0000017700,R000017507,OI0000180824,P000012,1,50.22,UNWANTED,2024-02-21 04:24:11,2024-02-21 04:24:11
SRC_RETURN_ITEM_B001_000017701,RI0000017701,R000011947,OI0000180848,P000191,2,1563.97,DEFECTIVE,2025-05-16 13:15:47,2025-05-16 13:15:47
SRC_RETURN_ITEM_B001_000017702,RI0000017702,R000011947,OI0000180846,P000147,1,254.24,DAMAGED,2025-05-16 13:15:47,2025-05-16 13:15:47
SRC_RETURN_ITEM_B001_000017703,RI0000017703,R000014745,OI0000180852,P000210,2,2064.96,SIZE_FIT,2025-10-02 08:54:56,2025-10-02 08:54:56
SRC_RETURN_ITEM_B001_000017704,RI0000017704,R000009366,OI0000180868,P000442,1,658.07,LATE_DELIVERY,2024-12-11 14:40:28,2024-12-11 14:40:28
SRC_RETURN_ITEM_B001_000017705,RI0000017705,R000009366,OI0000180866,P000422,2,203.64,WRONG_ITEM,2024-12-11 14:40:28,2024-12-11 14:40:28
SRC_RETURN_ITEM_B001_000017706,RI0000017706,R000001988,OI0000180895,P000223,1,382.99,UNWANTED,2026-04-09 18:00:37,2026-04-09 18:00:37
SRC_RETURN_ITEM_B001_000017707,RI0000017707,R000021112,OI0000180912,P000287,1,1141.12,SIZE_FIT,2024-03-03 02:49:37,2024-03-03 02:49:37
SRC_RETURN_ITEM_B001_000017708,RI0000017708,R000013897,OI0000180923,P000187,1,284.14,DEFECTIVE,2025-07-09 12:52:18,2025-07-09 12:52:18
