source_record_id,product_category_id,product_id,category_id,is_primary,active_from,active_to,created_at,updated_at
SRC_PRODUCT_CATEGORY_B001_000000359,PC00000359,P000232,CAT0029,Y,2024-05-18,,2024-05-18 19:07:54,2024-05-18 19:07:54
SRC_PRODUCT_CATEGORY_B001_000000360,PC00000360,P000232,CAT0012,N,2024-05-18,,2024-05-18 19:07:54,2024-05-18 19:07:54
SRC_PRODUCT_CATEGORY_B001_000000361,PC00000361,P000233,CAT0014,Y,2025-11-25,,2025-11-25 17:53:59,2025-11-25 17:53:59
SRC_PRODUCT_CATEGORY_B001_000000362,PC00000362,P000233,CAT0023,N,2025-11-25,,2025-11-25 17:53:59,2025-11-25 17:53:59
SRC_PRODUCT_CATEGORY_B001_000000363,PC00000363,P000234,CAT0017,Y,2024-10-13,,2024-10-13 11:23:45,2024-10-13 11:23:45
SRC_PRODUCT_CATEGORY_B001_000000364,PC00000364,P000235,CAT0007,Y,2026-02-02,,2026-02-02 22:28:53,2026-02-02 22:28:53
SRC_PRODUCT_CATEGORY_B001_000000365,PC00000365,P000236,CAT0029,Y,2023-07-17,,2023-07-17 03:40:50,2023-07-17 03:40:50
SRC_PRODUCT_CATEGORY_B001_000000366,PC00000366,P000237,CAT0028,Y,2026-06-16,,2026-06-16 16:06:06,2026-06-16 16:06:06
SRC_PRODUCT_CATEGORY_B001_000000367,PC00000367,P000238,CAT0028,Y,2023-04-08,,2023-04-08 00:56:07,2023-04-08 00:56:07
SRC_PRODUCT_CATEGORY_B001_000000368,PC00000368,P000238,CAT0020,N,2023-04-08,,2023-04-08 00:56:07,2023-04-08 00:56:07
SRC_PRODUCT_CATEGORY_B001_000000369,PC00000369,P000239,CAT0026,Y,2025-06-05,,2025-06-05 06:45:42,2025-06-05 06:45:42
SRC_PRODUCT_CATEGORY_B001_000000370,PC00000370,P000240,CAT0018,Y,2024-12-14,,2024-12-14 14:42:18,2024-12-14 14:42:18
SRC_PRODUCT_CATEGORY_B001_000000371,PC00000371,P000241,CAT0008,Y,2023-01-20,,2023-01-20 06:47:02,2023-01-20 06:47:02
SRC_PRODUCT_CATEGORY_B001_000000372,PC00000372,P000242,CAT0022,Y,2025-10-17,,2025-10-17 07:58:50,2025-10-17 07:58:50
SRC_PRODUCT_CATEGORY_B001_000000373,PC00000373,P000243,CAT0022,Y,2023-09-04,,2023-09-04 12:54:21,2023-09-04 12:54:21
SRC_PRODUCT_CATEGORY_B001_000000374,PC00000374,P000243,CAT0023,N,2023-09-04,,2023-09-04 12:54:21,2023-09-04 12:54:21
SRC_PRODUCT_CATEGORY_B001_000000375,PC00000375,P000244,CAT0018,Y,2023-04-08,,2023-04-08 22:12:59,2023-04-08 22:12:59
SRC_PRODUCT_CATEGORY_B001_000000376,PC00000376,P000245,CAT0011,Y,2026-05-22,,2026-05-22 17:29:18,2026-05-22 17:29:18
SRC_PRODUCT_CATEGORY_B001_000000377,PC00000377,P000245,CAT0008,N,2026-05-22,,2026-05-22 17:29:18,2026-05-22 17:29:18
SRC_PRODUCT_CATEGORY_B001_000000378,PC00000378,P000246,CAT0022,Y,2025-08-20,,2025-08-20 03:04:55,2025-08-20 03:04:55
SRC_PRODUCT_CATEGORY_B001_000000379,PC00000379,P000247,CAT0010,Y,2023-09-01,,2023-09-01 19:15:36,2023-09-01 19:15:36
SRC_PRODUCT_CATEGORY_B001_000000380,PC00000380,P000247,CAT0019,N,2023-09-01,,2023-09-01 19:15:36,2023-09-01 19:15:36
SRC_PRODUCT_CATEGORY_B001_000000381,PC00000381,P000247,CAT0018,N,2023-09-01,,2023-09-01 19:15:36,2023-09-01 19:15:36
SRC_PRODUCT_CATEGORY_B001_000000382,PC00000382,P000248,CAT0024,Y,2023-03-29,,2023-03-29 11:56:41,2023-03-29 11:56:41
SRC_PRODUCT_CATEGORY_B001_000000383,PC00000383,P000249,CAT0028,Y,2025-02-15,,2025-02-15 08:35:55,2025-02-15 08:35:55
SRC_PRODUCT_CATEGORY_B001_000000384,PC00000384,P000249,CAT0030,N,2025-02-15,,2025-02-15 08:35:55,2025-02-15 08:35:55
SRC_PRODUCT_CATEGORY_B001_000000385,PC00000385,P000250,CAT0009,Y,2023-12-04,,2023-12-04 00:34:31,2023-12-04 00:34:31
SRC_PRODUCT_CATEGORY_B001_000000386,PC00000386,P000251,CAT0016,Y,2024-03-21,,2024-03-21 19:44:07,2024-03-21 19:44:07
SRC_PRODUCT_CATEGORY_B001_000000387,PC00000387,P000251,CAT0011,N,2024-03-21,,2024-03-21 19:44:07,2024-03-21 19:44:07
SRC_PRODUCT_CATEGORY_B001_000000388,PC00000388,P000252,CAT0020,Y,2023-08-05,,2023-08-05 23:24:21,2023-08-05 23:24:21
SRC_PRODUCT_CATEGORY_B001_000000389,PC00000389,P000253,CAT0021,Y,2024-12-06,,2024-12-06 10:11:09,2024-12-06 10:11:09
SRC_PRODUCT_CATEGORY_B001_000000390,PC00000390,P000254,CAT0017,Y,2026-06-02,,2026-06-02 18:33:17,2026-06-02 18:33:17
SRC_PRODUCT_CATEGORY_B001_000000391,PC00000391,P000255,CAT0019,Y,2024-08-24,,2024-08-24 03:06:39,2024-08-24 03:06:39
SRC_PRODUCT_CATEGORY_B001_000000392,PC00000392,P000256,CAT0021,Y,2023-10-08,,2023-10-08 07:18:27,2023-10-08 07:18:27
SRC_PRODUCT_CATEGORY_B001_000000393,PC00000393,P000256,CAT0010,N,2023-10-08,,2023-10-08 07:18:27,2023-10-08 07:18:27
SRC_PRODUCT_CATEGORY_B001_000000394,PC00000394,P000257,CAT0010,Y,2026-07-12,,2026-07-12 11:13:41,2026-07-12 11:13:41
SRC_PRODUCT_CATEGORY_B001_000000395,PC00000395,P000258,CAT0029,Y,2026-01-02,,2026-01-02 10:00:46,2026-01-02 10:00:46
SRC_PRODUCT_CATEGORY_B001_000000396,PC00000396,P000259,CAT0013,Y,2025-09-17,,2025-09-17 15:27:09,2025-09-17 15:27:09
SRC_PRODUCT_CATEGORY_B001_000000397,PC00000397,P000259,CAT0016,N,2025-09-17,,2025-09-17 15:27:09,2025-09-17 15:27:09
SRC_PRODUCT_CATEGORY_B001_000000398,PC00000398,P000259,CAT0030,N,2025-09-17,,2025-09-17 15:27:09,2025-09-17 15:27:09
SRC_PRODUCT_CATEGORY_B001_000000399,PC00000399,P000260,CAT0024,Y,2026-05-21,,2026-05-21 23:36:24,2026-05-21 23:36:24
SRC_PRODUCT_CATEGORY_B001_000000400,PC00000400,P000260,CAT0030,N,2026-05-21,,2026-05-21 23:36:24,2026-05-21 23:36:24
SRC_PRODUCT_CATEGORY_B001_000000401,PC00000401,P000260,CAT0019,N,2026-05-21,,2026-05-21 23:36:24,2026-05-21 23:36:24
SRC_PRODUCT_CATEGORY_B001_000000402,PC00000402,P000261,CAT0010,Y,2023-06-12,,2023-06-12 02:55:32,2023-06-12 02:55:32
SRC_PRODUCT_CATEGORY_B001_000000403,PC00000403,P000262,CAT0024,Y,2025-08-05,,2025-08-05 00:22:20,2025-08-05 00:22:20
SRC_PRODUCT_CATEGORY_B001_000000404,PC00000404,P000262,CAT0016,N,2025-08-05,,2025-08-05 00:22:20,2025-08-05 00:22:20
SRC_PRODUCT_CATEGORY_B001_000000405,PC00000405,P000262,CAT0018,N,2025-08-05,,2025-08-05 00:22:20,2025-08-05 00:22:20
SRC_PRODUCT_CATEGORY_B001_000000406,PC00000406,P000263,CAT0013,Y,2026-03-03,,2026-03-03 04:11:00,2026-03-03 04:11:00
SRC_PRODUCT_CATEGORY_B001_000000407,PC00000407,P000263,CAT0015,N,2026-03-03,,2026-03-03 04:11:00,2026-03-03 04:11:00
SRC_PRODUCT_CATEGORY_B001_000000408,PC00000408,P000264,CAT0026,Y,2024-03-11,,2024-03-11 17:54:33,2024-03-11 17:54:33
SRC_PRODUCT_CATEGORY_B001_000000409,PC00000409,P000265,CAT0014,Y,2024-05-01,,2024-05-01 11:51:32,2024-05-01 11:51:32
SRC_PRODUCT_CATEGORY_B001_000000410,PC00000410,P000266,CAT0013,Y,2023-04-16,,2023-04-16 05:37:01,2023-04-16 05:37:01
SRC_PRODUCT_CATEGORY_B001_000000411,PC00000411,P000267,CAT0028,Y,2024-07-12,,2024-07-12 04:46:54,2024-07-12 04:46:54
SRC_PRODUCT_CATEGORY_B001_000000412,PC00000412,P000268,CAT0007,Y,2025-05-23,,2025-05-23 15:33:04,2025-05-23 15:33:04
SRC_PRODUCT_CATEGORY_B001_000000413,PC00000413,P000268,CAT0013,N,2025-05-23,,2025-05-23 15:33:04,2025-05-23 15:33:04
SRC_PRODUCT_CATEGORY_B001_000000414,PC00000414,P000269,CAT0025,Y,2025-09-09,,2025-09-09 13:33:08,2025-09-09 13:33:08
SRC_PRODUCT_CATEGORY_B001_000000415,PC00000415,P000270,CAT0011,Y,2023-10-25,,2023-10-25 09:57:49,2023-10-25 09:57:49
SRC_PRODUCT_CATEGORY_B001_000000416,PC00000416,P000270,CAT0024,N,2023-10-25,,2023-10-25 09:57:49,2023-10-25 09:57:49
SRC_PRODUCT_CATEGORY_B001_000000417,PC00000417,P000270,CAT0012,N,2023-10-25,,2023-10-25 09:57:49,2023-10-25 09:57:49
SRC_PRODUCT_CATEGORY_B001_000000418,PC00000418,P000271,CAT0015,Y,2023-09-04,,2023-09-04 10:00:14,2023-09-04 10:00:14
SRC_PRODUCT_CATEGORY_B001_000000419,PC00000419,P000272,CAT0025,Y,2026-06-01,,2026-06-01 18:31:48,2026-06-01 18:31:48
SRC_PRODUCT_CATEGORY_B001_000000420,PC00000420,P000273,CAT0027,Y,2023-04-18,,2023-04-18 09:34:05,2023-04-18 09:34:05
SRC_PRODUCT_CATEGORY_B001_000000421,PC00000421,P000274,CAT0010,Y,2025-04-09,,2025-04-09 18:59:09,2025-04-09 18:59:09
SRC_PRODUCT_CATEGORY_B001_000000422,PC00000422,P000275,CAT0026,Y,2025-08-19,,2025-08-19 09:32:34,2025-08-19 09:32:34
SRC_PRODUCT_CATEGORY_B001_000000423,PC00000423,P000276,CAT0016,Y,2024-06-30,,2024-06-30 09:20:32,2024-06-30 09:20:32
SRC_PRODUCT_CATEGORY_B001_000000424,PC00000424,P000277,CAT0025,Y,2024-10-17,,2024-10-17 03:07:23,2024-10-17 03:07:23
SRC_PRODUCT_CATEGORY_B001_000000425,PC00000425,P000278,CAT0022,Y,2025-06-09,,2025-06-09 14:42:55,2025-06-09 14:42:55
SRC_PRODUCT_CATEGORY_B001_000000426,PC00000426,P000278,CAT0028,N,2025-06-09,,2025-06-09 14:42:55,2025-06-09 14:42:55
SRC_PRODUCT_CATEGORY_B001_000000427,PC00000427,P000279,CAT0022,Y,2024-04-11,,2024-04-11 18:33:40,2024-04-11 18:33:40
SRC_PRODUCT_CATEGORY_B001_000000428,PC00000428,P000280,CAT0024,Y,2025-01-01,,2025-01-01 00:51:49,2025-01-01 00:51:49
SRC_PRODUCT_CATEGORY_B001_000000429,PC00000429,P000280,CAT0013,N,2025-01-01,,2025-01-01 00:51:49,2025-01-01 00:51:49
SRC_PRODUCT_CATEGORY_B001_000000430,PC00000430,P000280,CAT0007,N,2025-01-01,,2025-01-01 00:51:49,2025-01-01 00:51:49
SRC_PRODUCT_CATEGORY_B001_000000431,PC00000431,P000281,CAT0008,Y,2023-09-12,,2023-09-12 03:42:48,2023-09-12 03:42:48
SRC_PRODUCT_CATEGORY_B001_000000432,PC00000432,P000282,CAT0019,Y,2023-12-14,,2023-12-14 21:20:48,2023-12-14 21:20:48
SRC_PRODUCT_CATEGORY_B001_000000433,PC00000433,P000283,CAT0017,Y,2026-04-13,,2026-04-13 02:07:21,2026-04-13 02:07:21
SRC_PRODUCT_CATEGORY_B001_000000434,PC00000434,P000283,CAT0021,N,2026-04-13,,2026-04-13 02:07:21,2026-04-13 02:07:21
SRC_PRODUCT_CATEGORY_B001_000000435,PC00000435,P000284,CAT0015,Y,2024-04-25,,2024-04-25 02:02:16,2024-04-25 02:02:16
SRC_PRODUCT_CATEGORY_B001_000000436,PC00000436,P000285,CAT0027,Y,2023-01-14,,2023-01-14 01:51:41,2023-01-14 01:51:41
SRC_PRODUCT_CATEGORY_B001_000000437,PC00000437,P000286,CAT0009,Y,2024-04-23,,2024-04-23 11:45:57,2024-04-23 11:45:57
SRC_PRODUCT_CATEGORY_B001_000000438,PC00000438,P000287,CAT0026,Y,2025-05-30,,2025-05-30 15:32:46,2025-05-30 15:32:46
SRC_PRODUCT_CATEGORY_B001_000000439,PC00000439,P000288,CAT0024,Y,2023-07-25,,2023-07-25 14:14:32,2023-07-25 14:14:32
SRC_PRODUCT_CATEGORY_B001_000000440,PC00000440,P000288,CAT0009,N,2023-07-25,,2023-07-25 14:14:32,2023-07-25 14:14:32
SRC_PRODUCT_CATEGORY_B001_000000441,PC00000441,P000288,CAT0018,N,2023-07-25,,2023-07-25 14:14:32,2023-07-25 14:14:32
SRC_PRODUCT_CATEGORY_B001_000000442,PC00000442,P000289,CAT0018,Y,2026-02-19,,2026-02-19 08:06:52,2026-02-19 08:06:52
SRC_PRODUCT_CATEGORY_B001_000000443,PC00000443,P000290,CAT0013,Y,2023-09-19,,2023-09-19 12:37:30,2023-09-19 12:37:30
SRC_PRODUCT_CATEGORY_B001_000000444,PC00000444,P000291,CAT0018,Y,2024-03-21,,2024-03-21 11:25:10,2024-03-21 11:25:10
SRC_PRODUCT_CATEGORY_B001_000000445,PC00000445,P000291,CAT0025,N,2024-03-21,,2024-03-21 11:25:10,2024-03-21 11:25:10
SRC_PRODUCT_CATEGORY_B001_000000446,PC00000446,P000292,CAT0009,Y,2024-06-05,,2024-06-05 18:42:46,2024-06-05 18:42:46
SRC_PRODUCT_CATEGORY_B001_000000447,PC00000447,P000293,CAT0021,Y,2023-06-01,,2023-06-01 15:20:16,2023-06-01 15:20:16
SRC_PRODUCT_CATEGORY_B001_000000448,PC00000448,P000293,CAT0030,N,2023-06-01,,2023-06-01 15:20:16,2023-06-01 15:20:16
SRC_PRODUCT_CATEGORY_B001_000000449,PC00000449,P000294,CAT0011,Y,2026-05-15,,2026-05-15 01:48:45,2026-05-15 01:48:45
SRC_PRODUCT_CATEGORY_B001_000000450,PC00000450,P000295,CAT0018,Y,2026-05-18,,2026-05-18 06:41:47,2026-05-18 06:41:47
SRC_PRODUCT_CATEGORY_B001_000000451,PC00000451,P000296,CAT0025,Y,2025-02-22,,2025-02-22 15:10:25,2025-02-22 15:10:25
SRC_PRODUCT_CATEGORY_B001_000000452,PC00000452,P000296,CAT0022,N,2025-02-22,,2025-02-22 15:10:25,2025-02-22 15:10:25
SRC_PRODUCT_CATEGORY_B001_000000453,PC00000453,P000297,CAT0007,Y,2026-06-10,,2026-06-10 23:49:10,2026-06-10 23:49:10
SRC_PRODUCT_CATEGORY_B001_000000454,PC00000454,P000298,CAT0028,Y,2025-07-13,,2025-07-13 15:41:38,2025-07-13 15:41:38
SRC_PRODUCT_CATEGORY_B001_000000455,PC00000455,P000299,CAT0010,Y,2024-07-01,,2024-07-01 07:07:23,2024-07-01 07:07:23
SRC_PRODUCT_CATEGORY_B001_000000456,PC00000456,P000299,CAT0026,N,2024-07-01,,2024-07-01 07:07:23,2024-07-01 07:07:23
SRC_PRODUCT_CATEGORY_B001_000000457,PC00000457,P000300,CAT0021,Y,2025-02-01,,2025-02-01 17:47:51,2025-02-01 17:47:51
SRC_PRODUCT_CATEGORY_B001_000000458,PC00000458,P000301,CAT0021,Y,2026-01-04,,2026-01-04 06:31:35,2026-01-04 06:31:35
SRC_PRODUCT_CATEGORY_B001_000000459,PC00000459,P000302,CAT0013,Y,2026-03-19,,2026-03-19 19:45:53,2026-03-19 19:45:53
SRC_PRODUCT_CATEGORY_B001_000000460,PC00000460,P000303,CAT0030,Y,2024-12-01,,2024-12-01 14:30:16,2024-12-01 14:30:16
SRC_PRODUCT_CATEGORY_B001_000000461,PC00000461,P000304,CAT0020,Y,2025-07-20,,2025-07-20 22:16:33,2025-07-20 22:16:33
SRC_PRODUCT_CATEGORY_B001_000000462,PC00000462,P000304,CAT0010,N,2025-07-20,,2025-07-20 22:16:33,2025-07-20 22:16:33
SRC_PRODUCT_CATEGORY_B001_000000463,PC00000463,P000305,CAT0023,Y,2023-09-26,,2023-09-26 15:45:55,2023-09-26 15:45:55
SRC_PRODUCT_CATEGORY_B001_000000464,PC00000464,P000306,CAT0021,Y,2023-10-03,,2023-10-03 21:17:28,2023-10-03 21:17:28
SRC_PRODUCT_CATEGORY_B001_000000465,PC00000465,P000307,CAT0009,Y,2025-05-04,,2025-05-04 18:41:22,2025-05-04 18:41:22
SRC_PRODUCT_CATEGORY_B001_000000466,PC00000466,P000308,CAT0015,Y,2025-08-16,,2025-08-16 14:56:05,2025-08-16 14:56:05
SRC_PRODUCT_CATEGORY_B001_000000467,PC00000467,P000309,CAT0020,Y,2026-07-28,,2026-07-28 10:15:04,2026-07-28 10:15:04
SRC_PRODUCT_CATEGORY_B001_000000468,PC00000468,P000309,CAT0019,N,2026-07-28,,2026-07-28 10:15:04,2026-07-28 10:15:04
SRC_PRODUCT_CATEGORY_B001_000000469,PC00000469,P000310,CAT0011,Y,2024-05-22,,2024-05-22 09:29:33,2024-05-22 09:29:33
SRC_PRODUCT_CATEGORY_B001_000000470,PC00000470,P000311,CAT0017,Y,2026-04-08,,2026-04-08 16:25:34,2026-04-08 16:25:34
SRC_PRODUCT_CATEGORY_B001_000000471,PC00000471,P000312,CAT0014,Y,2025-06-26,,2025-06-26 02:35:36,2025-06-26 02:35:36
SRC_PRODUCT_CATEGORY_B001_000000472,PC00000472,P000313,CAT0029,Y,2023-10-09,,2023-10-09 09:35:40,2023-10-09 09:35:40
SRC_PRODUCT_CATEGORY_B001_000000473,PC00000473,P000313,CAT0019,N,2023-10-09,,2023-10-09 09:35:40,2023-10-09 09:35:40
SRC_PRODUCT_CATEGORY_B001_000000474,PC00000474,P000313,CAT0012,N,2023-10-09,,2023-10-09 09:35:40,2023-10-09 09:35:40
SRC_PRODUCT_CATEGORY_B001_000000475,PC00000475,P000314,CAT0018,Y,2024-02-11,,2024-02-11 09:11:37,2024-02-11 09:11:37
SRC_PRODUCT_CATEGORY_B001_000000476,PC00000476,P000315,CAT0007,Y,2023-07-08,,2023-07-08 09:56:46,2023-07-08 09:56:46
SRC_PRODUCT_CATEGORY_B001_000000477,PC00000477,P000316,CAT0023,Y,2025-12-15,,2025-12-15 21:31:29,2025-12-15 21:31:29
SRC_PRODUCT_CATEGORY_B001_000000478,PC00000478,P000316,CAT0022,N,2025-12-15,,2025-12-15 21:31:29,2025-12-15 21:31:29
SRC_PRODUCT_CATEGORY_B001_000000479,PC00000479,P000317,CAT0013,Y,2025-05-05,,2025-05-05 10:33:34,2025-05-05 10:33:34
SRC_PRODUCT_CATEGORY_B001_000000480,PC00000480,P000317,CAT0016,N,2025-05-05,,2025-05-05 10:33:34,2025-05-05 10:33:34
SRC_PRODUCT_CATEGORY_B001_000000481,PC00000481,P000318,CAT0016,Y,2023-01-11,,2023-01-11 11:04:21,2023-01-11 11:04:21
SRC_PRODUCT_CATEGORY_B001_000000482,PC00000482,P000319,CAT0013,Y,2023-05-26,,2023-05-26 11:34:28,2023-05-26 11:34:28
SRC_PRODUCT_CATEGORY_B001_000000483,PC00000483,P000320,CAT0025,Y,2023-05-01,,2023-05-01 14:11:50,2023-05-01 14:11:50
SRC_PRODUCT_CATEGORY_B001_000000484,PC00000484,P000321,CAT0023,Y,2023-02-15,,2023-02-15 04:38:36,2023-02-15 04:38:36
SRC_PRODUCT_CATEGORY_B001_000000485,PC00000485,P000321,CAT0025,N,2023-02-15,,2023-02-15 04:38:36,2023-02-15 04:38:36
SRC_PRODUCT_CATEGORY_B001_000000486,PC00000486,P000322,CAT0030,Y,2025-06-07,,2025-06-07 16:51:11,2025-06-07 16:51:11
SRC_PRODUCT_CATEGORY_B001_000000487,PC00000487,P000323,CAT0017,Y,2025-09-19,,2025-09-19 17:09:27,2025-09-19 17:09:27
SRC_PRODUCT_CATEGORY_B001_000000488,PC00000488,P000324,CAT0014,Y,2026-02-07,,2026-02-07 20:27:41,2026-02-07 20:27:41
SRC_PRODUCT_CATEGORY_B001_000000489,PC00000489,P000325,CAT0022,Y,2026-03-15,,2026-03-15 20:00:22,2026-03-15 20:00:22
SRC_PRODUCT_CATEGORY_B001_000000490,PC00000490,P000326,CAT0018,Y,2023-01-10,,2023-01-10 13:28:37,2023-01-10 13:28:37
SRC_PRODUCT_CATEGORY_B001_000000491,PC00000491,P000327,CAT0011,Y,2026-05-30,,2026-05-30 04:00:17,2026-05-30 04:00:17
SRC_PRODUCT_CATEGORY_B001_000000492,PC00000492,P000327,CAT0029,N,2026-05-30,,2026-05-30 04:00:17,2026-05-30 04:00:17
SRC_PRODUCT_CATEGORY_B001_000000493,PC00000493,P000328,CAT0010,Y,2025-07-21,,2025-07-21 03:56:20,2025-07-21 03:56:20
SRC_PRODUCT_CATEGORY_B001_000000494,PC00000494,P000329,CAT0027,Y,2024-01-24,,2024-01-24 13:38:47,2024-01-24 13:38:47
SRC_PRODUCT_CATEGORY_B001_000000495,PC00000495,P000329,CAT0026,N,2024-01-24,,2024-01-24 13:38:47,2024-01-24 13:38:47
SRC_PRODUCT_CATEGORY_B001_000000496,PC00000496,P000330,CAT0015,Y,2025-07-10,,2025-07-10 02:49:55,2025-07-10 02:49:55
SRC_PRODUCT_CATEGORY_B001_000000497,PC00000497,P000331,CAT0018,Y,2026-07-28,,2026-07-28 19:39:39,2026-07-28 19:39:39
SRC_PRODUCT_CATEGORY_B001_000000498,PC00000498,P000331,CAT0027,N,2026-07-28,,2026-07-28 19:39:39,2026-07-28 19:39:39
SRC_PRODUCT_CATEGORY_B001_000000499,PC00000499,P000332,CAT0011,Y,2023-09-19,,2023-09-19 14:02:07,2023-09-19 14:02:07
SRC_PRODUCT_CATEGORY_B001_000000500,PC00000500,P000332,CAT0017,N,2023-09-19,,2023-09-19 14:02:07,2023-09-19 14:02:07
SRC_PRODUCT_CATEGORY_B001_000000501,PC00000501,P000332,CAT0021,N,2023-09-19,,2023-09-19 14:02:07,2023-09-19 14:02:07
SRC_PRODUCT_CATEGORY_B001_000000502,PC00000502,P000333,CAT0020,Y,2023-11-23,,2023-11-23 20:51:10,2023-11-23 20:51:10
SRC_PRODUCT_CATEGORY_B001_000000503,PC00000503,P000333,CAT0023,N,2023-11-23,,2023-11-23 20:51:10,2023-11-23 20:51:10
SRC_PRODUCT_CATEGORY_B001_000000504,PC00000504,P000334,CAT0028,Y,2024-10-20,,2024-10-20 22:03:55,2024-10-20 22:03:55
SRC_PRODUCT_CATEGORY_B001_000000505,PC00000505,P000334,CAT0020,N,2024-10-20,,2024-10-20 22:03:55,2024-10-20 22:03:55
SRC_PRODUCT_CATEGORY_B001_000000506,PC00000506,P000335,CAT0029,Y,2024-09-07,,2024-09-07 04:42:31,2024-09-07 04:42:31
SRC_PRODUCT_CATEGORY_B001_000000507,PC00000507,P000336,CAT0029,Y,2023-07-05,,2023-07-05 09:30:38,2023-07-05 09:30:38
SRC_PRODUCT_CATEGORY_B001_000000508,PC00000508,P000337,CAT0023,Y,2024-06-21,,2024-06-21 18:38:24,2024-06-21 18:38:24
SRC_PRODUCT_CATEGORY_B001_000000509,PC00000509,P000337,CAT0018,N,2024-06-21,,2024-06-21 18:38:24,2024-06-21 18:38:24
SRC_PRODUCT_CATEGORY_B001_000000510,PC00000510,P000338,CAT0020,Y,2024-05-19,,2024-05-19 16:43:49,2024-05-19 16:43:49
SRC_PRODUCT_CATEGORY_B001_000000511,PC00000511,P000339,CAT0007,Y,2023-11-16,,2023-11-16 04:35:40,2023-11-16 04:35:40
SRC_PRODUCT_CATEGORY_B001_000000512,PC00000512,P000339,CAT0023,N,2023-11-16,,2023-11-16 04:35:40,2023-11-16 04:35:40
SRC_PRODUCT_CATEGORY_B001_000000513,PC00000513,P000339,CAT0011,N,2023-11-16,,2023-11-16 04:35:40,2023-11-16 04:35:40
SRC_PRODUCT_CATEGORY_B001_000000514,PC00000514,P000340,CAT0014,Y,2026-04-27,,2026-04-27 09:02:56,2026-04-27 09:02:56
SRC_PRODUCT_CATEGORY_B001_000000515,PC00000515,P000341,CAT0021,Y,2023-11-23,,2023-11-23 11:07:19,2023-11-23 11:07:19
SRC_PRODUCT_CATEGORY_B001_000000516,PC00000516,P000341,CAT0026,N,2023-11-23,,2023-11-23 11:07:19,2023-11-23 11:07:19
SRC_PRODUCT_CATEGORY_B001_000000517,PC00000517,P000342,CAT0013,Y,2023-03-28,,2023-03-28 21:23:15,2023-03-28 21:23:15
SRC_PRODUCT_CATEGORY_B001_000000518,PC00000518,P000343,CAT0013,Y,2025-06-05,,2025-06-05 08:08:10,2025-06-05 08:08:10
SRC_PRODUCT_CATEGORY_B001_000000519,PC00000519,P000343,CAT0010,N,2025-06-05,,2025-06-05 08:08:10,2025-06-05 08:08:10
SRC_PRODUCT_CATEGORY_B001_000000520,PC00000520,P000344,CAT0016,Y,2025-05-26,,2025-05-26 04:26:28,2025-05-26 04:26:28
SRC_PRODUCT_CATEGORY_B001_000000521,PC00000521,P000344,CAT0026,N,2025-05-26,,2025-05-26 04:26:28,2025-05-26 04:26:28
SRC_PRODUCT_CATEGORY_B001_000000522,PC00000522,P000345,CAT0008,Y,2024-04-07,,2024-04-07 08:01:04,2024-04-07 08:01:04
SRC_PRODUCT_CATEGORY_B001_000000523,PC00000523,P000345,CAT0017,N,2024-04-07,,2024-04-07 08:01:04,2024-04-07 08:01:04
SRC_PRODUCT_CATEGORY_B001_000000524,PC00000524,P000346,CAT0019,Y,2025-12-21,,2025-12-21 17:37:30,2025-12-21 17:37:30
SRC_PRODUCT_CATEGORY_B001_000000525,PC00000525,P000346,CAT0016,N,2025-12-21,,2025-12-21 17:37:30,2025-12-21 17:37:30
SRC_PRODUCT_CATEGORY_B001_000000526,PC00000526,P000346,CAT0030,N,2025-12-21,,2025-12-21 17:37:30,2025-12-21 17:37:30
SRC_PRODUCT_CATEGORY_B001_000000527,PC00000527,P000347,CAT0030,Y,2023-05-18,,2023-05-18 22:25:23,2023-05-18 22:25:23
SRC_PRODUCT_CATEGORY_B001_000000528,PC00000528,P000347,CAT0014,N,2023-05-18,,2023-05-18 22:25:23,2023-05-18 22:25:23
SRC_PRODUCT_CATEGORY_B001_000000529,PC00000529,P000348,CAT0020,Y,2025-07-19,,2025-07-19 00:15:44,2025-07-19 00:15:44
SRC_PRODUCT_CATEGORY_B001_000000530,PC00000530,P000349,CAT0008,Y,2024-04-14,,2024-04-14 14:50:19,2024-04-14 14:50:19
SRC_PRODUCT_CATEGORY_B001_000000531,PC00000531,P000350,CAT0023,Y,2023-05-16,,2023-05-16 23:03:51,2023-05-16 23:03:51
SRC_PRODUCT_CATEGORY_B001_000000532,PC00000532,P000350,CAT0022,N,2023-05-16,,2023-05-16 23:03:51,2023-05-16 23:03:51
SRC_PRODUCT_CATEGORY_B001_000000533,PC00000533,P000351,CAT0023,Y,2026-06-28,,2026-06-28 07:06:54,2026-06-28 07:06:54
SRC_PRODUCT_CATEGORY_B001_000000534,PC00000534,P000352,CAT0010,Y,2023-01-15,,2023-01-15 04:01:02,2023-01-15 04:01:02
SRC_PRODUCT_CATEGORY_B001_000000535,PC00000535,P000352,CAT0007,N,2023-01-15,,2023-01-15 04:01:02,2023-01-15 04:01:02
SRC_PRODUCT_CATEGORY_B001_000000536,PC00000536,P000353,CAT0025,Y,2024-01-06,,2024-01-06 03:13:12,2024-01-06 03:13:12
SRC_PRODUCT_CATEGORY_B001_000000537,PC00000537,P000353,CAT0014,N,2024-01-06,,2024-01-06 03:13:12,2024-01-06 03:13:12
