source_record_id,return_item_id,return_id,order_item_id,product_id,quantity,refund_amount,return_reason,created_at,updated_at
SRC_RETURN_ITEM_B002_000001144,RI0000037603,R000022140,OI0000160677,P000483,1,800.06,DAMAGED,2024-03-16 21:28:42,2024-03-16 21:28:42
SRC_RETURN_ITEM_B002_000001145,RI0000037604,R000021957,OI0000160743,P000165,2,414.46,WRONG_ITEM,2024-04-27 04:33:50,2024-04-27 04:33:50
SRC_RETURN_ITEM_B002_000001146,RI0000037605,R000021957,OI0000160744,P000333,1,1051.80,WRONG_ITEM,2024-04-27 04:33:50,2024-04-27 04:33:50
SRC_RETURN_ITEM_B002_000001147,RI0000037606,R000021604,OI0000160832,P000396,3,1202.84,LATE_DELIVERY,2024-04-13 11:14:52,2024-04-13 11:14:52
SRC_RETURN_ITEM_B002_000001148,RI0000037607,R000021882,OI0000160898,P000024,1,939.94,DAMAGED,2024-11-24 11:51:01,2024-11-24 11:51:01
SRC_RETURN_ITEM_B002_000001149,RI0000037608,R000021882,OI0000160899,P000219,1,194.39,SIZE_FIT,2024-11-24 11:51:01,2024-11-24 11:51:01
SRC_RETURN_ITEM_B002_000001150,RI0000037609,R000021882,OI0000160897,P000115,1,555.46,DAMAGED,2024-11-24 11:51:01,2024-11-24 11:51:01
SRC_RETURN_ITEM_B002_000001151,RI0000037610,R000022057,OI0000161044,P000398,1,1092.34,DEFECTIVE,2026-07-14 11:09:04,2026-07-14 11:09:04
SRC_RETURN_ITEM_B002_000001152,RI0000037611,R000021473,OI0000161470,P000351,1,733.56,DEFECTIVE,2024-05-30 13:46:22,2024-05-30 13:46:22
SRC_RETURN_ITEM_B002_000001153,RI0000037612,R000021473,OI0000161471,P000086,1,884.47,UNWANTED,2024-05-30 13:46:22,2024-05-30 13:46:22
SRC_RETURN_ITEM_B002_000001154,RI0000037613,R000021464,OI0000161623,P000392,1,81.72,WRONG_ITEM,2024-12-30 11:54:31,2024-12-30 11:54:31
SRC_RETURN_ITEM_B002_000001155,RI0000037614,R000022767,OI0000161855,P000182,1,232.28,DAMAGED,2024-08-29 15:08:19,2024-08-29 15:08:19
SRC_RETURN_ITEM_B002_000001156,RI0000037615,R000022165,OI0000161896,P000240,1,730.33,UNWANTED,2024-12-18 23:53:39,2024-12-18 23:53:39
SRC_RETURN_ITEM_B002_000001157,RI0000037616,R000022165,OI0000161898,P000315,2,1840.97,WRONG_ITEM,2024-12-18 23:53:39,2024-12-18 23:53:39
SRC_RETURN_ITEM_B002_000001158,RI0000037617,R000022414,OI0000162017,P000152,1,190.78,DEFECTIVE,2024-06-17 16:27:29,2024-06-17 16:27:29
SRC_RETURN_ITEM_B002_000001159,RI0000037618,R000022013,OI0000162033,P000113,1,219.61,UNWANTED,2024-07-10 19:54:36,2024-07-10 19:54:36
SRC_RETURN_ITEM_B002_000001160,RI0000037619,R000022013,OI0000162035,P000432,1,971.65,WRONG_ITEM,2024-07-10 19:54:36,2024-07-10 19:54:36
SRC_RETURN_ITEM_B002_000001161,RI0000037620,R000022638,OI0000162051,P000447,2,2193.19,DAMAGED,2025-05-18 21:45:56,2025-05-18 21:45:56
SRC_RETURN_ITEM_B002_000001162,RI0000037621,R000022030,OI0000162113,P000136,1,331.85,DAMAGED,2025-01-15 10:34:48,2025-01-15 10:34:48
SRC_RETURN_ITEM_B002_000001163,RI0000037622,R000022030,OI0000162112,P000182,1,258.10,DAMAGED,2025-01-15 10:34:48,2025-01-15 10:34:48
SRC_RETURN_ITEM_B002_000001164,RI0000037623,R000022030,OI0000162114,P000097,1,530.00,WRONG_ITEM,2025-01-15 10:34:48,2025-01-15 10:34:48
SRC_RETURN_ITEM_B002_000001165,RI0000037624,R000022698,OI0000162259,P000043,1,296.11,UNWANTED,2025-10-06 08:35:16,2025-10-06 08:35:16
SRC_RETURN_ITEM_B002_000001166,RI0000037625,R000022301,OI0000162533,P000359,1,193.78,WRONG_ITEM,2025-03-27 06:10:47,2025-03-27 06:10:47
SRC_RETURN_ITEM_B002_000001167,RI0000037626,R000021960,OI0000163021,P000284,1,786.52,DEFECTIVE,2024-09-15 08:11:39,2024-09-15 08:11:39
SRC_RETURN_ITEM_B002_000001168,RI0000037627,R000022733,OI0000163071,P000024,1,1044.37,DAMAGED,2026-05-16 07:16:35,2026-05-16 07:16:35
SRC_RETURN_ITEM_B002_000001169,RI0000037628,R000021616,OI0000163159,P000208,1,1030.52,WRONG_ITEM,2024-02-03 13:36:21,2024-02-03 13:36:21
SRC_RETURN_ITEM_B002_000001170,RI0000037629,R000022148,OI0000163505,P000132,1,440.53,DAMAGED,2024-12-15 19:11:19,2024-12-15 19:11:19
SRC_RETURN_ITEM_B002_000001171,RI0000037630,R000021584,OI0000163979,P000143,1,997.39,UNWANTED,2024-02-24 06:25:57,2024-02-24 06:25:57
SRC_RETURN_ITEM_B002_000001172,RI0000037631,R000022628,OI0000164385,P000161,3,1573.06,LATE_DELIVERY,2026-02-21 03:19:42,2026-02-21 03:19:42
SRC_RETURN_ITEM_B002_000001173,RI0000037632,R000022548,OI0000164480,P000230,1,654.61,SIZE_FIT,2026-06-24 06:21:16,2026-06-24 06:21:16
SRC_RETURN_ITEM_B002_000001174,RI0000037633,R000022548,OI0000164479,P000148,2,736.27,DEFECTIVE,2026-06-24 06:21:16,2026-06-24 06:21:16
SRC_RETURN_ITEM_B002_000001175,RI0000037634,R000021489,OI0000164582,P000255,1,824.40,DAMAGED,2024-11-03 07:03:36,2024-11-03 07:03:36
SRC_RETURN_ITEM_B002_000001176,RI0000037635,R000022380,OI0000164769,P000068,1,549.77,DAMAGED,2025-10-15 02:04:54,2025-10-15 02:04:54
SRC_RETURN_ITEM_B002_000001177,RI0000037636,R000022380,OI0000164770,P000344,1,336.74,DAMAGED,2025-10-15 02:04:54,2025-10-15 02:04:54
SRC_RETURN_ITEM_B002_000001178,RI0000037637,R000021822,OI0000164772,P000392,1,81.72,DEFECTIVE,2024-05-06 06:50:14,2024-05-06 06:50:14
SRC_RETURN_ITEM_B002_000001179,RI0000037638,R000021577,OI0000165011,P000045,1,1070.18,LATE_DELIVERY,2026-06-27 17:31:54,2026-06-27 17:31:54
SRC_RETURN_ITEM_B002_000001180,RI0000037639,R000021577,OI0000165010,P000109,1,532.15,SIZE_FIT,2026-06-27 17:31:54,2026-06-27 17:31:54
SRC_RETURN_ITEM_B002_000001181,RI0000037640,R000021577,OI0000165012,P000495,1,754.69,UNWANTED,2026-06-27 17:31:54,2026-06-27 17:31:54
SRC_RETURN_ITEM_B002_000001182,RI0000037641,R000021635,OI0000165037,P000333,1,1107.16,DAMAGED,2025-12-28 15:49:48,2025-12-28 15:49:48
SRC_RETURN_ITEM_B002_000001183,RI0000037642,R000021993,OI0000165145,P000435,1,913.58,SIZE_FIT,2026-06-20 21:14:38,2026-06-20 21:14:38
SRC_RETURN_ITEM_B002_000001184,RI0000037643,R000022501,OI0000165244,P000009,2,1757.30,WRONG_ITEM,2025-03-04 04:46:40,2025-03-04 04:46:40
SRC_RETURN_ITEM_B002_000001185,RI0000037644,R000022501,OI0000165243,P000446,1,79.27,SIZE_FIT,2025-03-04 04:46:40,2025-03-04 04:46:40
SRC_RETURN_ITEM_B002_000001186,RI0000037645,R000021766,OI0000165474,P000046,1,417.29,UNWANTED,2026-07-31 11:17:18,2026-07-31 11:17:18
SRC_RETURN_ITEM_B002_000001187,RI0000037646,R000021766,OI0000165475,P000337,1,756.01,DEFECTIVE,2026-07-31 11:17:18,2026-07-31 11:17:18
SRC_RETURN_ITEM_B002_000001188,RI0000037647,R000022102,OI0000165478,P000369,1,597.62,SIZE_FIT,2025-05-17 18:17:27,2025-05-17 18:17:27
SRC_RETURN_ITEM_B002_000001189,RI0000037648,R000022102,OI0000165477,P000111,1,71.28,DAMAGED,2025-05-17 18:17:27,2025-05-17 18:17:27
SRC_RETURN_ITEM_B002_000001190,RI0000037649,R000021547,OI0000165534,P000148,2,699.45,DAMAGED,2025-08-01 18:23:21,2025-08-01 18:23:21
SRC_RETURN_ITEM_B002_000001191,RI0000037650,R000022599,OI0000165632,P000057,1,184.90,DEFECTIVE,2025-12-04 04:26:54,2025-12-04 04:26:54
SRC_RETURN_ITEM_B002_000001192,RI0000037651,R000021690,OI0000165659,P000132,2,936.13,DEFECTIVE,2025-03-31 20:56:40,2025-03-31 20:56:40
SRC_RETURN_ITEM_B002_000001193,RI0000037652,R000021690,OI0000165655,P000201,1,520.21,WRONG_ITEM,2025-03-31 20:56:40,2025-03-31 20:56:40
SRC_RETURN_ITEM_B002_000001194,RI0000037653,R000021914,OI0000165804,P000425,1,197.63,LATE_DELIVERY,2026-08-14 04:27:07,2026-08-14 04:27:07
SRC_RETURN_ITEM_B002_000001195,RI0000037654,R000021914,OI0000165805,P000079,1,1029.32,SIZE_FIT,2026-08-14 04:27:07,2026-08-14 04:27:07
SRC_RETURN_ITEM_B002_000001196,RI0000037655,R000021914,OI0000165803,P000434,1,701.48,SIZE_FIT,2026-08-14 04:27:07,2026-08-14 04:27:07
SRC_RETURN_ITEM_B002_000001197,RI0000037656,R000021625,OI0000166393,P000365,2,1426.84,WRONG_ITEM,2025-07-27 16:27:25,2025-07-27 16:27:25
SRC_RETURN_ITEM_B002_000001198,RI0000037657,R000021625,OI0000166395,P000302,1,4.98,DEFECTIVE,2025-07-27 16:27:25,2025-07-27 16:27:25
SRC_RETURN_ITEM_B002_000001199,RI0000037658,R000021625,OI0000166394,P000410,1,564.38,LATE_DELIVERY,2025-07-27 16:27:25,2025-07-27 16:27:25
SRC_RETURN_ITEM_B002_000001200,RI0000037659,R000022523,OI0000166570,P000291,1,771.52,LATE_DELIVERY,2026-08-15 14:17:27,2026-08-15 14:17:27
SRC_RETURN_ITEM_B002_000001201,RI0000037660,R000022203,OI0000167124,P000270,1,989.16,LATE_DELIVERY,2024-05-03 21:58:52,2024-05-03 21:58:52
SRC_RETURN_ITEM_B002_000001202,RI0000037661,R000022287,OI0000168175,P000403,1,915.97,DAMAGED,2025-11-21 11:51:31,2025-11-21 11:51:31
SRC_RETURN_ITEM_B002_000001203,RI0000037662,R000022287,OI0000168177,P000390,1,884.59,DEFECTIVE,2025-11-21 11:51:31,2025-11-21 11:51:31
SRC_RETURN_ITEM_B002_000001204,RI0000037663,R000022459,OI0000168671,P000442,1,658.07,DEFECTIVE,2024-02-21 16:23:15,2024-02-21 16:23:15
SRC_RETURN_ITEM_B002_000001205,RI0000037664,R000022459,OI0000168673,P000390,1,884.59,UNWANTED,2024-02-21 16:23:15,2024-02-21 16:23:15
SRC_RETURN_ITEM_B002_000001206,RI0000037665,R000021639,OI0000168695,P000207,1,525.04,WRONG_ITEM,2026-08-29 17:37:14,2026-08-29 17:37:14
SRC_RETURN_ITEM_B002_000001207,RI0000037666,R000021639,OI0000168696,P000440,1,55.82,DAMAGED,2026-08-29 17:37:14,2026-08-29 17:37:14
SRC_RETURN_ITEM_B002_000001208,RI0000037667,R000021639,OI0000168694,P000444,1,425.89,LATE_DELIVERY,2026-08-29 17:37:14,2026-08-29 17:37:14
SRC_RETURN_ITEM_B002_000001209,RI0000037668,R000022275,OI0000168697,P000021,1,228.98,DEFECTIVE,2026-07-23 23:13:35,2026-07-23 23:13:35
SRC_RETURN_ITEM_B002_000001210,RI0000037669,R000022769,OI0000168742,P000478,1,404.77,SIZE_FIT,2025-02-27 08:55:22,2025-02-27 08:55:22
SRC_RETURN_ITEM_B002_000001211,RI0000037670,R000022769,OI0000168740,P000134,1,754.22,LATE_DELIVERY,2025-02-27 08:55:22,2025-02-27 08:55:22
SRC_RETURN_ITEM_B002_000001212,RI0000037671,R000022540,OI0000168825,P000291,1,771.52,WRONG_ITEM,2024-08-18 05:28:26,2024-08-18 05:28:26
SRC_RETURN_ITEM_B002_000001213,RI0000037672,R000022540,OI0000168826,P000065,1,661.12,DAMAGED,2024-08-18 05:28:26,2024-08-18 05:28:26
SRC_RETURN_ITEM_B002_000001214,RI0000037673,R000022724,OI0000168943,P000355,1,4.99,SIZE_FIT,2026-09-21 06:41:07,2026-09-21 06:41:07
SRC_RETURN_ITEM_B002_000001215,RI0000037674,R000022456,OI0000169055,P000337,1,711.54,UNWANTED,2024-06-26 04:56:14,2024-06-26 04:56:14
SRC_RETURN_ITEM_B002_000001216,RI0000037675,R000022142,OI0000169066,P000328,2,1277.42,SIZE_FIT,2025-11-11 16:20:21,2025-11-11 16:20:21
SRC_RETURN_ITEM_B002_000001217,RI0000037676,R000022618,OI0000169340,P000165,1,207.23,DAMAGED,2025-07-21 01:06:30,2025-07-21 01:06:30
SRC_RETURN_ITEM_B002_000001218,RI0000037677,R000021354,OI0000169361,P000355,2,8.99,SIZE_FIT,2025-07-04 01:46:52,2025-07-04 01:46:52
SRC_RETURN_ITEM_B002_000001219,RI0000037678,R000022339,OI0000169630,P000169,2,2002.20,LATE_DELIVERY,2026-07-15 07:38:16,2026-07-15 07:38:16
SRC_RETURN_ITEM_B002_000001220,RI0000037679,R000022012,OI0000169742,P000037,2,1841.62,SIZE_FIT,2025-08-17 07:15:49,2025-08-17 07:15:49
SRC_RETURN_ITEM_B002_000001221,RI0000037680,R000022012,OI0000169741,P000133,1,667.28,DAMAGED,2025-08-17 07:15:49,2025-08-17 07:15:49
SRC_RETURN_ITEM_B002_000001222,RI0000037681,R000021649,OI0000169825,P000334,1,201.45,DAMAGED,2025-07-04 21:48:01,2025-07-04 21:48:01
SRC_RETURN_ITEM_B002_000001223,RI0000037682,R000022146,OI0000169912,P000269,2,1616.98,LATE_DELIVERY,2026-07-13 16:14:47,2026-07-13 16:14:47
SRC_RETURN_ITEM_B002_000001224,RI0000037683,R000022394,OI0000170863,P000411,2,1372.70,UNWANTED,2024-07-29 05:20:53,2024-07-29 05:20:53
SRC_RETURN_ITEM_B002_000001225,RI0000037684,R000022087,OI0000171186,P000361,1,581.96,SIZE_FIT,2025-04-02 21:54:04,2025-04-02 21:54:04
SRC_RETURN_ITEM_B002_000001226,RI0000037685,R000022087,OI0000171188,P000468,2,1492.00,UNWANTED,2025-04-02 21:54:04,2025-04-02 21:54:04
SRC_RETURN_ITEM_B002_000001227,RI0000037686,R000022087,OI0000171183,P000125,2,1725.46,DAMAGED,2025-04-02 21:54:04,2025-04-02 21:54:04
SRC_RETURN_ITEM_B002_000001228,RI0000037687,R000022421,OI0000171234,P000393,1,4.90,UNWANTED,2025-12-17 10:20:53,2025-12-17 10:20:53
SRC_RETURN_ITEM_B002_000001229,RI0000037688,R000021896,OI0000171609,P000431,1,51.68,UNWANTED,2025-05-11 21:42:37,2025-05-11 21:42:37
SRC_RETURN_ITEM_B002_000001230,RI0000037689,R000021317,OI0000171996,P000141,1,329.42,WRONG_ITEM,2025-05-11 06:33:06,2025-05-11 06:33:06
SRC_RETURN_ITEM_B002_000001231,RI0000037690,R000021317,OI0000171994,P000015,2,1816.39,DEFECTIVE,2025-05-11 06:33:06,2025-05-11 06:33:06
SRC_RETURN_ITEM_B002_000001232,RI0000037691,R000022136,OI0000172190,P000313,1,22.02,DAMAGED,2024-12-10 04:30:14,2024-12-10 04:30:14
SRC_RETURN_ITEM_B002_000001233,RI0000037692,R000022136,OI0000172189,P000423,1,681.95,DAMAGED,2024-12-10 04:30:14,2024-12-10 04:30:14
SRC_RETURN_ITEM_B002_000001234,RI0000037693,R000022136,OI0000172188,P000479,1,683.06,UNWANTED,2024-12-10 04:30:14,2024-12-10 04:30:14
SRC_RETURN_ITEM_B002_000001235,RI0000037694,R000022722,OI0000173045,P000239,1,933.43,LATE_DELIVERY,2024-05-16 19:09:59,2024-05-16 19:09:59
SRC_RETURN_ITEM_B002_000001236,RI0000037695,R000021574,OI0000173621,P000338,1,1015.36,WRONG_ITEM,2026-06-23 15:23:17,2026-06-23 15:23:17
SRC_RETURN_ITEM_B002_000001237,RI0000037696,R000021574,OI0000173620,P000149,1,168.68,DEFECTIVE,2026-06-23 15:23:17,2026-06-23 15:23:17
SRC_RETURN_ITEM_B002_000001238,RI0000037697,R000021432,OI0000173630,P000150,2,1021.06,WRONG_ITEM,2024-11-21 19:14:47,2024-11-21 19:14:47
SRC_RETURN_ITEM_B002_000001239,RI0000037698,R000021333,OI0000173899,P000196,1,88.61,DEFECTIVE,2025-09-06 01:30:40,2025-09-06 01:30:40
SRC_RETURN_ITEM_B002_000001240,RI0000037699,R000022185,OI0000174196,P000200,1,265.28,WRONG_ITEM,2026-08-27 14:29:37,2026-08-27 14:29:37
SRC_RETURN_ITEM_B002_000001241,RI0000037700,R000022185,OI0000174198,P000142,1,628.07,DAMAGED,2026-08-27 14:29:37,2026-08-27 14:29:37
SRC_RETURN_ITEM_B002_000001242,RI0000037701,R000022630,OI0000175018,P000303,2,1351.32,WRONG_ITEM,2024-05-04 15:35:44,2024-05-04 15:35:44
SRC_RETURN_ITEM_B002_000001243,RI0000037702,R000022709,OI0000175259,P000136,1,331.85,DEFECTIVE,2026-03-16 01:01:50,2026-03-16 01:01:50
SRC_RETURN_ITEM_B002_000001244,RI0000037703,R000022709,OI0000175261,P000147,1,254.24,DEFECTIVE,2026-03-16 01:01:50,2026-03-16 01:01:50
SRC_RETURN_ITEM_B002_000001245,RI0000037704,R000022633,OI0000175519,P000314,1,402.88,UNWANTED,2024-02-21 16:42:47,2024-02-21 16:42:47
SRC_RETURN_ITEM_B002_000001246,RI0000037705,R000022633,OI0000175521,P000399,1,234.65,LATE_DELIVERY,2024-02-21 16:42:47,2024-02-21 16:42:47
SRC_RETURN_ITEM_B002_000001247,RI0000037706,R000022620,OI0000175670,P000146,1,74.99,UNWANTED,2025-01-23 13:55:30,2025-01-23 13:55:30
SRC_RETURN_ITEM_B002_000001248,RI0000037707,R000022620,OI0000175672,P000005,1,482.56,WRONG_ITEM,2025-01-23 13:55:30,2025-01-23 13:55:30
SRC_RETURN_ITEM_B002_000001249,RI0000037708,R000021415,OI0000175865,P000349,2,793.20,DAMAGED,2026-02-03 01:07:59,2026-02-03 01:07:59
SRC_RETURN_ITEM_B002_000001250,RI0000037709,R000021415,OI0000175864,P000333,3,3321.47,UNWANTED,2026-02-03 01:07:59,2026-02-03 01:07:59
SRC_RETURN_ITEM_B002_000001251,RI0000037710,R000021821,OI0000176083,P000254,1,1035.86,DAMAGED,2025-06-08 12:32:40,2025-06-08 12:32:40
SRC_RETURN_ITEM_B002_000001252,RI0000037711,R000021821,OI0000176080,P000315,1,874.46,LATE_DELIVERY,2025-06-08 12:32:40,2025-06-08 12:32:40
SRC_RETURN_ITEM_B002_000001253,RI0000037712,R000021821,OI0000176084,P000463,1,616.56,DAMAGED,2025-06-08 12:32:40,2025-06-08 12:32:40
SRC_RETURN_ITEM_B002_000001254,RI0000037713,R000021437,OI0000176886,P000285,1,764.56,WRONG_ITEM,2026-04-28 05:48:16,2026-04-28 05:48:16
SRC_RETURN_ITEM_B002_000001255,RI0000037714,R000021546,OI0000177472,P000100,2,365.64,SIZE_FIT,2026-02-23 00:20:22,2026-02-23 00:20:22
SRC_RETURN_ITEM_B002_000001256,RI0000037715,R000021546,OI0000177473,P000072,2,1649.33,WRONG_ITEM,2026-02-23 00:20:22,2026-02-23 00:20:22
SRC_RETURN_ITEM_B002_000001257,RI0000037716,R000021546,OI0000177471,P000315,1,920.48,DAMAGED,2026-02-23 00:20:22,2026-02-23 00:20:22
SRC_RETURN_ITEM_B002_000001258,RI0000037717,R000021867,OI0000177485,P000168,1,591.91,WRONG_ITEM,2026-08-22 22:20:33,2026-08-22 22:20:33
SRC_RETURN_ITEM_B002_000001259,RI0000037718,R000021867,OI0000177481,P000135,2,2397.07,DEFECTIVE,2026-08-22 22:20:33,2026-08-22 22:20:33
SRC_RETURN_ITEM_B002_000001260,RI0000037719,R000021800,OI0000177605,P000468,1,745.99,LATE_DELIVERY,2026-07-04 11:47:22,2026-07-04 11:47:22
SRC_RETURN_ITEM_B002_000001261,RI0000037720,R000021800,OI0000177603,P000141,1,346.76,SIZE_FIT,2026-07-04 11:47:22,2026-07-04 11:47:22
SRC_RETURN_ITEM_B002_000001262,RI0000037721,R000022058,OI0000177715,P000054,1,76.49,SIZE_FIT,2026-05-10 11:02:50,2026-05-10 11:02:50
SRC_RETURN_ITEM_B002_000001263,RI0000037722,R000022058,OI0000177714,P000335,1,819.48,DAMAGED,2026-05-10 11:02:50,2026-05-10 11:02:50
SRC_RETURN_ITEM_B002_000001264,RI0000037723,R000022058,OI0000177713,P000091,2,1185.36,LATE_DELIVERY,2026-05-10 11:02:50,2026-05-10 11:02:50
SRC_RETURN_ITEM_B002_000001265,RI0000037724,R000022424,OI0000178029,P000204,1,1081.92,DEFECTIVE,2024-10-30 21:46:36,2024-10-30 21:46:36
SRC_RETURN_ITEM_B002_000001266,RI0000037725,R000021785,OI0000178186,P000236,1,340.30,UNWANTED,2024-03-24 03:07:35,2024-03-24 03:07:35
SRC_RETURN_ITEM_B002_000001267,RI0000037726,R000021785,OI0000178188,P000047,1,269.66,UNWANTED,2024-03-24 03:07:35,2024-03-24 03:07:35
SRC_RETURN_ITEM_B002_000001268,RI0000037727,R000021785,OI0000178187,P000393,1,4.61,DAMAGED,2024-03-24 03:07:35,2024-03-24 03:07:35
SRC_RETURN_ITEM_B002_000001269,RI0000037728,R000021552,OI0000178295,P000048,1,262.01,DAMAGED,2025-07-24 15:32:11,2025-07-24 15:32:11
SRC_RETURN_ITEM_B002_000001270,RI0000037729,R000022559,OI0000179003,P000422,1,107.48,WRONG_ITEM,2026-09-19 11:40:44,2026-09-19 11:40:44
SRC_RETURN_ITEM_B002_000001271,RI0000037730,R000022668,OI0000179082,P000063,1,820.37,WRONG_ITEM,2026-02-23 08:27:22,2026-02-23 08:27:22
SRC_RETURN_ITEM_B002_000001272,RI0000037731,R000022668,OI0000179080,P000472,1,890.16,DEFECTIVE,2026-02-23 08:27:22,2026-02-23 08:27:22
SRC_RETURN_ITEM_B002_000001273,RI0000037732,R000022668,OI0000179083,P000305,1,744.50,LATE_DELIVERY,2026-02-23 08:27:22,2026-02-23 08:27:22
SRC_RETURN_ITEM_B002_000001274,RI0000037733,R000021789,OI0000179492,P000492,1,691.69,LATE_DELIVERY,2024-06-23 02:39:49,2024-06-23 02:39:49
SRC_RETURN_ITEM_B002_000001275,RI0000037734,R000021789,OI0000179491,P000100,1,164.53,SIZE_FIT,2024-06-23 02:39:49,2024-06-23 02:39:49
SRC_RETURN_ITEM_B002_000001276,RI0000037735,R000021687,OI0000179642,P000410,1,705.48,DEFECTIVE,2024-09-06 14:06:59,2024-09-06 14:06:59
SRC_RETURN_ITEM_B002_000001277,RI0000037736,R000021595,OI0000180139,P000038,3,829.15,LATE_DELIVERY,2025-10-22 17:06:19,2025-10-22 17:06:19
SRC_RETURN_ITEM_B002_000001278,RI0000037737,R000022343,OI0000180311,P000423,1,719.83,LATE_DELIVERY,2026-02-20 23:49:56,2026-02-20 23:49:56
SRC_RETURN_ITEM_B002_000001279,RI0000037738,R000022343,OI0000180313,P000296,1,442.38,WRONG_ITEM,2026-02-20 23:49:56,2026-02-20 23:49:56
SRC_RETURN_ITEM_B002_000001280,RI0000037739,R000022445,OI0000180432,P000187,1,299.93,LATE_DELIVERY,2025-09-25 10:52:01,2025-09-25 10:52:01
SRC_RETURN_ITEM_B002_000001281,RI0000037740,R000022279,OI0000180437,P000337,1,711.54,WRONG_ITEM,2026-09-06 19:15:54,2026-09-06 19:15:54
SRC_RETURN_ITEM_B002_000001282,RI0000037741,R000022279,OI0000180435,P000078,1,571.38,DEFECTIVE,2026-09-06 19:15:54,2026-09-06 19:15:54
SRC_RETURN_ITEM_B002_000001283,RI0000037742,R000022279,OI0000180436,P000319,3,52.08,UNWANTED,2026-09-06 19:15:54,2026-09-06 19:15:54
SRC_RETURN_ITEM_B002_000001284,RI0000037743,R000021862,OI0000180498,P000347,1,453.96,DEFECTIVE,2025-07-07 23:23:01,2025-07-07 23:23:01
SRC_RETURN_ITEM_B002_000001285,RI0000037744,R000021862,OI0000180500,P000183,1,1022.88,LATE_DELIVERY,2025-07-07 23:23:01,2025-07-07 23:23:01
SRC_RETURN_ITEM_B002_000001286,RI0000037745,R000021969,OI0000180580,P000449,1,161.88,UNWANTED,2024-04-07 03:31:52,2024-04-07 03:31:52
SRC_RETURN_ITEM_B002_000001287,RI0000037746,R000021969,OI0000180581,P000017,3,1688.35,SIZE_FIT,2024-04-07 03:31:52,2024-04-07 03:31:52
SRC_RETURN_ITEM_B002_000001288,RI0000037747,R000022682,OI0000180792,P000273,1,341.59,LATE_DELIVERY,2026-01-23 18:38:32,2026-01-23 18:38:32
SRC_RETURN_ITEM_B002_000001289,RI0000037748,R000022682,OI0000180793,P000099,1,668.03,DEFECTIVE,2026-01-23 18:38:32,2026-01-23 18:38:32
SRC_RETURN_ITEM_B002_000001290,RI0000037749,R000022682,OI0000180791,P000240,1,811.48,LATE_DELIVERY,2026-01-23 18:38:32,2026-01-23 18:38:32
SRC_RETURN_ITEM_B002_000001291,RI0000037750,R000022186,OI0000180983,P000305,1,875.89,DEFECTIVE,2024-10-16 22:32:46,2024-10-16 22:32:46
SRC_RETURN_ITEM_B002_000001292,RI0000037751,R000022186,OI0000180986,P000355,1,4.99,LATE_DELIVERY,2024-10-16 22:32:46,2024-10-16 22:32:46
SRC_RETURN_ITEM_B002_000001293,RI0000037752,R000021593,OI0000181222,P000418,1,1012.38,DAMAGED,2025-05-21 13:54:09,2025-05-21 13:54:09
SRC_RETURN_ITEM_B002_000001294,RI0000037753,R000021593,OI0000181223,P000210,1,1032.48,LATE_DELIVERY,2025-05-21 13:54:09,2025-05-21 13:54:09
SRC_RETURN_ITEM_B002_000001295,RI0000037754,R000021410,OI0000181376,P000006,2,1783.32,UNWANTED,2024-10-03 14:35:34,2024-10-03 14:35:34
SRC_RETURN_ITEM_B002_000001296,RI0000037755,R000021410,OI0000181375,P000331,2,493.02,UNWANTED,2024-10-03 14:35:34,2024-10-03 14:35:34
SRC_RETURN_ITEM_B002_000001297,RI0000037756,R000021410,OI0000181374,P000221,1,610.00,LATE_DELIVERY,2024-10-03 14:35:34,2024-10-03 14:35:34
SRC_RETURN_ITEM_B002_000001298,RI0000037757,R000022642,OI0000181398,P000322,1,17.63,DAMAGED,2024-05-05 00:56:48,2024-05-05 00:56:48
SRC_RETURN_ITEM_B002_000001299,RI0000037758,R000021644,OI0000181401,P000044,1,100.19,LATE_DELIVERY,2024-04-01 10:41:32,2024-04-01 10:41:32
SRC_RETURN_ITEM_B002_000001300,RI0000037759,R000021644,OI0000181399,P000005,2,1072.34,DEFECTIVE,2024-04-01 10:41:32,2024-04-01 10:41:32
SRC_RETURN_ITEM_B002_000001301,RI0000037760,R000022509,OI0000181601,P000191,2,1655.96,LATE_DELIVERY,2024-06-10 13:28:28,2024-06-10 13:28:28
SRC_RETURN_ITEM_B002_000001302,RI0000037761,R000021318,OI0000182035,P000239,1,933.43,DEFECTIVE,2024-02-28 19:07:40,2024-02-28 19:07:40
SRC_RETURN_ITEM_B002_000001303,RI0000037762,R000022177,OI0000182395,P000412,1,747.34,SIZE_FIT,2024-12-24 12:23:05,2024-12-24 12:23:05
SRC_RETURN_ITEM_B002_000001304,RI0000037763,R000022290,OI0000182490,P000202,2,420.77,SIZE_FIT,2026-07-23 18:25:15,2026-07-23 18:25:15
SRC_RETURN_ITEM_B002_000001305,RI0000037764,R000022290,OI0000182492,P000452,1,568.76,SIZE_FIT,2026-07-23 18:25:15,2026-07-23 18:25:15
SRC_RETURN_ITEM_B002_000001306,RI0000037765,R000022290,OI0000182491,P000347,1,453.96,DEFECTIVE,2026-07-23 18:25:15,2026-07-23 18:25:15
SRC_RETURN_ITEM_B002_000001307,RI0000037766,R000021647,OI0000182679,P000300,1,1075.60,DEFECTIVE,2025-02-14 08:14:34,2025-02-14 08:14:34
