source_record_id,return_id,order_id,customer_id,return_timestamp,return_status,return_reason,total_refund_amount,created_at,updated_at
SRC_RETURN_B002_000000792,R000022091,O000097621,C0045851,2024-08-27 22:58:28,COMPLETED,UNWANTED,2547.28,2024-08-27 22:58:28,2024-08-27 22:58:28
SRC_RETURN_B002_000000793,R000022092,O000050581,C0014214,2024-05-28 13:47:02,COMPLETED,LATE_DELIVERY,582.23,2024-05-28 13:47:02,2024-05-28 13:47:02
SRC_RETURN_B002_000000794,R000022093,O000088153,C0016339,2024-04-27 14:48:39,COMPLETED,LATE_DELIVERY,1146.89,2024-04-27 14:48:39,2024-04-27 14:48:39
SRC_RETURN_B002_000000795,R000022094,O000027918,C0032909,2025-11-16 12:40:38,COMPLETED,DAMAGED,160.22,2025-11-16 12:40:38,2025-11-16 12:40:38
SRC_RETURN_B002_000000796,R000022095,O000042050,C0031189,2024-05-03 20:55:25,COMPLETED,WRONG_ITEM,3018.19,2024-05-03 20:55:25,2024-05-03 20:55:25
SRC_RETURN_B002_000000797,R000022096,O000008542,C0034985,2025-12-10 22:08:20,COMPLETED,DAMAGED,835.48,2025-12-10 22:08:20,2025-12-10 22:08:20
SRC_RETURN_B002_000000798,R000022097,O000066844,C0037615,2026-01-24 11:48:42,COMPLETED,DAMAGED,5680.19,2026-01-24 11:48:42,2026-01-24 11:48:42
SRC_RETURN_B002_000000799,R000022098,O000075315,C0042767,2025-10-30 23:12:24,COMPLETED,DEFECTIVE,1003.92,2025-10-30 23:12:24,2025-10-30 23:12:24
SRC_RETURN_B002_000000800,R000022099,O000115630,C0037843,2026-07-28 15:28:38,COMPLETED,LATE_DELIVERY,1077.04,2026-07-28 15:28:38,2026-07-28 15:28:38
SRC_RETURN_B002_000000801,R000022100,O000062094,C0026552,2025-10-15 19:07:59,COMPLETED,SIZE_FIT,18.28,2025-10-15 19:07:59,2025-10-15 19:07:59
SRC_RETURN_B002_000000802,R000022101,O000006420,C0022494,2024-05-04 09:24:17,COMPLETED,DEFECTIVE,2834.89,2024-05-04 09:24:17,2024-05-04 09:24:17
SRC_RETURN_B002_000000803,R000022102,O000053783,C0004137,2025-05-17 18:17:27,COMPLETED,LATE_DELIVERY,668.90,2025-05-17 18:17:27,2025-05-17 18:17:27
SRC_RETURN_B002_000000804,R000022103,O000012014,C0033517,2024-12-01 11:45:18,COMPLETED,LATE_DELIVERY,879.70,2024-12-01 11:45:18,2024-12-01 11:45:18
SRC_RETURN_B002_000000805,R000022104,O000115254,C0004952,2026-02-15 06:12:13,COMPLETED,DEFECTIVE,18.72,2026-02-15 06:12:13,2026-02-15 06:12:13
SRC_RETURN_B002_000000806,R000022105,O000065747,C0042629,2024-05-26 01:06:25,COMPLETED,DEFECTIVE,1166.92,2024-05-26 01:06:25,2024-05-26 01:06:25
SRC_RETURN_B002_000000807,R000022106,O000112130,C0010886,2025-11-09 06:31:34,COMPLETED,SIZE_FIT,2336.89,2025-11-09 06:31:34,2025-11-09 06:31:34
SRC_RETURN_B002_000000808,R000022107,O000019228,C0046237,2024-11-17 05:26:24,COMPLETED,DAMAGED,1143.54,2024-11-17 05:26:24,2024-11-17 05:26:24
SRC_RETURN_B002_000000809,R000022108,O000068809,C0038562,2025-06-11 13:44:09,COMPLETED,UNWANTED,3408.10,2025-06-11 13:44:09,2025-06-11 13:44:09
SRC_RETURN_B002_000000810,R000022109,O000077332,C0028995,2024-11-06 08:29:37,COMPLETED,UNWANTED,273.73,2024-11-06 08:29:37,2024-11-06 08:29:37
SRC_RETURN_B002_000000811,R000022110,O000017508,C0023816,2025-01-01 10:38:25,COMPLETED,WRONG_ITEM,1678.54,2025-01-01 10:38:25,2025-01-01 10:38:25
SRC_RETURN_B002_000000812,R000022111,O000036983,C0042085,2026-01-12 07:22:13,COMPLETED,LATE_DELIVERY,504.30,2026-01-12 07:22:13,2026-01-12 07:22:13
SRC_RETURN_B002_000000813,R000022112,O000031824,C0035275,2026-06-01 13:04:55,COMPLETED,UNWANTED,1941.97,2026-06-01 13:04:55,2026-06-01 13:04:55
SRC_RETURN_B002_000000814,R000022113,O000070634,C0013248,2024-06-17 22:45:16,COMPLETED,DEFECTIVE,1175.69,2024-06-17 22:45:16,2024-06-17 22:45:16
SRC_RETURN_B002_000000815,R000022114,O000085717,C0009854,2026-07-10 17:07:35,COMPLETED,DEFECTIVE,561.06,2026-07-10 17:07:35,2026-07-10 17:07:35
SRC_RETURN_B002_000000816,R000022115,O000110086,C0042915,2024-07-19 09:22:16,COMPLETED,DAMAGED,197.78,2024-07-19 09:22:16,2024-07-19 09:22:16
SRC_RETURN_B002_000000817,R000022116,O000028353,C0032518,2024-03-27 06:37:17,COMPLETED,SIZE_FIT,2206.33,2024-03-27 06:37:17,2024-03-27 06:37:17
SRC_RETURN_B002_000000818,R000022117,O000118882,C0020033,2024-12-03 12:13:54,COMPLETED,LATE_DELIVERY,532.76,2024-12-03 12:13:54,2024-12-03 12:13:54
SRC_RETURN_B002_000000819,R000022118,O000074516,C0032792,2026-02-10 02:26:21,COMPLETED,UNWANTED,376.68,2026-02-10 02:26:21,2026-02-10 02:26:21
SRC_RETURN_B002_000000820,R000022119,O000018763,C0039587,2024-08-30 14:53:31,COMPLETED,LATE_DELIVERY,3040.30,2024-08-30 14:53:31,2024-08-30 14:53:31
SRC_RETURN_B002_000000821,R000022120,O000073242,C0030150,2026-08-19 04:25:30,COMPLETED,DEFECTIVE,789.98,2026-08-19 04:25:30,2026-08-19 04:25:30
SRC_RETURN_B002_000000822,R000022121,O000091627,C0029294,2025-04-06 09:05:26,COMPLETED,SIZE_FIT,1654.85,2025-04-06 09:05:26,2025-04-06 09:05:26
SRC_RETURN_B002_000000823,R000022122,O000063371,C0044622,2026-01-08 11:01:54,COMPLETED,WRONG_ITEM,3924.98,2026-01-08 11:01:54,2026-01-08 11:01:54
SRC_RETURN_B002_000000824,R000022123,O000120698,C0028829,2024-10-21 09:22:57,COMPLETED,DAMAGED,1124.72,2024-10-21 09:22:57,2024-10-21 09:22:57
SRC_RETURN_B002_000000825,R000022124,O000042146,C0045234,2025-10-18 09:47:30,COMPLETED,WRONG_ITEM,1248.64,2025-10-18 09:47:30,2025-10-18 09:47:30
SRC_RETURN_B002_000000826,R000022125,O000017213,C0027432,2024-06-25 16:09:18,COMPLETED,LATE_DELIVERY,1452.20,2024-06-25 16:09:18,2024-06-25 16:09:18
SRC_RETURN_B002_000000827,R000022126,O000109663,C0049835,2025-03-16 12:23:05,COMPLETED,SIZE_FIT,622.04,2025-03-16 12:23:05,2025-03-16 12:23:05
SRC_RETURN_B002_000000828,R000022127,O000049450,C0004460,2025-01-10 00:37:12,COMPLETED,DEFECTIVE,265.55,2025-01-10 00:37:12,2025-01-10 00:37:12
SRC_RETURN_B002_000000829,R000022128,O000005958,C0012397,2025-05-18 06:15:52,COMPLETED,DEFECTIVE,1163.72,2025-05-18 06:15:52,2025-05-18 06:15:52
SRC_RETURN_B002_000000830,R000022129,O000075792,C0006429,2025-06-23 11:39:20,COMPLETED,WRONG_ITEM,782.69,2025-06-23 11:39:20,2025-06-23 11:39:20
SRC_RETURN_B002_000000831,R000022130,O000072827,C0014816,2025-10-02 05:25:40,COMPLETED,DEFECTIVE,3049.51,2025-10-02 05:25:40,2025-10-02 05:25:40
SRC_RETURN_B002_000000832,R000022131,O000078428,C0025699,2025-03-16 16:11:24,COMPLETED,WRONG_ITEM,1691.72,2025-03-16 16:11:24,2025-03-16 16:11:24
SRC_RETURN_B002_000000833,R000022132,O000110288,C0012224,2026-08-15 23:38:42,COMPLETED,UNWANTED,1380.73,2026-08-15 23:38:42,2026-08-15 23:38:42
SRC_RETURN_B002_000000834,R000022133,O000015356,C0028709,2024-03-04 15:46:20,COMPLETED,DEFECTIVE,409.28,2024-03-04 15:46:20,2024-03-04 15:46:20
SRC_RETURN_B002_000000835,R000022134,O000120411,C0022114,2026-04-03 19:51:57,COMPLETED,DAMAGED,1093.80,2026-04-03 19:51:57,2026-04-03 19:51:57
SRC_RETURN_B002_000000836,R000022135,O000096158,C0024364,2025-09-25 20:23:19,COMPLETED,WRONG_ITEM,2630.68,2025-09-25 20:23:19,2025-09-25 20:23:19
SRC_RETURN_B002_000000837,R000022136,O000055957,C0039551,2024-12-10 04:30:14,COMPLETED,DAMAGED,1387.03,2024-12-10 04:30:14,2024-12-10 04:30:14
SRC_RETURN_B002_000000838,R000022137,O000029804,C0019606,2024-07-17 16:46:43,COMPLETED,LATE_DELIVERY,2695.65,2024-07-17 16:46:43,2024-07-17 16:46:43
SRC_RETURN_B002_000000839,R000022138,O000084838,C0027210,2026-07-16 06:30:46,COMPLETED,DAMAGED,71.28,2026-07-16 06:30:46,2026-07-16 06:30:46
SRC_RETURN_B002_000000840,R000022139,O000005751,C0034258,2024-10-28 01:57:12,COMPLETED,WRONG_ITEM,1021.14,2024-10-28 01:57:12,2024-10-28 01:57:12
SRC_RETURN_B002_000000841,R000022140,O000052250,C0003746,2024-03-16 21:28:42,COMPLETED,DEFECTIVE,800.06,2024-03-16 21:28:42,2024-03-16 21:28:42
SRC_RETURN_B002_000000842,R000022141,O000044867,C0008719,2024-05-29 17:53:37,COMPLETED,WRONG_ITEM,1736.15,2024-05-29 17:53:37,2024-05-29 17:53:37
SRC_RETURN_B002_000000843,R000022142,O000054932,C0044304,2025-11-11 16:20:21,COMPLETED,LATE_DELIVERY,1277.42,2025-11-11 16:20:21,2025-11-11 16:20:21
SRC_RETURN_B002_000000844,R000022143,O000043536,C0012012,2025-09-18 10:48:19,COMPLETED,SIZE_FIT,959.58,2025-09-18 10:48:19,2025-09-18 10:48:19
SRC_RETURN_B002_000000845,R000022144,O000097557,C0030235,2025-01-06 12:03:17,COMPLETED,WRONG_ITEM,2051.48,2025-01-06 12:03:17,2025-01-06 12:03:17
SRC_RETURN_B002_000000846,R000022145,O000076183,C0047961,2025-01-12 22:13:53,COMPLETED,LATE_DELIVERY,1607.59,2025-01-12 22:13:53,2025-01-12 22:13:53
SRC_RETURN_B002_000000847,R000022146,O000055212,C0048478,2026-07-13 16:14:47,COMPLETED,DEFECTIVE,1616.98,2026-07-13 16:14:47,2026-07-13 16:14:47
SRC_RETURN_B002_000000848,R000022147,O000067102,C0014417,2024-07-11 04:08:03,COMPLETED,UNWANTED,4516.06,2024-07-11 04:08:03,2024-07-11 04:08:03
SRC_RETURN_B002_000000849,R000022148,O000053150,C0004795,2024-12-15 19:11:19,COMPLETED,SIZE_FIT,440.53,2024-12-15 19:11:19,2024-12-15 19:11:19
SRC_RETURN_B002_000000850,R000022149,O000031278,C0022023,2025-07-13 22:32:24,COMPLETED,WRONG_ITEM,258.16,2025-07-13 22:32:24,2025-07-13 22:32:24
SRC_RETURN_B002_000000851,R000022150,O000083817,C0036754,2024-09-26 06:56:55,COMPLETED,SIZE_FIT,2852.34,2024-09-26 06:56:55,2024-09-26 06:56:55
SRC_RETURN_B002_000000852,R000022151,O000098832,C0001816,2025-06-12 00:03:14,COMPLETED,DEFECTIVE,3202.52,2025-06-12 00:03:14,2025-06-12 00:03:14
SRC_RETURN_B002_000000853,R000022152,O000061408,C0030438,2025-04-27 20:18:17,COMPLETED,DAMAGED,2073.73,2025-04-27 20:18:17,2025-04-27 20:18:17
SRC_RETURN_B002_000000854,R000022153,O000090554,C0027013,2025-05-10 22:34:28,COMPLETED,SIZE_FIT,1600.13,2025-05-10 22:34:28,2025-05-10 22:34:28
SRC_RETURN_B002_000000855,R000022154,O000115866,C0023640,2024-12-05 21:53:23,COMPLETED,LATE_DELIVERY,816.62,2024-12-05 21:53:23,2024-12-05 21:53:23
SRC_RETURN_B002_000000856,R000022155,O000036377,C0042731,2024-06-01 00:09:27,COMPLETED,DAMAGED,2876.30,2024-06-01 00:09:27,2024-06-01 00:09:27
SRC_RETURN_B002_000000857,R000022156,O000027281,C0042933,2024-10-16 06:59:10,COMPLETED,WRONG_ITEM,2061.57,2024-10-16 06:59:10,2024-10-16 06:59:10
SRC_RETURN_B002_000000858,R000022157,O000013661,C0048876,2025-03-15 19:30:10,COMPLETED,LATE_DELIVERY,968.05,2025-03-15 19:30:10,2025-03-15 19:30:10
SRC_RETURN_B002_000000859,R000022158,O000088553,C0024111,2025-11-03 23:27:15,COMPLETED,SIZE_FIT,275.80,2025-11-03 23:27:15,2025-11-03 23:27:15
SRC_RETURN_B002_000000860,R000022159,O000025100,C0017822,2024-04-04 06:13:29,COMPLETED,DAMAGED,491.93,2024-04-04 06:13:29,2024-04-04 06:13:29
SRC_RETURN_B002_000000861,R000022160,O000006402,C0045743,2026-06-06 09:11:04,COMPLETED,WRONG_ITEM,800.11,2026-06-06 09:11:04,2026-06-06 09:11:04
SRC_RETURN_B002_000000862,R000022161,O000014048,C0042223,2026-05-22 07:03:02,COMPLETED,SIZE_FIT,831.91,2026-05-22 07:03:02,2026-05-22 07:03:02
SRC_RETURN_B002_000000863,R000022162,O000084841,C0036270,2025-09-02 19:08:28,COMPLETED,SIZE_FIT,625.91,2025-09-02 19:08:28,2025-09-02 19:08:28
SRC_RETURN_B002_000000864,R000022163,O000116428,C0024917,2025-09-20 17:29:59,COMPLETED,UNWANTED,3166.59,2025-09-20 17:29:59,2025-09-20 17:29:59
SRC_RETURN_B002_000000865,R000022164,O000102214,C0021647,2025-02-11 19:52:06,COMPLETED,DAMAGED,555.46,2025-02-11 19:52:06,2025-02-11 19:52:06
SRC_RETURN_B002_000000866,R000022165,O000052639,C0003282,2024-12-18 23:53:39,COMPLETED,UNWANTED,2571.30,2024-12-18 23:53:39,2024-12-18 23:53:39
SRC_RETURN_B002_000000867,R000022166,O000024545,C0021126,2025-10-03 12:51:55,COMPLETED,SIZE_FIT,3480.09,2025-10-03 12:51:55,2025-10-03 12:51:55
SRC_RETURN_B002_000000868,R000022167,O000094171,C0035325,2024-09-08 06:12:53,COMPLETED,DEFECTIVE,841.11,2024-09-08 06:12:53,2024-09-08 06:12:53
SRC_RETURN_B002_000000869,R000022168,O000106878,C0001661,2026-07-01 20:05:30,COMPLETED,WRONG_ITEM,952.43,2026-07-01 20:05:30,2026-07-01 20:05:30
SRC_RETURN_B002_000000870,R000022169,O000114113,C0028594,2026-10-08 22:50:15,COMPLETED,LATE_DELIVERY,1751.58,2026-10-08 22:50:15,2026-10-08 22:50:15
SRC_RETURN_B002_000000871,R000022170,O000033671,C0003872,2026-10-04 17:30:50,COMPLETED,SIZE_FIT,1051.90,2026-10-04 17:30:50,2026-10-04 17:30:50
SRC_RETURN_B002_000000872,R000022171,O000081250,C0008286,2024-08-22 05:16:56,COMPLETED,LATE_DELIVERY,818.30,2024-08-22 05:16:56,2024-08-22 05:16:56
SRC_RETURN_B002_000000873,R000022172,O000110894,C0027794,2025-03-02 09:58:45,COMPLETED,UNWANTED,1082.19,2025-03-02 09:58:45,2025-03-02 09:58:45
SRC_RETURN_B002_000000874,R000022173,O000017939,C0018027,2025-12-09 14:03:27,COMPLETED,SIZE_FIT,2735.98,2025-12-09 14:03:27,2025-12-09 14:03:27
SRC_RETURN_B002_000000875,R000022174,O000046522,C0005299,2025-09-04 05:33:42,COMPLETED,UNWANTED,1556.77,2025-09-04 05:33:42,2025-09-04 05:33:42
SRC_RETURN_B002_000000876,R000022175,O000036200,C0006602,2026-03-22 00:26:10,COMPLETED,DAMAGED,2124.26,2026-03-22 00:26:10,2026-03-22 00:26:10
SRC_RETURN_B002_000000877,R000022176,O000021020,C0045170,2024-05-05 11:29:26,COMPLETED,WRONG_ITEM,99.59,2024-05-05 11:29:26,2024-05-05 11:29:26
SRC_RETURN_B002_000000878,R000022177,O000059312,C0017150,2024-12-24 12:23:05,COMPLETED,UNWANTED,747.34,2024-12-24 12:23:05,2024-12-24 12:23:05
SRC_RETURN_B002_000000879,R000022178,O000012735,C0042595,2026-06-23 00:54:47,COMPLETED,WRONG_ITEM,1441.95,2026-06-23 00:54:47,2026-06-23 00:54:47
SRC_RETURN_B002_000000880,R000022179,O000044615,C0021746,2026-01-07 20:29:24,COMPLETED,SIZE_FIT,884.59,2026-01-07 20:29:24,2026-01-07 20:29:24
SRC_RETURN_B002_000000881,R000022180,O000018296,C0035640,2025-07-19 19:06:14,COMPLETED,DAMAGED,58.26,2025-07-19 19:06:14,2025-07-19 19:06:14
SRC_RETURN_B002_000000882,R000022181,O000099636,C0020063,2025-02-12 11:09:12,COMPLETED,WRONG_ITEM,1156.49,2025-02-12 11:09:12,2025-02-12 11:09:12
SRC_RETURN_B002_000000883,R000022182,O000049520,C0007251,2026-08-11 16:05:49,COMPLETED,LATE_DELIVERY,3576.24,2026-08-11 16:05:49,2026-08-11 16:05:49
SRC_RETURN_B002_000000884,R000022183,O000025809,C0032597,2026-01-17 20:23:20,COMPLETED,LATE_DELIVERY,1180.75,2026-01-17 20:23:20,2026-01-17 20:23:20
SRC_RETURN_B002_000000885,R000022184,O000046491,C0040196,2024-09-16 13:05:53,COMPLETED,WRONG_ITEM,813.05,2024-09-16 13:05:53,2024-09-16 13:05:53
SRC_RETURN_B002_000000886,R000022185,O000056605,C0011550,2026-08-27 14:29:37,COMPLETED,UNWANTED,893.35,2026-08-27 14:29:37,2026-08-27 14:29:37
SRC_RETURN_B002_000000887,R000022186,O000058863,C0001565,2024-10-16 22:32:46,COMPLETED,DAMAGED,880.88,2024-10-16 22:32:46,2024-10-16 22:32:46
SRC_RETURN_B002_000000888,R000022187,O000007553,C0049086,2025-06-04 18:13:44,COMPLETED,LATE_DELIVERY,1070.82,2025-06-04 18:13:44,2025-06-04 18:13:44
SRC_RETURN_B002_000000889,R000022188,O000018786,C0040582,2024-03-09 19:23:06,COMPLETED,UNWANTED,1481.01,2024-03-09 19:23:06,2024-03-09 19:23:06
SRC_RETURN_B002_000000890,R000022189,O000118989,C0005796,2025-01-17 07:02:34,COMPLETED,WRONG_ITEM,1553.02,2025-01-17 07:02:34,2025-01-17 07:02:34
SRC_RETURN_B002_000000891,R000022190,O000005701,C0006438,2024-07-20 20:45:35,COMPLETED,UNWANTED,2140.37,2024-07-20 20:45:35,2024-07-20 20:45:35
SRC_RETURN_B002_000000892,R000022191,O000118024,C0028039,2025-04-25 01:46:17,COMPLETED,WRONG_ITEM,2063.00,2025-04-25 01:46:17,2025-04-25 01:46:17
SRC_RETURN_B002_000000893,R000022192,O000078989,C0047658,2025-08-16 13:07:24,COMPLETED,WRONG_ITEM,2358.84,2025-08-16 13:07:24,2025-08-16 13:07:24
SRC_RETURN_B002_000000894,R000022193,O000025619,C0045776,2026-08-28 21:08:20,COMPLETED,LATE_DELIVERY,2184.53,2026-08-28 21:08:20,2026-08-28 21:08:20
SRC_RETURN_B002_000000895,R000022194,O000030847,C0003661,2024-07-17 05:09:32,COMPLETED,WRONG_ITEM,2177.56,2024-07-17 05:09:32,2024-07-17 05:09:32
SRC_RETURN_B002_000000896,R000022195,O000032914,C0027025,2025-03-22 23:12:35,COMPLETED,UNWANTED,1029.78,2025-03-22 23:12:35,2025-03-22 23:12:35
SRC_RETURN_B002_000000897,R000022196,O000101043,C0015380,2025-01-07 12:59:39,COMPLETED,SIZE_FIT,695.92,2025-01-07 12:59:39,2025-01-07 12:59:39
SRC_RETURN_B002_000000898,R000022197,O000048903,C0043310,2024-07-09 09:14:38,COMPLETED,WRONG_ITEM,2392.03,2024-07-09 09:14:38,2024-07-09 09:14:38
SRC_RETURN_B002_000000899,R000022198,O000113105,C0023182,2026-09-06 15:07:49,COMPLETED,SIZE_FIT,2125.08,2026-09-06 15:07:49,2026-09-06 15:07:49
SRC_RETURN_B002_000000900,R000022199,O000005505,C0039934,2026-02-18 06:22:32,COMPLETED,WRONG_ITEM,1179.42,2026-02-18 06:22:32,2026-02-18 06:22:32
SRC_RETURN_B002_000000901,R000022200,O000026127,C0026789,2024-08-16 08:31:00,COMPLETED,DAMAGED,1159.05,2024-08-16 08:31:00,2024-08-16 08:31:00
SRC_RETURN_B002_000000902,R000022201,O000003097,C0035732,2024-04-17 07:30:39,COMPLETED,LATE_DELIVERY,1105.51,2024-04-17 07:30:39,2024-04-17 07:30:39
SRC_RETURN_B002_000000903,R000022202,O000042383,C0047374,2024-08-13 03:57:30,COMPLETED,LATE_DELIVERY,1362.70,2024-08-13 03:57:30,2024-08-13 03:57:30
SRC_RETURN_B002_000000904,R000022203,O000054305,C0017818,2024-05-03 21:58:52,COMPLETED,DAMAGED,989.16,2024-05-03 21:58:52,2024-05-03 21:58:52
SRC_RETURN_B002_000000905,R000022204,O000089753,C0039814,2024-04-27 21:40:42,COMPLETED,UNWANTED,3752.29,2024-04-27 21:40:42,2024-04-27 21:40:42
SRC_RETURN_B002_000000906,R000022205,O000042561,C0042788,2024-09-09 12:08:13,COMPLETED,UNWANTED,303.47,2024-09-09 12:08:13,2024-09-09 12:08:13
SRC_RETURN_B002_000000907,R000022206,O000100038,C0015488,2026-04-27 09:18:16,COMPLETED,WRONG_ITEM,358.75,2026-04-27 09:18:16,2026-04-27 09:18:16
SRC_RETURN_B002_000000908,R000022207,O000011453,C0046330,2026-09-08 15:47:38,COMPLETED,WRONG_ITEM,2473.38,2026-09-08 15:47:38,2026-09-08 15:47:38
SRC_RETURN_B002_000000909,R000022208,O000008812,C0014150,2024-02-24 19:21:28,COMPLETED,UNWANTED,1238.67,2024-02-24 19:21:28,2024-02-24 19:21:28
SRC_RETURN_B002_000000910,R000022209,O000101777,C0016989,2026-07-23 12:18:48,COMPLETED,WRONG_ITEM,212.64,2026-07-23 12:18:48,2026-07-23 12:18:48
SRC_RETURN_B002_000000911,R000022210,O000048226,C0025807,2026-04-02 19:21:24,COMPLETED,UNWANTED,247.00,2026-04-02 19:21:24,2026-04-02 19:21:24
SRC_RETURN_B002_000000912,R000022211,O000069801,C0022014,2025-10-21 15:26:37,COMPLETED,LATE_DELIVERY,1342.90,2025-10-21 15:26:37,2025-10-21 15:26:37
SRC_RETURN_B002_000000913,R000022212,O000018041,C0048933,2025-10-24 05:10:11,COMPLETED,UNWANTED,250.57,2025-10-24 05:10:11,2025-10-24 05:10:11
SRC_RETURN_B002_000000914,R000022213,O000020600,C0034409,2025-08-04 16:35:06,COMPLETED,DEFECTIVE,646.62,2025-08-04 16:35:06,2025-08-04 16:35:06
SRC_RETURN_B002_000000915,R000022214,O000041131,C0012647,2024-12-05 01:48:01,COMPLETED,WRONG_ITEM,1301.78,2024-12-05 01:48:01,2024-12-05 01:48:01
SRC_RETURN_B002_000000916,R000022215,O000090439,C0049080,2026-06-28 03:57:50,COMPLETED,WRONG_ITEM,2922.29,2026-06-28 03:57:50,2026-06-28 03:57:50
SRC_RETURN_B002_000000917,R000022216,O000116583,C0022471,2025-11-06 23:54:42,COMPLETED,DAMAGED,370.55,2025-11-06 23:54:42,2025-11-06 23:54:42
SRC_RETURN_B002_000000918,R000022217,O000049358,C0043928,2024-12-29 11:34:46,COMPLETED,LATE_DELIVERY,1824.20,2024-12-29 11:34:46,2024-12-29 11:34:46
SRC_RETURN_B002_000000919,R000022218,O000081346,C0030513,2026-07-26 00:10:57,COMPLETED,SIZE_FIT,689.23,2026-07-26 00:10:57,2026-07-26 00:10:57
SRC_RETURN_B002_000000920,R000022219,O000075702,C0042475,2024-12-19 12:22:33,COMPLETED,SIZE_FIT,401.41,2024-12-19 12:22:33,2024-12-19 12:22:33
SRC_RETURN_B002_000000921,R000022220,O000090110,C0040389,2025-08-13 00:52:03,COMPLETED,DEFECTIVE,396.17,2025-08-13 00:52:03,2025-08-13 00:52:03
SRC_RETURN_B002_000000922,R000022221,O000100288,C0024263,2024-07-18 11:36:13,COMPLETED,DEFECTIVE,444.04,2024-07-18 11:36:13,2024-07-18 11:36:13
SRC_RETURN_B002_000000923,R000022222,O000020559,C0036275,2025-03-08 05:27:10,COMPLETED,DAMAGED,1692.44,2025-03-08 05:27:10,2025-03-08 05:27:10
SRC_RETURN_B002_000000924,R000022223,O000064012,C0042064,2026-03-23 22:49:50,COMPLETED,SIZE_FIT,2565.73,2026-03-23 22:49:50,2026-03-23 22:49:50
SRC_RETURN_B002_000000925,R000022224,O000031192,C0000698,2025-02-12 11:43:46,COMPLETED,WRONG_ITEM,810.65,2025-02-12 11:43:46,2025-02-12 11:43:46
SRC_RETURN_B002_000000926,R000022225,O000086876,C0024100,2026-01-11 00:44:59,COMPLETED,UNWANTED,1051.65,2026-01-11 00:44:59,2026-01-11 00:44:59
SRC_RETURN_B002_000000927,R000022226,O000079972,C0012123,2025-12-17 13:49:23,COMPLETED,SIZE_FIT,1031.56,2025-12-17 13:49:23,2025-12-17 13:49:23
SRC_RETURN_B002_000000928,R000022227,O000004555,C0037757,2026-06-29 14:02:05,COMPLETED,DAMAGED,1931.59,2026-06-29 14:02:05,2026-06-29 14:02:05
SRC_RETURN_B002_000000929,R000022228,O000001470,C0042287,2025-07-17 16:39:52,COMPLETED,SIZE_FIT,354.62,2025-07-17 16:39:52,2025-07-17 16:39:52
SRC_RETURN_B002_000000930,R000022229,O000004713,C0045792,2025-11-12 06:25:08,COMPLETED,LATE_DELIVERY,1110.55,2025-11-12 06:25:08,2025-11-12 06:25:08
SRC_RETURN_B002_000000931,R000022230,O000065264,C0048745,2024-12-19 17:05:56,COMPLETED,DEFECTIVE,1089.57,2024-12-19 17:05:56,2024-12-19 17:05:56
SRC_RETURN_B002_000000932,R000022231,O000070432,C0005459,2025-09-30 05:27:33,COMPLETED,WRONG_ITEM,920.48,2025-09-30 05:27:33,2025-09-30 05:27:33
SRC_RETURN_B002_000000933,R000022232,O000050381,C0015189,2025-01-08 19:33:02,COMPLETED,UNWANTED,599.55,2025-01-08 19:33:02,2025-01-08 19:33:02
SRC_RETURN_B002_000000934,R000022233,O000052236,C0016923,2026-09-03 11:40:15,COMPLETED,DAMAGED,1138.12,2026-09-03 11:40:15,2026-09-03 11:40:15
SRC_RETURN_B002_000000935,R000022234,O000074180,C0038081,2024-08-18 22:03:56,COMPLETED,SIZE_FIT,373.17,2024-08-18 22:03:56,2024-08-18 22:03:56
SRC_RETURN_B002_000000936,R000022235,O000051226,C0022105,2026-05-08 17:44:32,COMPLETED,WRONG_ITEM,4245.91,2026-05-08 17:44:32,2026-05-08 17:44:32
SRC_RETURN_B002_000000937,R000022236,O000106663,C0038598,2024-12-04 18:34:35,COMPLETED,UNWANTED,4332.04,2024-12-04 18:34:35,2024-12-04 18:34:35
SRC_RETURN_B002_000000938,R000022237,O000103509,C0017542,2024-09-28 09:15:29,COMPLETED,WRONG_ITEM,1302.80,2024-09-28 09:15:29,2024-09-28 09:15:29
SRC_RETURN_B002_000000939,R000022238,O000078459,C0040039,2026-04-24 20:48:44,COMPLETED,SIZE_FIT,1856.80,2026-04-24 20:48:44,2026-04-24 20:48:44
SRC_RETURN_B002_000000940,R000022239,O000035667,C0018664,2025-10-05 10:04:19,COMPLETED,DEFECTIVE,3846.75,2025-10-05 10:04:19,2025-10-05 10:04:19
SRC_RETURN_B002_000000941,R000022240,O000027789,C0040887,2024-04-14 09:23:40,COMPLETED,UNWANTED,1535.18,2024-04-14 09:23:40,2024-04-14 09:23:40
SRC_RETURN_B002_000000942,R000022241,O000074104,C0024247,2024-07-16 14:14:30,COMPLETED,UNWANTED,765.30,2024-07-16 14:14:30,2024-07-16 14:14:30
SRC_RETURN_B002_000000943,R000022242,O000064953,C0034498,2025-04-09 00:26:41,COMPLETED,DEFECTIVE,2262.67,2025-04-09 00:26:41,2025-04-09 00:26:41
SRC_RETURN_B002_000000944,R000022243,O000060499,C0049875,2026-03-08 07:34:35,COMPLETED,UNWANTED,1152.72,2026-03-08 07:34:35,2026-03-08 07:34:35
SRC_RETURN_B002_000000945,R000022244,O000091681,C0010579,2026-06-17 15:30:09,COMPLETED,DEFECTIVE,2729.23,2026-06-17 15:30:09,2026-06-17 15:30:09
