order_id,customer_id,order_timestamp,channel,store_id,order_status,source_system
O0000106883,C0030615,2024-12-01 09:50:04,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106884,C0030615,2025-06-15 15:37:54,STORE,S023,COMPLETED,POS_MODERN
O0000106885,C0030615,2025-07-24 14:04:18,STORE,S017,COMPLETED,POS_LEGACY
O0000106886,C0030615,2025-08-18 17:46:22,STORE,S010,COMPLETED,POS_MODERN
O0000106887,C0030615,2025-11-11 21:47:58,STORE,S024,COMPLETED,POS_LEGACY
O0000106888,C0030615,2025-12-12 18:36:34,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106889,C0030615,2025-12-13 10:53:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106890,C0030616,2025-04-25 15:25:40,MOBILE,,COMPLETED,MOBILE_APP
O0000106891,C0030616,2025-04-27 13:38:51,STORE,S009,COMPLETED,POS_LEGACY
O0000106892,C0030616,2025-06-23 08:33:52,STORE,S007,CANCELLED,POS_MODERN
O0000106893,C0030616,2025-07-01 11:55:34,STORE,S025,COMPLETED,POS_LEGACY
O0000106894,C0030616,2025-08-28 08:24:13,MOBILE,,COMPLETED,MOBILE_APP
O0000106895,C0030617,2024-06-30 14:24:12,STORE,S020,COMPLETED,POS_LEGACY
O0000106896,C0030617,2025-06-21 15:41:58,STORE,S013,COMPLETED,POS_MODERN
O0000106897,C0030618,2025-01-24 12:01:54,MOBILE,,COMPLETED,MOBILE_APP
O0000106898,C0030619,2025-09-28 13:24:24,MOBILE,,COMPLETED,MOBILE_APP
O0000106899,C0030620,2025-06-18 14:46:15,STORE,S018,COMPLETED,POS_MODERN
O0000106900,C0030621,2025-08-25 13:38:05,STORE,S002,COMPLETED,POS_MODERN
O0000106901,C0030621,2025-12-30 18:09:14,STORE,S018,COMPLETED,POS_MODERN
O0000106902,C0030622,2025-10-10 14:41:58,STORE,S025,COMPLETED,POS_MODERN
O0000106903,C0030623,2024-08-31 17:05:46,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106904,C0030623,2024-11-02 17:45:53,MOBILE,,COMPLETED,MOBILE_APP
O0000106905,C0030623,2024-11-22 14:07:30,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106906,C0030623,2025-01-18 13:00:19,MOBILE,,COMPLETED,MOBILE_APP
O0000106907,C0030623,2025-08-27 21:54:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106908,C0030627,2024-12-27 17:00:44,MOBILE,,COMPLETED,MOBILE_APP
O0000106909,C0030627,2025-03-23 15:00:02,STORE,S020,COMPLETED,POS_MODERN
O0000106910,C0030627,2025-05-24 18:07:16,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106911,C0030627,2025-07-12 11:28:57,STORE,S002,COMPLETED,POS_LEGACY
O0000106912,C0030627,2025-12-07 17:58:04,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106913,C0030627,2025-12-18 19:22:51,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106914,C0030628,2025-11-24 15:07:46,STORE,S011,COMPLETED,POS_MODERN
O0000106915,C0030629,2024-08-27 10:09:00,MOBILE,,COMPLETED,MOBILE_APP
O0000106916,C0030629,2024-10-18 21:02:28,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106917,C0030629,2024-12-07 21:47:13,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106918,C0030629,2025-03-04 19:38:27,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106919,C0030630,2025-11-04 21:02:51,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106920,C0030630,2025-11-05 19:04:53,STORE,S011,COMPLETED,POS_MODERN
O0000106921,C0030630,2025-11-23 18:16:08,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106922,C0030630,2025-12-05 14:23:58,MOBILE,,COMPLETED,MOBILE_APP
O0000106923,C0030630,2025-12-10 18:02:03,STORE,S007,COMPLETED,POS_MODERN
O0000106924,C0030632,2024-10-17 08:57:21,STORE,S016,COMPLETED,POS_MODERN
O0000106925,C0030632,2024-12-31 09:25:03,STORE,S012,COMPLETED,POS_MODERN
O0000106926,C0030632,2025-05-19 18:51:46,STORE,S016,COMPLETED,POS_MODERN
O0000106927,C0030633,2025-10-14 16:39:08,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106928,C0030633,2025-10-15 19:31:36,STORE,S005,COMPLETED,POS_MODERN
O0000106929,C0030633,2025-12-02 19:09:46,STORE,S016,COMPLETED,POS_MODERN
O0000106930,C0030633,2025-12-03 08:13:48,MOBILE,,COMPLETED,MOBILE_APP
O0000106931,C0030634,2025-08-29 10:02:39,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106932,C0030634,2025-09-05 17:40:46,STORE,S009,COMPLETED,POS_MODERN
O0000106933,C0030634,2025-09-14 11:51:03,STORE,S024,COMPLETED,POS_MODERN
O0000106934,C0030634,2025-10-11 16:07:43,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106935,C0030634,2025-10-17 17:28:39,STORE,S015,COMPLETED,POS_LEGACY
O0000106936,C0030634,2025-11-15 21:53:14,STORE,S001,COMPLETED,POS_MODERN
O0000106937,C0030635,2025-11-29 18:15:45,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106938,C0030635,2025-12-14 18:50:04,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106939,C0030636,2024-08-25 11:47:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106940,C0030636,2025-01-24 21:26:27,MOBILE,,COMPLETED,MOBILE_APP
O0000106941,C0030636,2025-04-23 13:06:11,STORE,S023,CANCELLED,POS_MODERN
O0000106942,C0030636,2025-07-23 13:54:59,STORE,S016,COMPLETED,POS_MODERN
O0000106943,C0030637,2024-04-25 18:48:29,STORE,S016,COMPLETED,POS_LEGACY
O0000106944,C0030637,2024-05-03 19:32:44,ECOMMERCE,,COMPLETED,ECOM_V1
O0000106945,C0030637,2024-06-07 20:33:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106946,C0030637,2024-06-11 15:36:33,STORE,S026,COMPLETED,POS_MODERN
O0000106947,C0030637,2024-06-20 19:08:52,STORE,S025,COMPLETED,POS_LEGACY
O0000106948,C0030637,2024-06-22 09:49:16,STORE,S023,COMPLETED,POS_MODERN
O0000106949,C0030637,2024-07-06 09:41:05,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106950,C0030637,2024-07-26 08:59:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106951,C0030637,2024-08-17 17:04:19,MOBILE,,COMPLETED,MOBILE_APP
O0000106952,C0030637,2024-09-06 15:40:20,MOBILE,,COMPLETED,MOBILE_APP
O0000106953,C0030637,2024-11-15 11:34:36,STORE,S017,COMPLETED,POS_LEGACY
O0000106954,C0030637,2024-11-30 13:30:59,STORE,S020,COMPLETED,POS_MODERN
O0000106955,C0030637,2024-12-11 09:26:01,ECOMMERCE,,COMPLETED,ECOM_V1
O0000106956,C0030637,2024-12-18 16:19:34,MOBILE,,COMPLETED,MOBILE_APP
O0000106957,C0030637,2024-12-25 10:11:51,STORE,S018,COMPLETED,POS_MODERN
O0000106958,C0030637,2025-01-03 16:54:16,STORE,S028,COMPLETED,POS_MODERN
O0000106959,C0030637,2025-02-22 13:54:27,STORE,S026,COMPLETED,POS_MODERN
O0000106960,C0030637,2025-02-26 14:50:00,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106961,C0030637,2025-03-02 12:16:15,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106962,C0030637,2025-04-20 17:48:41,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106963,C0030637,2025-05-07 21:52:26,ECOMMERCE,,COMPLETED,ECOM_V1
O0000106964,C0030637,2025-06-02 15:29:38,STORE,S030,COMPLETED,POS_MODERN
O0000106965,C0030637,2025-06-30 15:52:43,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106966,C0030637,2025-07-08 15:44:22,STORE,S004,CANCELLED,POS_MODERN
O0000106967,C0030637,2025-07-14 21:29:00,MOBILE,,COMPLETED,MOBILE_APP
O0000106968,C0030637,2025-08-03 17:57:19,STORE,S005,COMPLETED,POS_MODERN
O0000106969,C0030637,2025-08-12 08:52:06,MOBILE,,COMPLETED,MOBILE_APP
O0000106970,C0030637,2025-09-27 08:23:32,STORE,S012,COMPLETED,POS_MODERN
O0000106971,C0030637,2025-10-11 10:22:22,MOBILE,,COMPLETED,MOBILE_APP
O0000106972,C0030637,2025-11-08 18:36:10,STORE,S009,COMPLETED,POS_MODERN
O0000106973,C0030637,2025-11-09 16:37:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106974,C0030637,2025-11-17 17:18:42,ECOMMERCE,,COMPLETED,ECOM_V1
O0000106975,C0030637,2025-12-13 15:37:13,STORE,S015,COMPLETED,POS_MODERN
O0000106976,C0030637,2025-12-19 11:51:33,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106977,C0030638,2024-04-16 19:33:21,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106978,C0030639,2024-09-19 08:17:07,MOBILE,,COMPLETED,MOBILE_APP
O0000106979,C0030639,2024-09-19 09:24:15,MOBILE,,COMPLETED,MOBILE_APP
O0000106980,C0030639,2024-10-08 15:51:39,MOBILE,,COMPLETED,MOBILE_APP
O0000106981,C0030639,2024-11-13 18:50:12,MOBILE,,COMPLETED,MOBILE_APP
O0000106982,C0030639,2024-11-25 18:37:55,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106983,C0030639,2024-11-27 18:15:13,MOBILE,,COMPLETED,MOBILE_APP
O0000106984,C0030639,2024-12-01 20:53:19,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106985,C0030639,2024-12-14 11:54:44,STORE,S022,COMPLETED,POS_MODERN
O0000106986,C0030639,2024-12-23 18:56:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106987,C0030639,2025-02-12 11:42:58,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106988,C0030639,2025-04-18 18:19:54,MOBILE,,COMPLETED,MOBILE_APP
O0000106989,C0030639,2025-04-29 20:08:28,MOBILE,,COMPLETED,MOBILE_APP
O0000106990,C0030639,2025-05-23 19:43:21,MOBILE,,COMPLETED,MOBILE_APP
O0000106991,C0030639,2025-06-22 09:32:31,STORE,S014,COMPLETED,POS_MODERN
O0000106992,C0030639,2025-06-22 18:54:53,MOBILE,,COMPLETED,MOBILE_APP
O0000106993,C0030639,2025-06-25 14:50:49,STORE,S001,COMPLETED,POS_LEGACY
O0000106994,C0030639,2025-07-21 21:40:42,ECOMMERCE,,COMPLETED,ECOM_V2
O0000106995,C0030639,2025-07-23 15:18:11,STORE,S003,COMPLETED,POS_MODERN
O0000106996,C0030639,2025-08-06 13:37:39,STORE,S011,COMPLETED,POS_LEGACY
O0000106997,C0030639,2025-08-25 13:30:17,STORE,S017,COMPLETED,POS_MODERN
O0000106998,C0030639,2025-09-27 09:25:56,STORE,S003,COMPLETED,POS_LEGACY
O0000106999,C0030639,2025-10-07 21:42:06,STORE,S010,COMPLETED,POS_MODERN
O0000107000,C0030639,2025-11-02 15:17:58,STORE,S019,COMPLETED,POS_MODERN
O0000107001,C0030639,2025-11-02 21:46:16,STORE,S024,COMPLETED,POS_MODERN
O0000107002,C0030639,2025-11-03 18:12:57,MOBILE,,COMPLETED,MOBILE_APP
O0000107003,C0030639,2025-11-30 15:05:13,STORE,S019,COMPLETED,POS_LEGACY
O0000107004,C0030639,2025-12-02 15:22:46,STORE,S003,COMPLETED,POS_MODERN
O0000107005,C0030639,2025-12-04 21:34:34,MOBILE,,COMPLETED,MOBILE_APP
O0000107006,C0030639,2025-12-10 20:08:40,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107007,C0030639,2025-12-26 14:16:09,STORE,S013,COMPLETED,POS_MODERN
O0000107008,C0030639,2025-12-29 17:43:23,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107009,C0030640,2024-12-11 11:49:00,STORE,S023,COMPLETED,POS_MODERN
O0000107010,C0030640,2025-02-01 14:38:38,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107011,C0030640,2025-03-07 08:00:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107012,C0030640,2025-03-29 18:39:45,STORE,S030,CANCELLED,POS_MODERN
O0000107013,C0030640,2025-07-29 18:51:29,STORE,S007,COMPLETED,POS_MODERN
O0000107014,C0030641,2025-12-11 08:57:03,STORE,S013,COMPLETED,POS_MODERN
O0000107015,C0030642,2025-04-09 13:51:25,MOBILE,,COMPLETED,MOBILE_APP
O0000107016,C0030643,2024-10-12 17:51:07,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107017,C0030644,2024-09-10 14:00:45,STORE,S011,COMPLETED,POS_LEGACY
O0000107018,C0030644,2024-12-11 14:15:06,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107019,C0030644,2025-03-07 09:15:35,STORE,S030,COMPLETED,POS_LEGACY
O0000107020,C0030644,2025-04-28 14:01:28,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107021,C0030644,2025-08-16 15:37:36,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107022,C0030645,2025-12-14 09:48:48,STORE,S027,COMPLETED,POS_MODERN
O0000107023,C0030647,2024-09-12 19:26:46,STORE,S008,COMPLETED,POS_LEGACY
O0000107024,C0030647,2024-11-06 21:42:43,MOBILE,,COMPLETED,MOBILE_APP
O0000107025,C0030647,2025-03-01 18:40:24,STORE,S024,COMPLETED,POS_MODERN
O0000107026,C0030647,2025-11-10 16:40:13,STORE,S028,COMPLETED,POS_LEGACY
O0000107027,C0030647,2025-12-22 12:26:27,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107028,C0030649,2024-12-12 19:41:50,STORE,S018,COMPLETED,POS_LEGACY
O0000107029,C0030649,2024-12-30 18:11:39,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107030,C0030649,2025-01-06 17:55:56,STORE,S002,COMPLETED,POS_MODERN
O0000107031,C0030649,2025-01-18 10:22:13,STORE,S014,COMPLETED,POS_MODERN
O0000107032,C0030649,2025-02-03 12:48:12,STORE,S024,COMPLETED,POS_MODERN
O0000107033,C0030649,2025-07-21 10:11:33,MOBILE,,COMPLETED,MOBILE_APP
O0000107034,C0030651,2025-11-01 12:11:28,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107035,C0030652,2025-12-26 18:15:35,STORE,S003,COMPLETED,POS_MODERN
O0000107036,C0030652,2025-12-27 10:41:14,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107037,C0030652,2025-12-28 14:10:05,MOBILE,,COMPLETED,MOBILE_APP
O0000107038,C0030652,2025-12-31 19:40:39,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107039,C0030653,2024-09-24 18:18:51,STORE,S029,COMPLETED,POS_MODERN
O0000107040,C0030653,2024-11-26 13:19:30,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107041,C0030653,2025-01-12 16:12:12,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107042,C0030653,2025-05-15 10:42:14,STORE,S021,COMPLETED,POS_MODERN
O0000107043,C0030653,2025-05-31 08:08:13,STORE,S025,COMPLETED,POS_MODERN
O0000107044,C0030653,2025-09-28 18:45:24,MOBILE,,COMPLETED,MOBILE_APP
O0000107045,C0030653,2025-09-29 10:03:51,STORE,S027,COMPLETED,POS_MODERN
O0000107046,C0030654,2025-01-07 09:07:28,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107047,C0030654,2025-03-30 08:47:07,MOBILE,,COMPLETED,MOBILE_APP
O0000107048,C0030654,2025-07-16 11:56:11,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107049,C0030654,2025-12-12 16:08:59,STORE,S024,COMPLETED,POS_MODERN
O0000107050,C0030655,2024-07-17 15:53:25,MOBILE,,COMPLETED,MOBILE_APP
O0000107051,C0030655,2024-09-12 13:31:43,STORE,S030,COMPLETED,POS_MODERN
O0000107052,C0030655,2025-08-15 20:56:21,MOBILE,,COMPLETED,MOBILE_APP
O0000107053,C0030655,2025-10-22 11:45:11,STORE,S011,COMPLETED,POS_MODERN
O0000107054,C0030655,2025-11-28 09:29:54,STORE,S030,COMPLETED,POS_LEGACY
O0000107055,C0030655,2025-11-29 13:01:13,MOBILE,,COMPLETED,MOBILE_APP
O0000107056,C0030656,2024-10-23 11:12:26,STORE,S005,COMPLETED,POS_LEGACY
O0000107057,C0030656,2024-11-08 11:55:05,STORE,S002,COMPLETED,POS_MODERN
O0000107058,C0030657,2024-07-30 18:24:19,STORE,S019,COMPLETED,POS_MODERN
O0000107059,C0030657,2024-08-31 11:12:14,STORE,S007,COMPLETED,POS_MODERN
O0000107060,C0030657,2024-09-05 15:22:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107061,C0030657,2024-09-12 08:38:36,MOBILE,,COMPLETED,MOBILE_APP
O0000107062,C0030657,2024-10-01 19:06:24,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107063,C0030657,2024-10-12 15:28:35,STORE,S016,COMPLETED,POS_MODERN
O0000107064,C0030657,2024-10-14 12:15:31,STORE,S004,COMPLETED,POS_MODERN
O0000107065,C0030657,2024-10-16 12:16:39,STORE,S016,CANCELLED,POS_MODERN
O0000107066,C0030657,2024-11-21 10:02:11,STORE,S029,COMPLETED,POS_MODERN
O0000107067,C0030657,2024-12-03 14:43:24,STORE,S001,COMPLETED,POS_LEGACY
O0000107068,C0030657,2024-12-03 15:24:58,STORE,S027,COMPLETED,POS_MODERN
O0000107069,C0030657,2024-12-18 08:44:51,STORE,S023,COMPLETED,POS_LEGACY
O0000107070,C0030657,2024-12-19 10:00:06,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107071,C0030657,2025-01-21 09:04:40,MOBILE,,COMPLETED,MOBILE_APP
O0000107072,C0030657,2025-02-02 12:44:58,MOBILE,,COMPLETED,MOBILE_APP
O0000107073,C0030657,2025-02-08 09:19:10,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107074,C0030657,2025-02-23 21:29:18,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107075,C0030657,2025-06-19 14:41:28,MOBILE,,COMPLETED,MOBILE_APP
O0000107076,C0030657,2025-08-03 17:29:53,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107077,C0030657,2025-08-24 14:50:04,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107078,C0030657,2025-09-01 17:11:29,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107079,C0030657,2025-09-06 15:27:14,MOBILE,,COMPLETED,MOBILE_APP
O0000107080,C0030657,2025-09-21 10:57:57,STORE,S008,COMPLETED,POS_LEGACY
O0000107081,C0030657,2025-09-30 21:31:02,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107082,C0030657,2025-11-11 20:56:03,MOBILE,,COMPLETED,MOBILE_APP
O0000107083,C0030657,2025-12-04 12:05:16,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107084,C0030657,2025-12-09 14:34:57,MOBILE,,COMPLETED,MOBILE_APP
O0000107085,C0030657,2025-12-10 08:57:33,MOBILE,,COMPLETED,MOBILE_APP
O0000107086,C0030657,2025-12-18 15:57:04,STORE,S007,COMPLETED,POS_MODERN
O0000107087,C0030657,2025-12-21 16:36:23,STORE,S011,COMPLETED,POS_LEGACY
O0000107088,C0030657,2025-12-24 17:10:24,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107089,C0030657,2025-12-27 20:02:09,MOBILE,,COMPLETED,MOBILE_APP
O0000107090,C0030657,2025-12-28 08:08:35,STORE,S008,COMPLETED,POS_MODERN
O0000107091,C0030659,2025-07-10 17:01:23,STORE,S013,COMPLETED,POS_MODERN
O0000107092,C0030659,2025-07-24 16:46:44,STORE,S025,COMPLETED,POS_MODERN
O0000107093,C0030659,2025-08-21 14:09:46,STORE,S006,COMPLETED,POS_MODERN
O0000107094,C0030660,2025-10-20 16:54:18,STORE,S003,COMPLETED,POS_MODERN
O0000107095,C0030660,2025-10-21 11:34:08,STORE,S006,COMPLETED,POS_MODERN
O0000107096,C0030660,2025-11-05 21:00:33,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107097,C0030660,2025-11-13 20:24:57,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107098,C0030660,2025-12-08 15:06:50,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107099,C0030660,2025-12-15 21:41:07,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107100,C0030660,2025-12-23 21:45:30,STORE,S012,COMPLETED,POS_MODERN
O0000107101,C0030661,2025-07-31 19:16:48,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107102,C0030662,2025-03-23 10:15:01,MOBILE,,COMPLETED,MOBILE_APP
O0000107103,C0030662,2025-09-24 13:09:57,STORE,S006,COMPLETED,POS_LEGACY
O0000107104,C0030663,2024-09-30 13:30:01,STORE,S014,COMPLETED,POS_MODERN
O0000107105,C0030663,2024-10-04 21:44:34,STORE,S021,COMPLETED,POS_LEGACY
O0000107106,C0030663,2024-10-05 11:25:01,STORE,S001,COMPLETED,POS_MODERN
O0000107107,C0030663,2024-10-19 13:21:58,STORE,S018,COMPLETED,POS_MODERN
O0000107108,C0030663,2025-06-29 14:44:15,STORE,S003,COMPLETED,POS_MODERN
O0000107109,C0030663,2025-07-12 08:17:26,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107110,C0030663,2025-10-28 14:19:09,STORE,S025,COMPLETED,POS_MODERN
O0000107111,C0030663,2025-11-01 10:26:29,STORE,S006,COMPLETED,POS_LEGACY
O0000107112,C0030664,2025-09-04 13:41:25,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107113,C0030664,2025-10-01 21:08:30,MOBILE,,COMPLETED,MOBILE_APP
O0000107114,C0030664,2025-11-29 18:09:22,STORE,S005,COMPLETED,POS_MODERN
O0000107115,C0030664,2025-12-08 16:52:23,STORE,S028,COMPLETED,POS_MODERN
O0000107116,C0030665,2025-11-22 21:40:02,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107117,C0030667,2025-08-21 16:36:52,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107118,C0030667,2025-12-26 20:58:06,STORE,S024,COMPLETED,POS_MODERN
O0000107119,C0030668,2025-10-23 11:27:01,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107120,C0030669,2025-06-17 17:59:43,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107121,C0030669,2025-07-01 19:34:10,STORE,S007,COMPLETED,POS_MODERN
O0000107122,C0030669,2025-08-27 10:29:28,STORE,S006,COMPLETED,POS_MODERN
O0000107123,C0030670,2025-08-22 13:45:31,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107124,C0030670,2025-10-18 12:21:16,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107125,C0030670,2025-11-03 09:21:43,STORE,S030,COMPLETED,POS_LEGACY
O0000107126,C0030670,2025-11-10 18:23:21,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107127,C0030670,2025-11-14 11:03:29,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107128,C0030670,2025-11-19 16:09:39,MOBILE,,COMPLETED,MOBILE_APP
O0000107129,C0030670,2025-11-28 08:27:19,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107130,C0030670,2025-12-07 14:16:05,STORE,S029,COMPLETED,POS_MODERN
O0000107131,C0030671,2024-11-05 13:32:19,STORE,S026,COMPLETED,POS_LEGACY
O0000107132,C0030671,2025-05-25 11:14:28,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107133,C0030671,2025-07-14 16:47:18,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107134,C0030674,2024-03-19 10:34:37,STORE,S012,COMPLETED,POS_MODERN
O0000107135,C0030674,2024-11-09 11:57:27,STORE,S012,COMPLETED,POS_MODERN
O0000107136,C0030674,2024-12-05 13:40:57,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107137,C0030674,2025-04-26 11:50:31,STORE,S005,COMPLETED,POS_MODERN
O0000107138,C0030674,2025-05-16 18:20:45,STORE,S021,COMPLETED,POS_LEGACY
O0000107139,C0030675,2025-11-07 20:12:21,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107140,C0030675,2025-11-16 11:28:58,STORE,S008,COMPLETED,POS_MODERN
O0000107141,C0030679,2025-11-26 10:12:12,STORE,S030,COMPLETED,POS_MODERN
O0000107142,C0030680,2025-01-18 14:20:36,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107143,C0030680,2025-02-14 20:12:27,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107144,C0030680,2025-05-28 09:39:53,MOBILE,,COMPLETED,MOBILE_APP
O0000107145,C0030680,2025-05-31 17:56:32,STORE,S012,COMPLETED,POS_LEGACY
O0000107146,C0030680,2025-06-29 08:10:48,STORE,S030,COMPLETED,POS_LEGACY
O0000107147,C0030680,2025-07-02 13:13:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107148,C0030680,2025-08-10 21:47:40,MOBILE,,COMPLETED,MOBILE_APP
O0000107149,C0030680,2025-08-15 12:28:20,STORE,S030,COMPLETED,POS_MODERN
O0000107150,C0030680,2025-10-19 11:04:23,STORE,S012,COMPLETED,POS_LEGACY
O0000107151,C0030680,2025-10-31 15:45:14,ECOMMERCE,,CANCELLED,ECOM_V2
O0000107152,C0030681,2025-03-12 17:11:33,MOBILE,,COMPLETED,MOBILE_APP
O0000107153,C0030681,2025-03-19 18:58:36,MOBILE,,COMPLETED,MOBILE_APP
O0000107154,C0030681,2025-05-13 19:39:13,STORE,S020,COMPLETED,POS_MODERN
O0000107155,C0030681,2025-08-12 09:56:18,MOBILE,,COMPLETED,MOBILE_APP
O0000107156,C0030681,2025-11-26 15:19:51,STORE,S003,COMPLETED,POS_MODERN
O0000107157,C0030682,2025-10-05 19:08:28,STORE,S003,COMPLETED,POS_LEGACY
O0000107158,C0030682,2025-10-06 20:20:04,STORE,S006,COMPLETED,POS_MODERN
O0000107159,C0030684,2025-12-15 11:22:19,MOBILE,,COMPLETED,MOBILE_APP
O0000107160,C0030686,2025-01-29 20:21:36,MOBILE,,COMPLETED,MOBILE_APP
O0000107161,C0030686,2025-05-14 11:20:43,STORE,S019,COMPLETED,POS_LEGACY
O0000107162,C0030687,2024-06-10 19:41:32,STORE,S027,COMPLETED,POS_MODERN
O0000107163,C0030687,2024-07-31 11:05:35,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107164,C0030687,2024-10-04 14:10:58,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107165,C0030687,2025-11-10 08:01:06,STORE,S020,COMPLETED,POS_MODERN
O0000107166,C0030688,2024-12-11 13:58:12,MOBILE,,COMPLETED,MOBILE_APP
O0000107167,C0030688,2025-04-06 21:45:17,STORE,S024,COMPLETED,POS_MODERN
O0000107168,C0030688,2025-06-24 09:03:30,STORE,S020,COMPLETED,POS_MODERN
O0000107169,C0030688,2025-10-21 19:37:26,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107170,C0030688,2025-11-20 11:24:05,STORE,S028,COMPLETED,POS_LEGACY
O0000107171,C0030688,2025-12-02 13:24:08,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107172,C0030689,2024-07-02 16:45:44,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107173,C0030689,2024-07-29 16:58:33,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107174,C0030689,2024-08-23 12:01:35,STORE,S028,COMPLETED,POS_MODERN
O0000107175,C0030689,2024-10-23 19:15:35,ECOMMERCE,,COMPLETED,ECOM_V1
O0000107176,C0030689,2024-11-26 17:26:49,ECOMMERCE,,COMPLETED,ECOM_V2
O0000107177,C0030690,2025-04-07 08:33:38,ECOMMERCE,,COMPLETED,ECOM_V1
